alpha_C,alpha_rho,alpha_F,alpha_Q,alpha_eta,candidate_id,mean_mcc,worst_mcc,mean_recall,worst_recall,mean_frr,worst_frr,overall_fold_mean_mcc,overall_fold_worst_mcc,overall_fold_mean_recall,overall_fold_worst_recall,overall_fold_mean_frr,overall_fold_worst_frr,validation_view_count,feasible
0.09560661362836273,0.009166540083985328,0.23689560777515137,0.29797959527090245,0.3603516432415982,58,0.6830539105814503,0.5139036004502942,0.6389648666359173,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6911376552005546,0.6741600899719062,0.6389648666359175,0.6138613861386139,0.02353611045118837,0.025050100200400802,2,0
0.04987494255182239,0.1297114983154853,0.43504267316355566,0.08525602515586146,0.30011486081327515,59,0.6489383495770569,0.5177137723315236,0.5886814054539783,0.39303482587064675,0.02346514322485319,0.03219315895372234,0.6540842940675209,0.6443645646241863,0.5886814054539783,0.5742574257425742,0.023435910050386765,0.024549098196392786,2,0
0.16790987132169669,0.3824945548969489,0.07993177501043412,0.1049338231186552,0.26472997565226514,60,0.6567573446897421,0.5139036004502942,0.6001798687331419,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6623730805565547,0.6477551896134062,0.6001798687331419,0.5792079207920792,0.02353611045118837,0.025050100200400802,2,0
0.2611994479663709,0.009496589637471515,0.29422081007860573,0.355925945641256,0.07915720667629594,61,0.6905614156969944,0.5139036004502942,0.6499707433429911,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6991322531093527,0.6778313816573831,0.6499707433429911,0.6188118811881188,0.02353611045118837,0.025050100200400802,2,0
0.06694339241972007,0.045656057976076,0.45744757888163257,0.37676334760700697,0.05318962311556425,62,0.6854153895948589,0.5139036004502942,0.6424926821040313,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6937001539037766,0.6741600899719062,0.6424926821040314,0.6138613861386139,0.02353611045118837,0.025050100200400802,2,0
0.006426414980461237,0.008140563030390808,0.016415185041625875,0.382011720702309,0.587006116245213,63,0.6804442141317442,0.5139036004502942,0.6349995447305925,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.688189254272738,0.6630772101531469,0.6349995447305925,0.599009900990099,0.02353611045118837,0.025050100200400802,2,0
0.7097623841314846,0.03222783966617801,0.04954925002313299,0.11797786574893328,0.09048266043027116,64,0.7594840273182565,0.6555122345665475,0.7370540785421825,0.5671641791044776,0.02356494362405478,0.03219315895372234,0.7610947816055142,0.7456831416608216,0.7370540785421825,0.7213930348258707,0.02353611045118837,0.025050100200400802,2,0
0.09384919855975382,0.08702841024955504,0.018738625603447724,0.25258034175683153,0.5478034238304118,65,0.6851736624216634,0.5139036004502942,0.6419976325990808,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.693341694944625,0.6741600899719062,0.6419976325990808,0.6138613861386139,0.02353611045118837,0.025050100200400802,2,0
0.3450880900206964,0.21920959904915702,0.02451190705353362,0.10127696860943183,0.30991343526718107,66,0.6858533588514045,0.5139036004502942,0.6430052706763214,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6940774583490554,0.6778313816573831,0.6430052706763214,0.6188118811881188,0.02353611045118837,0.025050100200400802,2,0
0.04133687302357568,0.43223557819208863,0.057349670181218025,0.2937131326179043,0.17536474598521326,67,0.6840813799529029,0.5083456471850505,0.6414825810939303,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.6936044594279629,0.6814914672054999,0.6414825810939303,0.6237623762376238,0.023335709649585163,0.02404809619238477,2,0
