topology,architecture,seed,case_id,committed,view,leader,prepare_votes,commit_votes,started_at,committed_at,view_changes,reason,message_count,bytes_sent,safety_violation
smoke,distributed_rsu_vpuft,1010,case-1010-veh_004-w0002,True,0,rsu-1,4,4,44.0589755894972,44.09495068275557,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_006-w0002,True,0,rsu-1,4,4,44.03163269840282,44.13605186440769,0,committed,28,10432,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_008-w0002,True,0,rsu-1,4,4,44.14769278094713,44.186812229932286,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_010-w0002,True,0,rsu-1,4,4,44.21650178449082,44.25395526942273,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_012-w0002,True,0,rsu-1,4,4,44.25360773322633,44.29788736455727,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_002-w0003,True,0,rsu-1,4,4,59.01946392590931,59.05843238644019,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_004-w0003,True,0,rsu-1,4,4,59.06406542634518,59.10334626831799,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_006-w0003,True,0,rsu-1,4,4,59.02628501487752,59.1376251366725,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_008-w0003,True,0,rsu-1,4,4,59.14521695389141,59.18210955396983,0,committed,28,10432,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_010-w0003,True,0,rsu-1,4,4,59.21243905525579,59.248856932378025,0,committed,28,10432,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_012-w0003,True,0,rsu-1,4,4,59.25499299716233,59.29155682263552,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_002-w0004,True,0,rsu-1,4,4,74.01760300046533,74.04870809387367,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_004-w0004,True,0,rsu-1,4,4,74.05676491136371,74.09508387124612,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_006-w0004,True,0,rsu-1,4,4,74.0032295424107,74.12814610808509,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_008-w0004,True,0,rsu-1,4,4,74.13367164157398,74.16713156241387,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_010-w0004,True,0,rsu-1,4,4,74.20261718418831,74.23711726679252,0,committed,28,10432,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_014-w0004,True,0,rsu-1,4,4,74.2669095398132,74.30550545918976,0,committed,28,10432,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_008-w0005,True,0,rsu-1,4,4,89.05108075613765,89.09068744626964,0,committed,27,10080,False
smoke,distributed_rsu_vpuft,1010,case-1010-veh_010-w0005,True,0,rsu-1,4,4,89.10553435758881,89.14046373301085,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_002-w0001,True,0,rsu-1,4,4,29.021100711840717,29.055647798073544,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_008-w0001,True,0,rsu-1,4,4,29.200744433078626,29.23488930435456,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_012-w0001,True,0,rsu-1,4,4,29.31792793806083,29.351252069631965,0,committed,28,10432,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_002-w0002,True,0,rsu-1,4,4,44.042367276015206,44.087642864324856,0,committed,28,10432,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_004-w0002,True,0,rsu-1,4,4,44.096296572073335,44.135261348827385,0,committed,28,10624,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_006-w0002,True,0,rsu-1,4,4,44.131427190882825,44.17509005324944,0,committed,30,11136,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_008-w0002,True,0,rsu-1,4,4,44.181140633413385,44.221527457739946,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_010-w0002,True,0,rsu-1,4,4,44.25807904147588,44.29447479318039,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_012-w0002,True,0,rsu-1,4,4,44.30164468281767,44.33498141972554,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_014-w0002,True,0,rsu-1,4,4,44.35129669302216,44.38633328698339,0,committed,28,10432,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_002-w0003,True,0,rsu-1,4,4,59.05679835936763,59.09435121449869,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_004-w0003,True,0,rsu-1,4,4,59.148343285203424,59.19376921435188,0,committed,29,10784,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_006-w0003,True,0,rsu-1,4,4,59.21665668734644,59.25562848544268,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_008-w0003,True,0,rsu-1,4,4,59.29159649677022,59.32538212869985,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_010-w0003,True,0,rsu-1,4,4,59.5289635696558,59.55967689404293,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_012-w0003,True,0,rsu-1,4,4,59.60552199243775,59.641879592936334,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_014-w0003,True,0,rsu-1,4,4,59.79784111193463,59.83825840028943,0,committed,28,10432,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_004-w0004,True,0,rsu-1,4,4,74.10756123144061,74.14500413810184,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_006-w0004,True,0,rsu-1,4,4,74.17923586522015,74.21444484399714,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_008-w0004,True,0,rsu-1,4,4,74.2717781676606,74.30905821284682,0,committed,28,10432,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_010-w0004,True,0,rsu-1,4,4,74.5387886945893,74.5721528373333,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_012-w0004,True,0,rsu-1,4,4,74.63315393987835,74.66346013017504,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_014-w0004,True,0,rsu-1,4,4,74.87230165184381,74.9099506118594,0,committed,28,10432,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_008-w0005,True,0,rsu-1,4,4,89.12117656917457,89.16228463384753,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_010-w0005,True,0,rsu-1,4,4,89.21601158633209,89.25827016426116,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_012-w0005,True,0,rsu-1,4,4,89.28302842174607,89.32337211267678,0,committed,27,10080,False
smoke,ahmed_inspired_witness_vpuft,1010,case-1010-veh_014-w0005,True,0,rsu-1,4,4,89.40551099626651,89.44790531544064,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_002-w0001,True,0,rsu-1,4,4,29.015587047304937,29.05687926082221,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_004-w0001,True,0,rsu-1,4,4,29.07095128753713,29.10926465240245,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_008-w0001,True,0,rsu-1,4,4,29.12121632744651,29.15946112474405,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_002-w0002,True,0,rsu-1,4,4,44.02496659138589,44.06630388553245,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_004-w0002,True,0,rsu-1,4,4,44.07877246059621,44.11503369399344,0,committed,28,10624,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_006-w0002,True,0,rsu-1,4,4,44.12605898153909,44.16037814495556,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_008-w0002,True,0,rsu-1,4,4,44.17379198662174,44.22149708675811,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_010-w0002,True,0,rsu-1,4,4,44.26521240708183,44.30241274970465,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_002-w0003,True,0,rsu-1,4,4,59.02392690617516,59.06248052672726,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_004-w0003,True,0,rsu-1,4,4,59.06912522941413,59.104525570201446,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_006-w0003,True,0,rsu-1,4,4,59.11724292208926,59.15391743685272,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_008-w0003,True,0,rsu-1,4,4,59.16987826327192,59.20740014470275,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_010-w0003,True,0,rsu-1,4,4,59.2503593440917,59.291500416675134,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_012-w0003,True,0,rsu-1,4,4,59.30225743074452,59.337788581546256,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_014-w0003,True,0,rsu-1,4,4,59.372377462748034,59.405063160719735,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_002-w0004,True,0,rsu-1,4,4,74.02790533681735,74.06967594320352,0,committed,29,10784,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_004-w0004,True,0,rsu-1,4,4,74.08102780161299,74.11428238469925,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_006-w0004,True,0,rsu-1,4,4,74.12585329231592,74.17007182666062,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_008-w0004,True,0,rsu-1,4,4,74.18897502986451,74.22049981458827,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_010-w0004,True,0,rsu-1,4,4,74.26611586603401,74.30966201826547,0,committed,29,10976,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_012-w0004,True,0,rsu-1,4,4,74.31796621307441,74.35349972803927,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_014-w0004,True,0,rsu-1,4,4,74.39297117860306,74.42357424808021,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1001,case-1001-veh_008-w0005,True,0,rsu-1,4,4,89.04444096415068,89.07985377827275,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_002-w0001,True,0,rsu-1,4,4,29.053309244912317,29.089259153982788,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_008-w0001,True,0,rsu-1,4,4,29.14676994392803,29.192714582305356,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_012-w0001,True,0,rsu-1,4,4,29.24294976160311,29.28037375673633,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_002-w0002,True,0,rsu-1,4,4,44.03033712730653,44.07033356983108,0,committed,28,10624,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_004-w0002,True,0,rsu-1,4,4,44.09288448302844,44.13477841654208,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_006-w0002,True,0,rsu-1,4,4,44.17784333773279,44.22212886474277,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_008-w0002,True,0,rsu-1,4,4,44.25091954593783,44.285833746515216,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_010-w0002,True,0,rsu-1,4,4,44.52134128147107,44.564735922113904,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_012-w0002,True,0,rsu-1,4,4,44.61321169758746,44.65531112657328,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_014-w0002,True,0,rsu-1,4,4,44.86054080114549,44.89683283288136,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_002-w0003,True,0,rsu-1,4,4,59.05618404641999,59.09584631694787,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_004-w0003,True,0,rsu-1,4,4,59.14853996751663,59.1795399406166,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_006-w0003,True,0,rsu-1,4,4,59.249763887318,59.284124241262106,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_008-w0003,True,0,rsu-1,4,4,59.33766802136312,59.37516102246708,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_010-w0003,True,0,rsu-1,4,4,59.64151930383809,59.67782725413943,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_012-w0003,True,0,rsu-1,4,4,59.71886486531581,59.75661714991436,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_014-w0003,True,0,rsu-1,4,4,59.9023756804881,59.94343339198112,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_004-w0004,True,0,rsu-1,4,4,74.12050243493358,74.15839169072242,0,committed,29,10784,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_006-w0004,True,0,rsu-1,4,4,74.22453121218608,74.25514558909302,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_008-w0004,True,0,rsu-1,4,4,74.30630107099873,74.3489547920677,0,committed,28,10624,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_010-w0004,True,0,rsu-1,4,4,74.56647469745656,74.59950042352976,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_012-w0004,True,0,rsu-1,4,4,74.65552505885154,74.7018147842618,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_014-w0004,True,0,rsu-1,4,4,74.8263320764273,74.86913996628842,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_008-w0005,True,0,rsu-1,4,4,89.15111570185343,89.1966191498928,0,committed,29,10784,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_012-w0005,True,0,rsu-1,4,4,89.2965120752341,89.33507173170271,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1001,case-1001-veh_014-w0005,True,0,rsu-1,4,4,89.44680338182967,89.47819360555503,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_002-w0001,True,0,rsu-1,4,4,29.01655785302253,29.057492675461383,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_004-w0001,True,0,rsu-1,4,4,29.060255560846787,29.098901787470737,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_008-w0001,True,0,rsu-1,4,4,29.11491339967895,29.152779656090043,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_002-w0002,True,0,rsu-1,4,4,44.02313201099376,44.06136485393938,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_004-w0002,True,0,rsu-1,4,4,44.07198288418509,44.10637556008773,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_006-w0002,True,0,rsu-1,4,4,44.11094140883463,44.14807599738192,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_008-w0002,True,0,rsu-1,4,4,44.15473777353121,44.19556588631448,0,committed,29,10976,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_010-w0002,True,0,rsu-1,4,4,44.22917849364072,44.26654141979663,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_002-w0003,True,0,rsu-1,4,4,59.022100914306485,59.05963137148429,0,committed,28,10624,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_004-w0003,True,0,rsu-1,4,4,59.06772021909794,59.11348491661808,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_006-w0003,True,0,rsu-1,4,4,59.12389052972704,59.1611015869803,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_008-w0003,True,0,rsu-1,4,4,59.17530458796188,59.21672871165665,0,committed,29,10784,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_010-w0003,True,0,rsu-1,4,4,59.27638809442536,59.31147127397026,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_012-w0003,True,0,rsu-1,4,4,59.33803120141564,59.38061946062383,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_014-w0003,True,0,rsu-1,4,4,59.41868913814617,59.45328943914297,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_002-w0004,True,0,rsu-1,4,4,74.02633255377614,74.06382293045569,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_004-w0004,True,0,rsu-1,4,4,74.07821656660411,74.11409881865568,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_006-w0004,True,0,rsu-1,4,4,74.12903252939438,74.16646289823457,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_008-w0004,True,0,rsu-1,4,4,74.1765956713763,74.21029739192787,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_010-w0004,True,0,rsu-1,4,4,74.27715306294776,74.31736743641335,0,committed,29,10784,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_012-w0004,True,0,rsu-1,4,4,74.33015910890202,74.36683772934848,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_014-w0004,True,0,rsu-1,4,4,74.40220527340104,74.43657152166082,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1002,case-1002-veh_008-w0005,True,0,rsu-1,4,4,89.04396778519788,89.07696709350559,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_002-w0001,True,0,rsu-1,4,4,29.054986382978868,29.093412209487244,0,committed,29,10784,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_004-w0001,True,0,rsu-1,4,4,29.11566547929436,29.151322258586184,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0001,True,0,rsu-1,4,4,29.192527404684668,29.22212861933314,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0001,True,0,rsu-1,4,4,29.29170429565287,29.32412600594798,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_002-w0002,True,0,rsu-1,4,4,44.03553208283252,44.07101431641636,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_004-w0002,True,0,rsu-1,4,4,44.09940939822659,44.13859687726085,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_006-w0002,True,0,rsu-1,4,4,44.190478962629655,44.22541227193931,0,committed,28,10624,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0002,True,0,rsu-1,4,4,44.265093809398586,44.307136876276005,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_010-w0002,True,0,rsu-1,4,4,44.502640094845326,44.53902198494939,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0002,True,0,rsu-1,4,4,44.58106804896666,44.61633097348854,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_014-w0002,True,0,rsu-1,4,4,44.788739675581176,44.826721349494605,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_002-w0003,True,0,rsu-1,4,4,59.06410562048544,59.1007177151685,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_004-w0003,True,0,rsu-1,4,4,59.15397640076204,59.18818741921969,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_006-w0003,True,0,rsu-1,4,4,59.26125502770201,59.297176694829744,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0003,True,0,rsu-1,4,4,59.353148214554174,59.393477934954,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_010-w0003,True,0,rsu-1,4,4,59.611666768856594,59.65059895582591,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0003,True,0,rsu-1,4,4,59.6937159518528,59.73721038854074,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_014-w0003,True,0,rsu-1,4,4,59.89623908829813,59.94051667402554,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_002-w0004,True,0,rsu-1,4,4,74.07145643737195,74.11282997561473,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_004-w0004,True,0,rsu-1,4,4,74.15547374376557,74.1905640246869,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_006-w0004,True,0,rsu-1,4,4,74.26072648890322,74.29767205581582,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0004,True,0,rsu-1,4,4,74.34434750914694,74.37766358612944,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_010-w0004,True,0,rsu-1,4,4,74.58579494653063,74.6188540210498,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0004,True,0,rsu-1,4,4,74.70082883211529,74.7404509309738,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_014-w0004,True,0,rsu-1,4,4,74.90723511314589,74.94363428994163,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0005,True,0,rsu-1,4,4,89.16159135043861,89.20138147679256,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0005,True,0,rsu-1,4,4,89.28355113213763,89.32542550668852,0,committed,30,11136,False
corridor,ahmed_inspired_witness_vpuft,1002,case-1002-veh_014-w0005,True,0,rsu-1,4,4,89.42631312885312,89.46247696374884,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_002-w0001,True,0,rsu-1,4,4,29.01546156932608,29.054931310210424,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_004-w0001,True,0,rsu-1,4,4,29.064986997736185,29.099401754444457,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_008-w0001,True,0,rsu-1,4,4,29.1090299584374,29.14433760171905,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_002-w0002,True,0,rsu-1,4,4,44.03022084758554,44.06671924912898,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_004-w0002,True,0,rsu-1,4,4,44.07779231102587,44.11393701026957,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_006-w0002,True,0,rsu-1,4,4,44.12042250854234,44.15550332303801,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_008-w0002,True,0,rsu-1,4,4,44.16165368614485,44.19714161121226,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_010-w0002,True,0,rsu-1,4,4,44.22650549680026,44.26450177469677,0,committed,28,10624,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_012-w0002,True,0,rsu-1,4,4,44.27385399788509,44.30784634516761,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_002-w0003,True,0,rsu-1,4,4,59.024146694940335,59.06446608190132,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_004-w0003,True,0,rsu-1,4,4,59.07697661843553,59.115784936864834,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_006-w0003,True,0,rsu-1,4,4,59.11512139440708,59.14982589112099,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_008-w0003,True,0,rsu-1,4,4,59.17191611688472,59.20142336313919,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_010-w0003,True,0,rsu-1,4,4,59.25631878630106,59.30089277969672,0,committed,29,10784,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_012-w0003,True,0,rsu-1,4,4,59.301444389594806,59.343089694361446,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_014-w0003,True,0,rsu-1,4,4,59.38042459526131,59.41379715399482,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_002-w0004,True,0,rsu-1,4,4,74.02597918019518,74.0662999879979,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_004-w0004,True,0,rsu-1,4,4,74.08011781239792,74.11298146944617,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_006-w0004,True,0,rsu-1,4,4,74.12726751411384,74.16681520345594,0,committed,28,10432,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_008-w0004,True,0,rsu-1,4,4,74.18029209475932,74.21611735205171,0,committed,29,10784,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_010-w0004,True,0,rsu-1,4,4,74.26564942160607,74.30454117314238,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_012-w0004,True,0,rsu-1,4,4,74.31582987744937,74.35365916943533,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_014-w0004,True,0,rsu-1,4,4,74.38769549567809,74.42145675255654,0,committed,27,10080,False
corridor,distributed_rsu_vpuft,1003,case-1003-veh_008-w0005,True,0,rsu-1,4,4,89.06296627369113,89.1009048319347,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1003,case-1003-veh_002-w0001,True,0,rsu-1,4,4,29.058325167027483,29.097766400866824,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0001,True,0,rsu-1,4,4,29.142899118643587,29.17990885057781,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1003,case-1003-veh_012-w0001,True,0,rsu-1,4,4,29.2368007973142,29.271885501805112,0,committed,28,10432,False
corridor,ahmed_inspired_witness_vpuft,1003,case-1003-veh_002-w0002,True,0,rsu-1,4,4,44.03680436654021,44.07351331288986,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1003,case-1003-veh_004-w0002,True,0,rsu-1,4,4,44.09842594839765,44.13951963616633,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1003,case-1003-veh_006-w0002,True,0,rsu-1,4,4,44.180333515544426,44.2177024979666,0,committed,27,10080,False
corridor,ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0002,True,0,rsu-1,4,4,44.24239295543364,44.28398053498732,0,committed,28,10624,False
corridor,ahmed_inspired_witness_vpuft,1003,case-1003-veh_010-w0002,True,0,rsu-1,4,4,44.48949064270242,44.52431437330282,0,committed,27,10080,False
