topology,seed,architecture,case_id,committed,view,leader,prepare_votes,commit_votes,started_at,committed_at,view_changes,reason,message_count,bytes_sent,safety_violation,semantic_proposal_valid,fault_activated,validator_rechecks,validator_recheck_failures,invalid_proposal_attempted
intersection,1004,distributed_extension_guard_honest,case-intersection-1004-veh_008-w0005,True,0,rsu-2,4,4,89.04641325458083,89.08281706854112,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_002-w0001,True,0,rsu-1,4,4,29.055553776373134,29.091014025066297,0,committed,28,10432,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_004-w0001,True,0,rsu-3,4,4,29.14343746409329,29.18877766918833,0,committed,28,10432,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_008-w0001,True,0,rsu-1,4,4,29.24591965642105,29.27827598980968,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_002-w0002,True,0,rsu-1,4,4,44.052449540826245,44.08597648021824,0,committed,28,10432,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_004-w0002,True,0,rsu-1,4,4,44.139075934501854,44.17460386163044,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_006-w0002,True,0,rsu-1,4,4,44.216269815021256,44.24936863936421,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_008-w0002,True,0,rsu-1,4,4,44.314883270206906,44.35411243102223,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_010-w0002,True,0,rsu-3,4,4,44.57756971501631,44.61271709647335,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_012-w0002,True,0,rsu-3,4,4,44.66824839734861,44.70922742527157,0,committed,28,10624,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_002-w0003,True,0,rsu-4,4,4,59.04362847819246,59.079369662396665,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_004-w0003,True,0,rsu-3,4,4,59.13578402584477,59.17626442691835,0,committed,29,10784,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_006-w0003,True,0,rsu-3,4,4,59.22125108492172,59.26087804316756,0,committed,28,10432,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_008-w0003,True,0,rsu-3,4,4,59.31529618988407,59.34456572180949,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_010-w0003,True,0,rsu-4,4,4,59.54931208011436,59.58698728595905,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_012-w0003,True,0,rsu-3,4,4,59.64773214199727,59.68410969519535,0,committed,28,10432,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_004-w0004,True,0,rsu-4,4,4,74.04885164294875,74.08953661782522,0,committed,30,11328,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_006-w0004,True,0,rsu-3,4,4,74.13671299999288,74.17628322827436,0,committed,28,10432,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_008-w0004,True,0,rsu-2,4,4,74.23825087144431,74.27633271005851,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_010-w0004,True,0,rsu-2,4,4,74.53365928426352,74.56776485533052,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_012-w0004,True,0,rsu-1,4,4,74.62030823491737,74.66044340958888,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_014-w0004,True,0,rsu-1,4,4,74.79977956517168,74.83567377842851,0,committed,27,10080,False,True,False,4,0,False
intersection,1004,distributed_extension_guard_false_accusation_rsu,case-intersection-1004-veh_008-w0005,True,0,rsu-2,4,4,89.04669900663971,89.08414944856722,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_002-w0001,True,0,rsu-1,4,4,29.05687894061137,29.09379419286521,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_004-w0001,True,0,rsu-1,4,4,29.13609895461334,29.172914948567904,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_008-w0001,True,0,rsu-1,4,4,29.22262625556051,29.259194899364196,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_002-w0002,True,0,rsu-1,4,4,44.06942168213899,44.10917519790816,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_004-w0002,True,0,rsu-2,4,4,44.176080311636326,44.21886734340941,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_006-w0002,True,0,rsu-1,4,4,44.27481287944561,44.31112634157986,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_008-w0002,True,0,rsu-1,4,4,44.36172523787899,44.4058336662259,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_010-w0002,True,0,rsu-2,4,4,44.76232375465625,44.80321737787097,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_002-w0003,True,0,rsu-3,4,4,59.05400437965126,59.092091548352805,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_004-w0003,True,0,rsu-1,4,4,59.186794270651816,59.22169786252596,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_006-w0003,True,0,rsu-2,4,4,59.28816681566263,59.32149076018985,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_008-w0003,True,0,rsu-1,4,4,59.38056202942902,59.41899057955588,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_010-w0003,True,0,rsu-3,4,4,59.62770523633189,59.66779753663361,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_012-w0003,True,0,rsu-3,4,4,59.712882846092135,59.75292488775879,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_002-w0004,True,0,rsu-4,4,4,74.01355923490036,74.05285362206591,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_004-w0004,True,0,rsu-2,4,4,74.1124399127145,74.14961587822211,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_006-w0004,True,0,rsu-2,4,4,74.20832258336844,74.25141155414997,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_008-w0004,True,0,rsu-4,4,4,74.31481402249894,74.35172192462998,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_010-w0004,True,0,rsu-3,4,4,74.55435293360222,74.59432377133174,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_012-w0004,True,0,rsu-4,4,4,74.65230906187684,74.69015216269315,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_honest,case-intersection-1005-veh_008-w0005,True,0,rsu-1,4,4,89.0471568525917,89.08495623768285,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_002-w0001,True,0,rsu-1,4,4,29.052589202438533,29.093911308799456,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_004-w0001,True,0,rsu-1,4,4,29.140889961579465,29.17925269967213,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_008-w0001,True,0,rsu-1,4,4,29.224044073263176,29.26238361661895,0,committed,29,10784,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_002-w0002,True,0,rsu-1,4,4,44.10824114582689,44.14515173602301,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_004-w0002,True,0,rsu-2,4,4,44.20266258611983,44.23859636319396,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_006-w0002,True,0,rsu-1,4,4,44.28807985115567,44.323501126232,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_008-w0002,True,0,rsu-1,4,4,44.37663947326313,44.41726443645088,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_010-w0002,True,0,rsu-2,4,4,44.62625261444471,44.65975178141827,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_002-w0003,True,0,rsu-3,4,4,59.04384981914812,59.07860476636623,0,committed,29,10784,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_004-w0003,True,0,rsu-1,4,4,59.13722471701796,59.17216307850551,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_006-w0003,True,0,rsu-2,4,4,59.2337591640079,59.270098978697504,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_008-w0003,True,0,rsu-1,4,4,59.33710943009434,59.376339852954246,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_010-w0003,True,0,rsu-3,4,4,59.58272320136221,59.6201043006614,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_012-w0003,True,0,rsu-3,4,4,59.70674340492757,59.74547207776341,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_002-w0004,True,0,rsu-4,4,4,74.013188345292,74.05943688953006,0,committed,28,10624,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_004-w0004,True,0,rsu-2,4,4,74.12166468832069,74.16300562333782,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_006-w0004,True,0,rsu-2,4,4,74.19649931552377,74.2338290884545,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_008-w0004,True,0,rsu-4,4,4,74.29266957346431,74.3311460614008,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_010-w0004,True,0,rsu-3,4,4,74.53967919499132,74.57703704452383,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_012-w0004,True,0,rsu-4,4,4,74.6363675981531,74.6772955013841,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_008-w0005,True,0,rsu-1,4,4,89.08315163617675,89.12154940381079,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_false_accusation_rsu,case-intersection-1005-veh_012-w0005,True,0,rsu-4,4,4,89.18620397204133,89.22382307450555,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_002-w0001,True,0,rsu-1,4,4,29.05810969469188,29.096819849663184,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_004-w0001,True,0,rsu-1,4,4,29.14838690368514,29.193557312209265,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_008-w0001,True,0,rsu-1,4,4,29.23776683736629,29.272293881828134,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_002-w0002,True,0,rsu-1,4,4,44.06212707119264,44.096387252398905,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_004-w0002,True,0,rsu-2,4,4,44.16484596601045,44.200550704504415,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_006-w0002,True,0,rsu-1,4,4,44.258230862372216,44.297418603879095,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_008-w0002,True,0,rsu-1,4,4,44.35219222178582,44.38901846703573,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_002-w0003,True,0,rsu-3,4,4,59.04229396160587,59.08064576218979,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_004-w0003,True,0,rsu-1,4,4,59.1513455209345,59.18360172393884,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_006-w0003,True,0,rsu-2,4,4,59.24540115019709,59.28534255107154,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_008-w0003,True,0,rsu-1,4,4,59.34870933920003,59.38812962858049,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_002-w0004,True,0,rsu-4,4,4,74.01307438010808,74.04790596441082,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_004-w0004,True,0,rsu-2,4,4,74.12155782914868,74.16190376905446,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_006-w0004,True,0,rsu-2,4,4,74.1958571576267,74.23445724012966,0,committed,29,10784,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_008-w0004,True,0,rsu-4,4,4,74.29568452655931,74.33199820813618,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_concealment_rsu,case-intersection-1005-veh_008-w0005,True,0,rsu-1,4,4,89.04787717592009,89.082630015922,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_002-w0001,True,1,rsu-2,4,4,29.05687894061137,29.213697644545466,1,committed,31,12064,False,True,True,4,0,True
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_004-w0001,True,1,rsu-2,4,4,29.276136493739077,29.438182625770043,1,committed,30,11712,False,True,True,4,0,True
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_008-w0001,True,1,rsu-2,4,4,29.496120020980047,29.65184930630006,1,committed,31,12064,False,True,True,4,0,True
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_002-w0002,True,1,rsu-2,4,4,44.06632266645024,44.221801873953495,1,committed,30,11712,False,True,True,4,0,True
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_004-w0002,True,0,rsu-2,4,4,44.284721884398685,44.31882058486282,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_006-w0002,True,1,rsu-2,4,4,44.37117551731812,44.53007806925237,1,committed,30,11712,False,True,True,4,0,True
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_008-w0002,True,1,rsu-2,4,4,44.59151182607256,44.74645176281607,1,committed,30,11712,False,True,True,4,0,True
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_010-w0002,True,0,rsu-2,4,4,44.948674396112544,44.98913823599397,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_002-w0003,True,0,rsu-3,4,4,59.04522593719212,59.07962901716503,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_004-w0003,True,1,rsu-2,4,4,59.14463033296426,59.29596128896586,1,committed,32,12416,False,True,True,4,0,True
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_006-w0003,True,0,rsu-2,4,4,59.35565141032571,59.39799511503772,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_008-w0003,True,1,rsu-2,4,4,59.45697108293585,59.615440317006815,1,committed,30,11712,False,True,True,4,0,True
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_010-w0003,True,0,rsu-3,4,4,59.83429127333327,59.87370988363869,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_012-w0003,True,0,rsu-3,4,4,59.921433300987424,59.96238041139103,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_002-w0004,True,0,rsu-4,4,4,74.01631201905234,74.05906337101973,0,committed,29,10784,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_004-w0004,True,0,rsu-2,4,4,74.11822882816362,74.15562385872632,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_006-w0004,True,0,rsu-2,4,4,74.19490988479612,74.23712377061965,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_008-w0004,True,0,rsu-4,4,4,74.30219677249998,74.33910159548496,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_010-w0004,True,0,rsu-3,4,4,74.54501714645053,74.57710797683747,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_012-w0004,True,0,rsu-4,4,4,74.64003348722557,74.68381662486473,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_malicious_validator,case-intersection-1005-veh_008-w0005,True,1,rsu-2,4,4,89.05052731119349,89.21258502635162,1,committed,31,12064,False,True,True,4,0,True
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_002-w0001,True,0,rsu-1,4,4,29.05687894061137,29.09379419286521,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_004-w0001,True,0,rsu-1,4,4,29.13609895461334,29.172914948567904,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_008-w0001,True,0,rsu-1,4,4,29.22262625556051,29.259194899364196,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_002-w0002,True,0,rsu-1,4,4,44.06942168213899,44.10917519790816,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_004-w0002,True,0,rsu-2,4,4,44.176080311636326,44.21886734340941,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_006-w0002,True,0,rsu-1,4,4,44.27481287944561,44.31112634157986,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_008-w0002,True,0,rsu-1,4,4,44.36172523787899,44.4058336662259,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_010-w0002,True,0,rsu-2,4,4,44.76232375465625,44.80321737787097,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_002-w0003,True,0,rsu-3,4,4,59.05400437965126,59.092091548352805,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_004-w0003,True,0,rsu-1,4,4,59.186794270651816,59.22169786252596,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_006-w0003,True,0,rsu-2,4,4,59.28816681566263,59.32149076018985,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_008-w0003,True,0,rsu-1,4,4,59.38056202942902,59.41899057955588,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_010-w0003,True,0,rsu-3,4,4,59.62770523633189,59.66779753663361,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_012-w0003,True,0,rsu-3,4,4,59.712882846092135,59.75292488775879,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_004-w0004,True,0,rsu-2,4,4,74.04960537531146,74.08786691198756,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_006-w0004,True,0,rsu-2,4,4,74.12319070984876,74.16229382432441,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_008-w0004,True,0,rsu-4,4,4,74.22323051103507,74.26080649429205,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_010-w0004,True,0,rsu-3,4,4,74.458270054802,74.4995677887969,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_012-w0004,True,0,rsu-4,4,4,74.5566324319541,74.59449698848353,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_honest,case-intersection-1005-veh_008-w0005,True,0,rsu-1,4,4,89.04853575141168,89.0862635658649,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_002-w0001,True,0,rsu-1,4,4,29.052589202438533,29.093911308799456,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_004-w0001,True,0,rsu-1,4,4,29.140889961579465,29.17925269967213,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_008-w0001,True,0,rsu-1,4,4,29.224044073263176,29.26238361661895,0,committed,29,10784,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_002-w0002,True,0,rsu-1,4,4,44.10824114582689,44.14515173602301,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_004-w0002,True,0,rsu-2,4,4,44.20266258611983,44.23859636319396,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_006-w0002,True,0,rsu-1,4,4,44.28807985115567,44.323501126232,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_008-w0002,True,0,rsu-1,4,4,44.37663947326313,44.41726443645088,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_010-w0002,True,0,rsu-2,4,4,44.62625261444471,44.65975178141827,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_002-w0003,True,0,rsu-3,4,4,59.04384981914812,59.07860476636623,0,committed,29,10784,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_004-w0003,True,0,rsu-1,4,4,59.13722471701796,59.17216307850551,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_006-w0003,True,0,rsu-2,4,4,59.2337591640079,59.270098978697504,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_008-w0003,True,0,rsu-1,4,4,59.33710943009434,59.376339852954246,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_010-w0003,True,0,rsu-3,4,4,59.58272320136221,59.6201043006614,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_012-w0003,True,0,rsu-3,4,4,59.70674340492757,59.74547207776341,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_004-w0004,True,0,rsu-2,4,4,74.05492676366528,74.09250274692226,0,committed,27,10080,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_006-w0004,True,0,rsu-2,4,4,74.13300815950338,74.1661040159664,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_008-w0004,True,0,rsu-4,4,4,74.23308018826573,74.27170408558118,0,committed,28,10624,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_010-w0004,True,0,rsu-3,4,4,74.48053553733821,74.52470013608185,0,committed,28,10432,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_012-w0004,True,0,rsu-4,4,4,74.59184420518716,74.62712341008067,0,committed,29,10784,False,True,False,4,0,False
intersection,1005,distributed_extension_guard_false_accusation_rsu,case-intersection-1005-veh_008-w0005,True,0,rsu-1,4,4,89.0474951977231,89.08540975799441,0,committed,27,10080,False,True,False,4,0,False
intersection,1006,distributed_extension_honest,case-intersection-1006-veh_002-w0001,True,0,rsu-1,4,4,29.060428547942056,29.09870587717857,0,committed,28,10432,False,True,False,4,0,False
intersection,1006,distributed_extension_honest,case-intersection-1006-veh_004-w0001,True,0,rsu-1,4,4,29.14486899155042,29.187229595006126,0,committed,29,10784,False,True,False,4,0,False
intersection,1006,distributed_extension_honest,case-intersection-1006-veh_008-w0001,True,0,rsu-1,4,4,29.23473524414237,29.26741925373479,0,committed,27,10080,False,True,False,4,0,False
intersection,1006,distributed_extension_honest,case-intersection-1006-veh_002-w0002,True,0,rsu-2,4,4,44.06550780112661,44.10386671435944,0,committed,29,10976,False,True,False,4,0,False
intersection,1006,distributed_extension_honest,case-intersection-1006-veh_004-w0002,True,0,rsu-1,4,4,44.174323107346055,44.21656947909495,0,committed,28,10432,False,True,False,4,0,False
intersection,1006,distributed_extension_honest,case-intersection-1006-veh_006-w0002,True,0,rsu-1,4,4,44.259557688860646,44.29597246489866,0,committed,28,10432,False,True,False,4,0,False
intersection,1006,distributed_extension_honest,case-intersection-1006-veh_008-w0002,True,0,rsu-2,4,4,44.34922272230178,44.38468717142261,0,committed,27,10080,False,True,False,4,0,False
