architecture,TP,FP,TN,FN,trust_precision,malicious_revocation_recall,false_revocation_rate,malicious_acceptance_rate,specificity,trust_f1,mcc,detection_latency_p95_ms,qualification_latency_p95_ms,consensus_latency_p95_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ledger_consistency_delay_p95_ms,messages_total,messages_per_decision,bytes_total,bytes_per_decision,retransmissions,mean_queue_delay_ms,packet_delivery_ratio,consensus_success_rate,consensus_liveness_failures,safety_violations,view_changes,ledger_blocks,ledger_consistent,state_recoveries,false_revocations_from_compromise,runtime_seconds,seed,topology,cpu_time_seconds,peak_memory_kb,fault_activated_count,semantic_invalid_proposals,validator_recheck_failures,evidence_guard_checks,evidence_guard_rejections
distributed_extension_concealment_rsu,16,3,130,9,0.8421052631578947,0.64,0.0225563909774436,0.36,0.9774436090225564,0.7272727272727272,0.6928016669198896,8000.0,14334.352260061369,121.73404572715324,14197.20371511754,14469.31069200544,14515.172131383131,14.14648434145391,5599,35.436708860759495,6720448,42534.48101265823,88,4735.254782003646,0.9842829076620824,1.0,0,0,0,19,1,0,0,2.880592899993644,1010,corridor,2.859375,5969.2216796875,0,0,0,0,0
distributed_extension_malicious_validator,22,3,130,3,0.88,0.88,0.0225563909774436,0.12,0.9774436090225564,0.88,0.8574436090225563,8000.0,14605.640052810204,180.82461733630808,14341.403389645826,14691.10642175848,14777.522268613668,16.578706827695548,5723,36.221518987341774,7928352,50179.443037974685,90,4648.576796495137,0.9842739821771798,1.0,0,0,4,25,1,0,0,3.396027700000559,1010,corridor,3.359375,5938.0224609375,4,4,0,0,0
distributed_extension_guard_honest,18,3,130,7,0.8571428571428571,0.72,0.0225563909774436,0.28,0.9774436090225564,0.782608695652174,0.7497819702373825,8000.0,14369.936829306276,128.03590442340607,14214.8402547368,14497.972733729684,14549.981087487911,14.08106309625623,5567,35.234177215189874,6922080,43810.63291139241,86,4736.579912535462,0.9845518232441172,1.0,0,0,0,21,1,0,0,3.125377100004698,1010,corridor,3.125,5887.5263671875,0,0,0,57,4
distributed_extension_guard_false_accusation_rsu,18,3,130,7,0.8571428571428571,0.72,0.0225563909774436,0.28,0.9774436090225564,0.782608695652174,0.7497819702373825,8000.0,14356.14296637307,119.59271928221682,14220.149179982389,14485.431389227197,14550.275621864332,14.912587691561896,6109,38.66455696202532,7330208,46393.72151898734,96,4806.843031344715,0.984285480438697,1.0,0,0,0,21,1,0,0,3.89333630001056,1010,corridor,3.828125,6576.455078125,0,0,0,65,6
distributed_extension_honest,20,2,116,5,0.9090909090909092,0.8,0.0169491525423728,0.2,0.9830508474576272,0.8510638297872342,0.8243221055778025,8000.0,14632.602991788215,196.003989197845,14295.215219727736,14729.894342390371,14757.757896376272,15.945620962070706,9496,66.4055944055944,12527360,87603.91608391609,204,5432.315503740151,0.9785172704296546,1.0,0,0,0,22,1,0,0,5.051640000005136,1001,intersection,5.03125,9356.3388671875,0,0,0,0,0
distributed_extension_false_accusation_rsu,20,3,115,5,0.8695652173913043,0.8,0.0254237288135593,0.2,0.9745762711864406,0.8333333333333333,0.8007937139744218,8000.0,14618.651387510376,191.58673246192697,14301.183732673231,14742.862170656332,14773.069245610346,15.937941470993165,10012,70.01398601398601,13082304,91484.64335664336,213,5589.336591702331,0.9787255293647624,1.0,0,0,0,23,1,0,0,5.176902700011851,1001,intersection,5.140625,9753.69921875,0,0,0,0,0
distributed_extension_concealment_rsu,15,2,116,10,0.8823529411764706,0.6,0.0169491525423728,0.4,0.9830508474576272,0.7142857142857143,0.6842388130816021,8000.0,14367.498112860298,115.07222940776954,14227.266040037492,14459.060175026432,14543.414635798106,16.12467296412916,9421,65.88111888111888,9820416,68674.23776223777,204,5537.84810678259,0.9783462477444008,1.0,0,0,0,17,1,0,0,3.899696699998458,1001,intersection,3.8125,9305.2177734375,0,0,0,0,0
distributed_extension_malicious_validator,20,2,116,5,0.9090909090909092,0.8,0.0169491525423728,0.2,0.9830508474576272,0.8510638297872342,0.8243221055778025,8000.0,14737.47086328348,209.31331588660208,14429.604772400126,14881.974686642754,14912.994150506302,16.395103093698182,9514,66.53146853146853,12637088,88371.24475524476,204,5482.511587413676,0.9785579146520916,1.0,0,0,6,22,1,0,0,5.577035599999363,1001,intersection,5.53125,9436.595703125,6,6,0,0,0
distributed_extension_guard_honest,20,2,116,5,0.9090909090909092,0.8,0.0169491525423728,0.2,0.9830508474576272,0.8510638297872342,0.8243221055778025,8000.0,14632.602991788215,196.003989197845,14295.215219727736,14729.894342390371,14757.757896376272,15.945620962070706,9496,66.4055944055944,12527360,87603.91608391609,204,5432.315503740151,0.9785172704296546,1.0,0,0,0,22,1,0,0,5.380788299997221,1001,intersection,5.3125,9562.1591796875,0,0,0,80,0
distributed_extension_guard_false_accusation_rsu,20,2,116,5,0.9090909090909092,0.8,0.0169491525423728,0.2,0.9830508474576272,0.8510638297872342,0.8243221055778025,8000.0,14620.629922220922,192.60462339092325,14281.400034148865,14743.28677988867,14755.738207657148,15.790236521474911,9977,69.76923076923077,12761664,89242.40559440559,213,5602.06289705536,0.9786508970632456,1.0,0,0,0,22,1,0,0,5.381620000000112,1001,intersection,5.3125,9819.359375,0,0,0,85,1
distributed_extension_honest,19,2,117,6,0.9047619047619048,0.76,0.0168067226890756,0.24,0.9831932773109244,0.8260869565217391,0.797596160087009,8000.0,14540.388248042418,192.2859965717265,14281.792767692856,14688.169654995974,14743.092278686509,14.51454367525784,9394,65.23611111111111,12205920,84763.33333333333,189,5402.167923315951,0.9798807749627422,1.0,0,0,0,21,1,0,0,4.922806899994612,1002,intersection,4.8125,9285.3330078125,0,0,0,0,0
distributed_extension_false_accusation_rsu,19,3,116,6,0.8636363636363636,0.76,0.0252100840336134,0.24,0.9747899159663864,0.8085106382978724,0.7735981399149858,8000.0,14558.69092441262,191.03172533202292,14286.084916858295,14800.573513657197,14887.340465688025,14.117187128712771,9912,68.83333333333333,13231616,91886.22222222222,196,5567.244575730089,0.980225988700565,1.0,0,0,0,22,1,0,0,5.122703300003195,1002,intersection,4.953125,9745.2109375,0,0,0,0,0
distributed_extension_concealment_rsu,15,2,117,10,0.8823529411764706,0.6,0.0168067226890756,0.4,0.9831932773109244,0.7142857142857143,0.6845886158947693,8000.0,14354.575662001567,157.83250625561317,14215.372406039613,14511.28874976604,14624.335770112271,14.926818185304567,9354,64.95833333333333,10687136,74216.22222222222,189,5508.045021193272,0.9797947402180884,1.0,0,0,0,17,1,0,0,4.367536399993696,1002,intersection,4.265625,9291.3798828125,0,0,0,0,0
distributed_extension_malicious_validator,19,2,117,6,0.9047619047619048,0.76,0.0168067226890756,0.24,0.9831932773109244,0.8260869565217391,0.797596160087009,8000.0,14662.707750858955,222.3338467971523,14294.30121429842,14874.711576720243,14922.883410600378,13.634956134552567,9412,65.36111111111111,12265376,85176.22222222222,189,5429.302357330436,0.9799192520186996,1.0,0,0,6,21,1,0,0,5.023631500007468,1002,intersection,4.875,9247.4833984375,6,6,0,0,0
distributed_extension_guard_honest,19,2,117,6,0.9047619047619048,0.76,0.0168067226890756,0.24,0.9831932773109244,0.8260869565217391,0.797596160087009,8000.0,14540.388248042418,192.2859965717265,14281.792767692856,14688.169654995974,14743.092278686509,14.51454367525784,9394,65.23611111111111,12205920,84763.33333333333,189,5402.167923315951,0.9798807749627422,1.0,0,0,0,21,1,0,0,5.254180399992038,1002,intersection,5.171875,9242.5869140625,0,0,0,77,0
distributed_extension_guard_false_accusation_rsu,19,2,117,6,0.9047619047619048,0.76,0.0168067226890756,0.24,0.9831932773109244,0.8260869565217391,0.797596160087009,8000.0,14563.90812313934,193.38768428541184,14294.305738896448,14805.331244462472,14888.378557095944,14.12836598102274,9877,68.59027777777777,13035616,90525.11111111112,196,5584.688920415622,0.9801559177888024,1.0,0,0,0,21,1,0,0,5.296647399998619,1002,intersection,5.28125,9703.525390625,0,0,0,83,1
distributed_extension_honest,21,2,114,5,0.9130434782608696,0.8076923076923077,0.0172413793103448,0.1923076923076923,0.9827586206896552,0.8571428571428572,0.8297613157787037,8000.0,14649.396483434914,202.25272719930487,14290.593315640675,14732.551735274645,14783.960139106948,14.90217345799074,9387,66.1056338028169,12629888,88942.87323943662,175,5400.0354807957765,0.9813571961222968,1.0,0,0,0,23,1,0,0,5.088099399989005,1003,intersection,5.03125,9174.263671875,0,0,0,0,0
distributed_extension_false_accusation_rsu,21,3,113,5,0.875,0.8076923076923077,0.0258620689655172,0.1923076923076923,0.9741379310344828,0.8400000000000001,0.8068290146864397,8000.0,14643.640364954332,205.37273976787665,14282.399299353729,14769.508798370733,14779.409904937258,15.278497424694317,9897,69.69718309859155,13169824,92745.23943661973,186,5532.998406281751,0.9812064261897544,1.0,0,0,0,24,1,0,0,5.297112100000959,1003,intersection,5.25,9639.658203125,0,0,0,0,0
distributed_extension_concealment_rsu,15,2,114,11,0.8823529411764706,0.5769230769230769,0.0172413793103448,0.4230769230769231,0.9827586206896552,0.6976744186046512,0.666771926989517,8000.0,14321.550469110382,2124.847285742201,14205.772194751687,14422.910579137138,14497.91144263376,15.02666731095701,9278,65.33802816901408,9629760,67815.21126760563,172,5524.8864016706175,0.9814615218797156,1.0,0,0,0,17,1,0,0,3.8618107000074815,1003,intersection,3.84375,9200.3251953125,0,0,0,0,0
distributed_extension_malicious_validator,21,2,114,5,0.9130434782608696,0.8076923076923077,0.0172413793103448,0.1923076923076923,0.9827586206896552,0.8571428571428572,0.8297613157787037,8000.0,14865.81548330354,314.4937066900112,14404.238319169315,14968.080525914342,15125.16455945354,15.797176703904722,9415,66.30281690140845,12647744,89068.61971830986,176,5456.565527866026,0.9813064259160912,1.0,0,0,9,23,1,0,0,5.097986699998728,1003,intersection,5.09375,9180.908203125,9,9,0,0,0
distributed_extension_guard_honest,18,2,114,8,0.9,0.6923076923076923,0.0172413793103448,0.3076923076923077,0.9827586206896552,0.7826086956521738,0.7505285059359017,8000.0,14522.264381272336,194.84121996949887,14272.48932829885,14670.459614959587,14721.173976478884,16.830877036687756,9279,65.34507042253522,12209472,85982.19718309859,172,5411.970904538861,0.981463519775838,1.0,0,0,0,20,1,0,0,5.144078600002104,1003,intersection,5.09375,9134.7734375,0,0,0,77,3
distributed_extension_guard_false_accusation_rsu,18,2,114,8,0.9,0.6923076923076923,0.0172413793103448,0.3076923076923077,0.9827586206896552,0.7826086956521738,0.7505285059359017,8000.0,14517.79644322496,203.07525645471395,14272.02664284953,14670.768375752332,14755.706329292272,14.963975179222366,9756,68.70422535211267,12527264,88220.1690140845,185,5562.235183796371,0.9810373103731036,1.0,0,0,0,20,1,0,0,5.257324400008656,1003,intersection,5.125,9589.2236328125,0,0,0,79,4
distributed_extension_honest,21,2,115,5,0.9130434782608696,0.8076923076923077,0.017094017094017,0.1923076923076923,0.9829059829059827,0.8571428571428572,0.8300054323396717,8000.0,14628.152558244685,203.8597508962823,14270.593355034598,14699.654707893118,14763.102051228274,15.359607617555325,9453,66.1048951048951,12710208,88882.57342657342,169,5372.8817192469305,0.9821220776473076,1.0,0,0,0,23,1,0,0,5.14646439999342,1004,intersection,5.03125,9247.8515625,0,0,0,0,0
distributed_extension_false_accusation_rsu,21,3,114,5,0.875,0.8076923076923077,0.0256410256410256,0.1923076923076923,0.9743589743589745,0.8400000000000001,0.8071155891380688,8000.0,14621.1795045146,207.4243437618844,14255.123341265882,14705.45976576014,14774.552502518824,15.36943494578793,9966,69.6923076923077,13256928,92705.7902097902,179,5522.131666327912,0.9820389323700582,1.0,0,0,0,24,1,0,0,5.311849499994423,1004,intersection,5.21875,9708.2607421875,0,0,0,0,0
distributed_extension_concealment_rsu,15,2,115,11,0.8823529411764706,0.5769230769230769,0.017094017094017,0.4230769230769231,0.9829059829059827,0.6976744186046512,0.6671527950594205,8000.0,14296.11981114728,2122.8093371559444,14191.00096461522,14390.344519864124,14485.27437442833,14.311256748618462,9346,65.35664335664336,9742176,68127.1048951049,168,5500.147166012306,0.9820243954632998,1.0,0,0,0,17,1,0,0,3.9033493000024464,1004,intersection,3.859375,9260.2119140625,0,0,0,0,0
distributed_extension_malicious_validator,21,2,115,5,0.9130434782608696,0.8076923076923077,0.017094017094017,0.1923076923076923,0.9829059829059827,0.8571428571428572,0.8300054323396717,8000.0,14901.667777511142,336.7817880245679,14392.926284908172,15184.745472875193,15193.5599987193,15.306315700144069,9478,66.27972027972028,13031488,91129.28671328672,170,5438.36753082402,0.9820637265245832,1.0,0,0,8,23,1,0,0,5.127241299996967,1004,intersection,5.09375,9234.3681640625,8,8,0,0,0
distributed_extension_guard_honest,20,2,115,6,0.9090909090909092,0.7692307692307693,0.017094017094017,0.2307692307692307,0.9829059829059827,0.8333333333333333,0.8040302522073697,8000.0,14629.33591598384,197.71351955904595,14271.487336949192,14700.56776976032,14760.925833728654,15.00916597656108,9417,65.85314685314685,12735168,89057.11888111888,168,5355.14370774866,0.9821599235425296,1.0,0,0,0,22,1,0,0,5.390356299991254,1004,intersection,5.21875,9217.576171875,0,0,0,83,1
distributed_extension_guard_false_accusation_rsu,20,2,115,6,0.9090909090909092,0.7692307692307693,0.017094017094017,0.2307692307692307,0.9829059829059827,0.8333333333333333,0.8040302522073697,8000.0,14623.21874950688,207.63259003522623,14268.605376613035,14707.97153876776,14809.120044265555,15.21220206232563,9896,69.2027972027972,13234976,92552.27972027972,179,5525.156355982759,0.981911883589329,1.0,0,0,0,22,1,0,0,6.184538000001339,1004,intersection,5.90625,9919.2578125,0,0,0,89,2
distributed_extension_honest,19,2,117,6,0.9047619047619048,0.76,0.0168067226890756,0.24,0.9831932773109244,0.8260869565217391,0.797596160087009,8000.0,14611.223272326795,346.3527589129498,14259.194899364193,14752.924887758789,14793.158879848535,15.272817314755828,9836,68.30555555555556,12836608,89143.11111111111,199,5481.962522540028,0.9797681984546563,1.0,0,0,0,21,1,0,0,5.055335999990348,1005,intersection,4.953125,9821.61328125,0,0,0,0,0
distributed_extension_false_accusation_rsu,19,3,116,6,0.8636363636363636,0.76,0.0252100840336134,0.24,0.9747899159663864,0.8085106382978724,0.7735981399149858,8000.0,14587.87970050551,204.8198689893095,14250.489989906457,14676.418315385805,14731.154996723752,16.34484068147959,10357,71.92361111111111,13187680,91581.11111111112,209,5613.912260463881,0.9798204113160182,1.0,0,0,0,22,1,0,0,5.213141799991718,1005,intersection,5.15625,10209.921875,0,0,0,0,0
distributed_extension_concealment_rsu,14,2,117,11,0.875,0.56,0.0168067226890756,0.44,0.9831932773109244,0.6829268292682927,0.654685760787686,8000.0,14304.788439067472,2576.1869449325586,14197.05400835684,14388.351838194298,14388.885141267448,14.679905873097532,9760,67.77777777777777,9435584,65524.88888888889,198,5561.18160031242,0.9797131147540984,1.0,0,0,0,16,1,0,0,3.761814500001492,1005,intersection,3.734375,9724.279296875,0,0,0,0,0
distributed_extension_malicious_validator,19,2,117,6,0.9047619047619048,0.76,0.0168067226890756,0.24,0.9831932773109244,0.8260869565217391,0.797596160087009,8000.0,14789.554539176032,209.259902802188,14397.995115037724,14962.380411391032,14983.786671073382,15.272817314755828,9864,68.5,12461024,86534.88888888889,200,5527.358410688334,0.9797242497972424,1.0,0,0,9,21,1,0,0,5.141567700004089,1005,intersection,5.03125,9691.8828125,9,9,0,0,0
distributed_extension_guard_honest,18,2,117,7,0.9,0.72,0.0168067226890756,0.28,0.9831932773109244,0.7999999999999999,0.77018020936202,8000.0,14524.460251175018,213.6913723222333,14260.000696828123,14755.439512264396,14793.661804749658,15.313516351846705,9800,68.05555555555556,12763424,88634.88888888889,198,5448.884495107966,0.9797959183673468,1.0,0,0,0,20,1,0,0,5.352149799990002,1005,intersection,5.328125,9673.416015625,0,0,0,73,1
distributed_extension_guard_false_accusation_rsu,18,2,117,7,0.9,0.72,0.0168067226890756,0.28,0.9831932773109244,0.7999999999999999,0.77018020936202,8000.0,14549.105091052616,205.4152496812993,14266.241297658227,14664.037796235529,14729.185221457832,18.27621407979194,10287,71.4375,12891872,89526.88888888889,209,5600.401065861644,0.9796830951686596,1.0,0,0,0,20,1,0,0,5.397662000003038,1005,intersection,5.40625,10123.00390625,0,0,0,79,2
distributed_extension_honest,20,2,113,5,0.9090909090909092,0.8,0.017391304347826,0.2,0.982608695652174,0.8510638297872342,0.8235903503465148,8049.999999999983,14625.102922286826,195.86853031291577,14270.749508219753,14725.074508831272,14752.609654788115,15.499972840989074,9192,65.65714285714286,12015488,85824.91428571429,184,5374.472034929622,0.979982593559617,1.0,0,0,0,22,1,0,0,4.894744599994738,1006,intersection,4.875,8984.5302734375,0,0,0,0,0
distributed_extension_false_accusation_rsu,20,4,111,5,0.8333333333333334,0.8,0.0347826086956521,0.2,0.9652173913043478,0.816326530612245,0.7776230778303926,8049.999999999983,14649.435546829776,190.03227046181397,14271.222751004983,14744.495573291915,14792.01624834302,15.454723202892495,9735,69.53571428571429,12818144,91558.17142857144,197,5503.450193852038,0.979763739085773,1.0,0,0,0,24,1,0,0,5.145429399999557,1006,intersection,5.140625,9458.123046875,0,0,0,0,0
distributed_extension_concealment_rsu,16,2,113,9,0.8888888888888888,0.64,0.017391304347826,0.36,0.982608695652174,0.7441860465116279,0.7123902034780956,8049.999999999983,14421.644483171727,147.0129439637474,14255.630857372184,14568.657427135477,14668.981156989646,15.267052433942752,9150,65.35714285714286,10515488,75110.62857142858,182,5495.175807168081,0.9801092896174864,1.0,0,0,0,18,1,0,0,4.256717599986587,1006,intersection,4.21875,9029.5087890625,0,0,0,0,0
distributed_extension_malicious_validator,20,2,113,5,0.9090909090909092,0.8,0.017391304347826,0.2,0.982608695652174,0.8510638297872342,0.8235903503465148,8049.999999999983,14718.313323879838,238.19225398964116,14462.019319709216,15030.099244417788,15207.656386367353,15.889379967957494,9216,65.82857142857142,12454656,88961.82857142857,184,5453.481987978734,0.9800347222222222,1.0,0,0,8,22,1,0,0,4.876716500002658,1006,intersection,4.84375,8990.1474609375,8,8,0,0,0
distributed_extension_guard_honest,19,2,113,6,0.9047619047619048,0.76,0.017391304347826,0.24,0.982608695652174,0.8260869565217391,0.7965184258559546,8049.999999999983,14548.501060373012,199.2131616795234,14271.450111526094,14684.755603439242,14721.055141219158,13.641566155882856,9155,65.39285714285714,11976352,85545.37142857142,182,5354.728037639194,0.9801201529219006,1.0,0,0,0,21,1,0,0,5.043267500004731,1006,intersection,5.015625,8968.28515625,0,0,0,77,1
distributed_extension_guard_false_accusation_rsu,19,2,113,6,0.9047619047619048,0.76,0.017391304347826,0.24,0.982608695652174,0.8260869565217391,0.7965184258559546,8049.999999999983,14567.816970552358,203.6925138839294,14273.605689438198,14697.955060572198,14715.954007740189,14.985943222413312,9628,68.77142857142857,12326784,88048.45714285714,195,5515.229547637389,0.979746572496884,1.0,0,0,0,21,1,0,0,5.200662899995223,1006,intersection,5.03125,9419.5634765625,0,0,0,88,3
distributed_extension_honest,18,2,114,7,0.9,0.72,0.0172413793103448,0.28,0.9827586206896552,0.7999999999999999,0.7693031270087366,8000.0,14485.366229329096,197.2052221182523,14259.391289322735,14653.203571683784,14687.28951547101,15.106924075646692,9193,65.19858156028369,11806816,83736.28368794326,187,5460.060648597446,0.979658435766344,1.0,0,0,0,20,1,0,0,4.755669899997884,1007,intersection,4.609375,9014.78515625,0,0,0,0,0
distributed_extension_false_accusation_rsu,18,3,113,7,0.8571428571428571,0.72,0.0258620689655172,0.28,0.9741379310344828,0.782608695652174,0.7446368176149922,8000.0,14477.841142104313,193.7963240579492,14260.106492779534,14663.68159302123,14718.774061968932,15.415737804360674,9705,68.82978723404256,12477856,88495.43262411347,200,5612.325997583708,0.979392065945389,1.0,0,0,0,21,1,0,0,4.955920699998387,1007,intersection,4.671875,9479.439453125,0,0,0,0,0
distributed_extension_concealment_rsu,14,2,114,11,0.875,0.56,0.0172413793103448,0.44,0.9827586206896552,0.6829268292682927,0.6535679264489335,8000.0,14327.634300120622,114.1480852091714,14192.146705169283,14427.58953379152,14461.199361819905,13.272742864873344,9153,64.91489361702128,9558016,67787.3475177305,187,5553.06644069257,0.9795695400415164,1.0,0,0,0,16,1,0,0,3.803030900002341,1007,intersection,3.609375,9063.71875,0,0,0,0,0
distributed_extension_malicious_validator,18,2,114,7,0.9,0.72,0.0172413793103448,0.28,0.9827586206896552,0.7999999999999999,0.7693031270087366,8000.0,14755.720523832617,213.99288970836147,14332.958287602172,14897.283083621976,15093.02825974025,14.189818642911336,9215,65.35460992907801,11881248,84264.17021276595,188,5519.66213571595,0.9795984807379272,1.0,0,0,7,20,1,0,0,4.773333200006164,1007,intersection,4.65625,9020.095703125,7,7,0,0,0
distributed_extension_guard_honest,17,2,114,8,0.8947368421052632,0.68,0.0172413793103448,0.32,0.9827586206896552,0.7727272727272727,0.741306261722734,8000.0,14442.542198093886,198.0212793779813,14256.380860058856,14621.994965514165,14645.167853408428,15.273960103323953,9158,64.95035460992908,11600192,82270.86524822695,187,5475.309528675316,0.979580694474776,1.0,0,0,0,19,1,0,0,4.897319399999105,1007,intersection,4.78125,8991.84375,0,0,0,65,1
distributed_extension_guard_false_accusation_rsu,17,2,114,8,0.8947368421052632,0.68,0.0172413793103448,0.32,0.9827586206896552,0.7727272727272727,0.741306261722734,8000.0,14471.29099543803,203.49521033117733,14260.106492779534,14674.786205769207,14754.739417554643,15.63197946346548,9634,68.32624113475177,12388800,87863.82978723405,199,5653.989260577047,0.9793439900352916,1.0,0,0,0,19,1,0,0,5.000669899993227,1007,intersection,4.890625,9441.7724609375,0,0,0,66,2
distributed_extension_honest,19,2,116,7,0.9047619047619048,0.7307692307692307,0.0169491525423728,0.2692307692307692,0.9830508474576272,0.8085106382978723,0.7779545659888272,8000.0,14626.024265029188,207.05541228287672,14279.430777444588,14711.570823363883,14735.909873114868,16.538520146234248,9518,66.09722222222223,12363872,85860.22222222222,200,5403.724654767086,0.9789871821811305,1.0,0,0,0,21,1,0,0,4.929734400007874,1008,intersection,4.828125,9348.7236328125,0,0,0,0,0
distributed_extension_false_accusation_rsu,19,4,114,7,0.8260869565217391,0.7307692307692307,0.0338983050847457,0.2692307692307692,0.9661016949152542,0.7755102040816326,0.7316837671745618,8000.0,14546.28207004438,192.76603023821852,14275.859172974251,14647.30317129812,14663.064600694308,15.537407031099448,10072,69.94444444444444,12752800,88561.11111111111,212,5505.555811752029,0.9789515488482924,1.0,0,0,0,23,1,0,0,5.767990000007558,1008,intersection,5.75,10036.630859375,0,0,0,0,0
distributed_extension_concealment_rsu,14,2,116,12,0.875,0.5384615384615384,0.0169491525423728,0.4615384615384615,0.9830508474576272,0.6666666666666667,0.6383036514852066,8000.0,14308.20084271332,87.65086564648428,14202.337838276942,14395.11466655861,14404.160476924362,15.601673134573169,9445,65.59027777777777,9356640,64976.66666666666,198,5516.722807889768,0.9790365272631022,1.0,0,0,0,16,1,0,0,3.8074611999909393,1008,intersection,3.8125,9581.908203125,0,0,0,0,0
distributed_extension_malicious_validator,19,2,116,7,0.9047619047619048,0.7307692307692307,0.0169491525423728,0.2692307692307692,0.9830508474576272,0.8085106382978723,0.7779545659888272,8000.0,14641.414955334045,207.1118577091653,14390.67046549533,14778.373260964545,14952.775357784616,19.832091680740405,9539,66.24305555555556,12186592,84629.11111111111,200,5434.603452172352,0.9790334416605514,1.0,0,0,7,21,1,0,0,4.883347200011485,1008,intersection,4.828125,9430.525390625,7,7,0,0,0
distributed_extension_guard_honest,19,2,116,7,0.9047619047619048,0.7307692307692307,0.0169491525423728,0.2692307692307692,0.9830508474576272,0.8085106382978723,0.7779545659888272,8000.0,14626.024265029188,207.05541228287672,14279.430777444588,14711.570823363883,14735.909873114868,16.538520146234248,9518,66.09722222222223,12363872,85860.22222222222,200,5403.724654767086,0.9789871821811305,1.0,0,0,0,21,1,0,0,5.05316579999635,1008,intersection,5.0,9413.0361328125,0,0,0,76,0
distributed_extension_guard_false_accusation_rsu,19,2,116,7,0.9047619047619048,0.7307692307692307,0.0169491525423728,0.2692307692307692,0.9830508474576272,0.8085106382978723,0.7779545659888272,8000.0,14549.13579543154,201.53166524487887,14293.2860106363,14658.27312132096,14707.132673321465,16.29218641842556,10000,69.44444444444444,12413888,86207.55555555556,210,5546.065726181015,0.979,1.0,0,0,0,21,1,0,0,5.2042889000003925,1008,intersection,5.140625,9847.6708984375,0,0,0,87,2
distributed_extension_honest,19,2,112,7,0.9047619047619048,0.7307692307692307,0.0175438596491228,0.2692307692307692,0.9824561403508772,0.8085106382978723,0.776752670870107,8049.999999999983,14579.45684955638,200.44062886870503,14284.867200785797,14710.037574808965,14755.20160494569,16.69697421495897,9074,64.81428571428572,12160800,86862.85714285714,186,5523.2888090385095,0.9795018734846817,1.0,0,0,0,21,1,0,0,4.83467510000628,1009,intersection,4.75,8924.9208984375,0,0,0,0,0
distributed_extension_false_accusation_rsu,19,2,112,7,0.9047619047619048,0.7307692307692307,0.0175438596491228,0.2692307692307692,0.9824561403508772,0.8085106382978723,0.776752670870107,8049.999999999983,14604.041220998724,198.84746714702567,14280.448474365798,14719.438745488716,14733.777600260257,16.246735118485844,9534,68.1,12376192,88401.37142857142,190,5677.652492299912,0.9800713236836583,1.0,0,0,0,21,1,0,0,4.9542791999992914,1009,intersection,4.90625,9365.9853515625,0,0,0,0,0
distributed_extension_concealment_rsu,14,2,112,12,0.875,0.5384615384615384,0.0175438596491228,0.4615384615384615,0.9824561403508772,0.6666666666666667,0.6367036835834189,8049.999999999983,14304.315061850317,102.72459030271008,14203.548512087522,14407.234089511729,14427.489578795414,17.020859941917266,9001,64.29285714285714,9323840,66598.85714285714,184,5638.188188811366,0.9795578269081212,1.0,0,0,0,16,1,0,0,3.7306680000037886,1009,intersection,3.734375,8930.5390625,0,0,0,0,0
distributed_extension_malicious_validator,19,2,112,7,0.9047619047619048,0.7307692307692307,0.0175438596491228,0.2692307692307692,0.9824561403508772,0.8085106382978723,0.776752670870107,8049.999999999983,14834.57673039814,262.7590727198026,14417.787140409047,15034.292177453352,15158.917940323074,16.96757460763365,9099,64.99285714285715,12065920,86185.14285714286,187,5579.174300929912,0.9794482910209912,1.0,0,0,8,21,1,0,0,4.861469299998134,1009,intersection,4.671875,8894.796875,8,8,0,0,0
distributed_extension_guard_honest,19,2,112,7,0.9047619047619048,0.7307692307692307,0.0175438596491228,0.2692307692307692,0.9824561403508772,0.8085106382978723,0.776752670870107,8049.999999999983,14579.45684955638,200.44062886870503,14284.867200785797,14710.037574808965,14755.20160494569,16.69697421495897,9074,64.81428571428572,12160800,86862.85714285714,186,5523.2888090385095,0.9795018734846817,1.0,0,0,0,21,1,0,0,5.062252800009446,1009,intersection,4.90625,8888.7490234375,0,0,0,76,0
distributed_extension_guard_false_accusation_rsu,19,2,112,7,0.9047619047619048,0.7307692307692307,0.0175438596491228,0.2692307692307692,0.9824561403508772,0.8085106382978723,0.776752670870107,8049.999999999983,14604.041220998724,198.84746714702567,14280.448474365798,14719.438745488716,14733.777600260257,16.246735118485844,9534,68.1,12376192,88401.37142857142,190,5677.652492299912,0.9800713236836583,1.0,0,0,0,21,1,0,0,5.169970199989621,1009,intersection,4.984375,9332.9013671875,0,0,0,76,0
distributed_extension_honest,21,2,115,5,0.9130434782608696,0.8076923076923077,0.017094017094017,0.1923076923076923,0.9829059829059827,0.8571428571428572,0.8300054323396717,8000.0,14689.141563266016,203.4472081681457,14282.225682516457,14772.005405204776,14916.8709556054,15.317991464135616,9668,67.60839160839161,13272832,92817.006993007,168,5358.717347418474,0.9826230864708316,1.0,0,0,0,23,1,0,0,5.215441599997575,1010,intersection,5.015625,9432.9169921875,0,0,0,0,0
