topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,message_type,messages,delivered,dropped,bytes_total,retransmissions,mean_queue_delay_ms
urban_roundabout,60,1002,distributed_density_honest,,PREPARE,88,84,4,30976,4,0.0
urban_roundabout,60,1002,distributed_density_honest,,PRE_PREPARE,21,21,0,11424,0,0.0
urban_roundabout,60,1002,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1847,1807,40,1300288,40,4941.15799991682
urban_roundabout,60,1002,distributed_density_honest,,RSU_READ_CACHE_SYNC,14,14,0,15680,0,0.0
urban_roundabout,60,1002,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,21,21,0,567744,0,18.14130538804565
urban_roundabout,60,1002,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,3190,3122,68,2245760,68,5504.842994357424
urban_roundabout,60,1002,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,3190,3122,68,2245760,68,5504.842994357424
urban_roundabout,60,1003,distributed_density_honest,,COMMIT,85,84,1,29920,1,0.0
urban_roundabout,60,1003,distributed_density_honest,,LEDGER_REPLICATION,21,21,0,23520,0,0.0
urban_roundabout,60,1003,distributed_density_honest,,PREPARE,86,84,2,30272,2,0.0
urban_roundabout,60,1003,distributed_density_honest,,PRE_PREPARE,21,21,0,11424,0,0.0
urban_roundabout,60,1003,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1916,1884,32,1348864,32,4692.554262347654
urban_roundabout,60,1003,distributed_density_honest,,RSU_READ_CACHE_SYNC,15,14,1,16800,1,0.0
urban_roundabout,60,1003,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,21,21,0,588864,0,12.464829674148483
urban_roundabout,60,1003,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,3250,3191,59,2288000,59,5594.009408000063
urban_roundabout,60,1003,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,3250,3191,59,2288000,59,5594.009408000063
urban_roundabout,60,1004,distributed_density_honest,,COMMIT,74,72,2,26048,2,0.0
urban_roundabout,60,1004,distributed_density_honest,,LEDGER_REPLICATION,18,18,0,20160,0,0.0
urban_roundabout,60,1004,distributed_density_honest,,PREPARE,72,72,0,25344,0,0.0
urban_roundabout,60,1004,distributed_density_honest,,PRE_PREPARE,18,18,0,9792,0,0.0
urban_roundabout,60,1004,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1824,1793,31,1284096,31,4459.591271782457
urban_roundabout,60,1004,distributed_density_honest,,RSU_READ_CACHE_SYNC,12,12,0,13440,0,0.0
urban_roundabout,60,1004,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,19,18,1,601472,1,9.728952947079849
urban_roundabout,60,1004,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,3207,3148,59,2257728,59,5533.141166199008
urban_roundabout,60,1004,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,3207,3148,59,2257728,59,5533.141166199008
urban_roundabout,60,1005,distributed_density_honest,,COMMIT,99,96,3,34848,3,0.0
urban_roundabout,60,1005,distributed_density_honest,,LEDGER_REPLICATION,25,24,1,28000,1,0.0
urban_roundabout,60,1005,distributed_density_honest,,PREPARE,98,96,2,34496,2,0.0
urban_roundabout,60,1005,distributed_density_honest,,PRE_PREPARE,24,24,0,13056,0,0.0
urban_roundabout,60,1005,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1846,1811,35,1299584,35,4903.417459067827
urban_roundabout,60,1005,distributed_density_honest,,RSU_READ_CACHE_SYNC,17,16,1,19040,1,0.0
urban_roundabout,60,1005,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,24,24,0,581568,0,9.455625763475695
urban_roundabout,60,1005,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,3156,3094,62,2221824,62,5549.8910595691295
urban_roundabout,60,1005,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,3156,3094,62,2221824,62,5549.8910595691295
urban_roundabout,60,1006,distributed_density_honest,,COMMIT,85,84,1,29920,1,0.0
urban_roundabout,60,1006,distributed_density_honest,,LEDGER_REPLICATION,21,21,0,23520,0,0.0
urban_roundabout,60,1006,distributed_density_honest,,PREPARE,87,84,3,30624,3,0.0
urban_roundabout,60,1006,distributed_density_honest,,PRE_PREPARE,21,21,0,11424,0,0.0
urban_roundabout,60,1006,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1874,1831,43,1319296,43,4626.4579916704115
urban_roundabout,60,1006,distributed_density_honest,,RSU_READ_CACHE_SYNC,14,14,0,15680,0,0.0
urban_roundabout,60,1006,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,22,21,1,482240,1,11.137358736732818
urban_roundabout,60,1006,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,3240,3182,58,2280960,58,5568.090967901295
urban_roundabout,60,1006,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,3240,3182,58,2280960,58,5568.090967901295
urban_roundabout,60,1007,distributed_density_honest,,COMMIT,84,84,0,29568,0,0.0
