topology,vehicle_count,backhaul_extra_latency_ms,metric,paired_seed_count,distributed_mean,remote_mean,mean_difference_distributed_minus_remote,median_difference_distributed_minus_remote,difference_std,minimum_difference,maximum_difference,mean_difference_ci95_lower,mean_difference_ci95_upper,wilcoxon_raw_p,rank_biserial,holm_adjusted_p_within_metric,holm_reject_0_05,holm_adjusted_p_within_metric_and_backhaul,holm_reject_0_05_within_metric_and_backhaul,analysis_family
urban_roundabout,60,100.0,qualification_latency_p95_ms,10,14122.051400321277,14171.794816338079,-49.74341601680135,-47.93767902040872,20.262071374594637,-76.07458894284355,-5.818156618752255,-61.430691525783494,-36.66276364831527,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,60,100.0,consensus_latency_p95_ms,10,106.7551204600909,0.0,106.7551204600909,105.28277137738003,15.046633271562381,86.29855288513042,138.28293697698797,98.50426873762557,116.11034490798866,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,60,100.0,latency_p50_ms,10,14096.224912870643,14153.273928903925,-57.04901603328126,-63.158351276705616,19.31063514303863,-75.69003353175503,-11.441130029643318,-66.96790488102852,-44.9041074105711,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,60,100.0,latency_p95_ms,10,14197.951871664889,14201.89880857697,-3.9469369120803095,-0.21989064950776083,20.128823947221377,-33.10863438821616,28.800491263073127,-15.706066709085576,7.795370279851873,0.625,-0.2,0.625,False,0.625,False,supplementary_exploratory_density
urban_roundabout,60,100.0,latency_p99_ms,10,14207.724202175265,14213.652302753277,-5.9281005780138,-11.07768222548475,19.418701559363406,-34.88041440080815,24.08104852883298,-16.732982365263403,4.97747064242986,0.322265625,-0.38181818181818183,0.697265625,False,0.46484375,False,supplementary_exploratory_density
urban_roundabout,60,100.0,ledger_consistency_delay_p95_ms,10,13.72942610250199,1.0000000000011864,12.729426102500803,12.781175041350945,1.3132825296638129,10.637015742556953,14.314482719965937,11.980155921457998,13.467620610069677,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,60,100.0,messages_per_decision,10,17.546539578960605,26.843257435780977,-9.296717856820374,-9.20902787505253,0.38546619250873115,-9.966666666666665,-8.669491525423727,-9.521044780734728,-9.066620618937437,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,60,100.0,bytes_per_decision,10,16327.889404943504,18897.653234789806,-2569.763829846301,-2637.125868296751,755.079567540581,-3857.0666666666675,-1363.4188034188082,-3012.0546197408094,-2143.5283789941677,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,60,100.0,retransmissions,10,40.4,59.4,-19.0,-21.5,9.83192080250175,-38.0,-7.0,-25.0,-13.6,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,60,100.0,mean_queue_delay_ms,10,4222.234510564877,5557.031734720227,-1334.7972241553507,-1341.8436741299297,139.5472889679822,-1539.7787067796676,-1150.5014899397156,-1415.1558505916512,-1254.503776072044,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,60,100.0,packet_delivery_ratio,10,0.980750789146924,0.9814752386784431,-0.0007244495315189448,0.00013939588041195217,0.003806018649636826,-0.005340097614433548,0.006104958587835441,-0.002987026065339423,0.0014769562913110716,0.76953125,-0.12727272727272726,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,60,100.0,runtime_seconds,10,1.6462583500004258,1.2350259499995446,0.41123240000088107,0.34456995000800783,0.15598877148432858,0.22727609999128595,0.6463702000037301,0.324049487248867,0.5063259865009057,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,60,100.0,cpu_time_seconds,10,1.5765625,1.1953125,0.38125,0.34375,0.1392096989357343,0.25,0.609375,0.303125,0.46875,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,60,100.0,peak_memory_kb,10,2619.4857421875,2833.98662109375,-214.50087890625,-221.0732421875,37.87847657944929,-245.45703125,-111.5341796875,-231.211533203125,-189.7487939453125,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,trust_precision,10,0.8254545454545456,0.8254545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,0.0,malicious_revocation_recall,10,0.6475457875457875,0.6475457875457875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,0.0,false_revocation_rate,10,0.0131330355281026,0.0131330355281026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,0.0,trust_f1,10,0.72520896816549,0.72520896816549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,0.0,mcc,10,0.7087438968655001,0.7087438968655001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,0.0,detection_latency_p95_ms,10,10254.99999999999,10254.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,0.0,qualification_latency_p95_ms,10,14252.71866181083,14119.848045270002,132.8706165408299,128.56486241350012,29.899150532523112,90.9566056909589,177.47088122423702,115.57093738747616,149.9133503708157,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,consensus_latency_p95_ms,10,78.24810967217898,0.0,78.24810967217898,75.5444195048648,4.786647538630938,73.6768094769614,87.52515877804878,75.69132105078579,81.15873253082911,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,latency_p50_ms,10,14175.606222762366,14063.430989776743,112.17523298562101,108.8155042810231,13.854426567231371,96.78164146670133,131.02091113317147,104.32087665631907,120.80385835916994,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,latency_p95_ms,10,14379.4622655071,14127.315124248256,252.14714125884583,257.1321657601229,32.33353810462783,201.79996584057153,299.762879892387,233.88151006707292,270.81978960112707,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,latency_p99_ms,10,14403.570423558738,14139.88458998255,263.6858335761879,273.2749683262882,38.83881739477997,205.4630677940968,327.31010193525617,241.53732225307414,286.3497354935499,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,ledger_consistency_delay_p95_ms,10,16.15384808510888,1.000000000001222,15.153848085107658,14.03361990354739,2.126046952083152,13.313105586751918,18.882825622779617,13.911383698349768,16.456139693953624,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,messages_per_decision,10,17.65477632925309,26.312960783221058,-8.658184453967971,-8.726028481012658,0.26664836158858424,-9.01875,-8.09433962264151,-8.806138975648233,-8.485144947946925,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,bytes_per_decision,10,19243.527141937502,18524.32439138763,719.2027505498754,649.0099378881969,602.144104550706,-279.4936708860805,1733.0314465408846,350.9967807968697,1059.1807970839398,0.005859375,0.9272727272727272,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,retransmissions,10,54.7,80.7,-26.0,-25.5,12.064640713902572,-52.0,-9.0,-33.5,-19.39750000000001,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,mean_queue_delay_ms,10,4378.70329238154,5730.530049399897,-1351.8267570183566,-1342.4944453297758,83.8924130216967,-1476.915354880166,-1217.305258953891,-1400.0315727701259,-1303.2245461866837,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,packet_delivery_ratio,10,0.9804748039780737,0.9806674570703056,-0.00019265309223173154,-6.78428148289667e-05,0.0036206558631195207,-0.005544042833712792,0.007468684498328604,-0.002250385747493928,0.002092396202207927,0.845703125,-0.09090909090909091,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,0.0,runtime_seconds,10,1.98262742000079,1.3040685899999516,0.6785588300008385,0.7333762000052958,0.18523216627286232,0.3345020000051593,0.899201100000937,0.5692480150006123,0.7821999577493807,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,cpu_time_seconds,10,1.8875,1.2734375,0.6140625,0.6328125,0.1555627245991861,0.3125,0.78125,0.521875,0.703125,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,0.0,peak_memory_kb,10,3429.075,3716.01005859375,-286.93505859375,-282.04052734375,34.282045467006874,-377.30859375,-258.2626953125,-309.377255859375,-270.44420654296874,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,trust_precision,10,0.8254545454545456,0.8254545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,100.0,malicious_revocation_recall,10,0.6475457875457875,0.6475457875457875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,100.0,false_revocation_rate,10,0.0131330355281026,0.0131330355281026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,100.0,trust_f1,10,0.72520896816549,0.72520896816549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,100.0,mcc,10,0.7087438968655001,0.7087438968655001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,100.0,detection_latency_p95_ms,10,10254.99999999999,10254.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,100.0,qualification_latency_p95_ms,10,14252.71866181083,14219.848045270002,32.87061654082972,28.564862413499213,29.89915053252351,-9.043394309041105,77.47088122423884,15.57867408580867,50.316128857701834,0.009765625,0.8909090909090909,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,consensus_latency_p95_ms,10,78.24810967217898,0.0,78.24810967217898,75.5444195048648,4.786647538630938,73.6768094769614,87.52515877804878,75.67416591316514,81.26807273682309,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,latency_p50_ms,10,14175.606222762366,14163.430989776742,12.175232985623007,8.815504281024914,13.854426567230593,-3.2183585332913935,31.020911133169648,4.189963340141722,20.357102013304143,0.037109375,0.7454545454545455,0.037109375,True,0.037109375,True,supplementary_exploratory_density
urban_roundabout,80,100.0,latency_p95_ms,10,14379.4622655071,14227.315124248253,152.1471412588471,157.13216576012837,32.33353810462893,101.79996584057153,199.762879892387,133.12528373380454,170.2885243728219,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,latency_p99_ms,10,14403.570423558738,14239.88458998255,163.68583357618826,173.27496832629095,38.83881739477974,105.46306779410224,227.31010193525617,140.5854895988938,186.71843868524994,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,ledger_consistency_delay_p95_ms,10,16.15384808510888,1.000000000001222,15.153848085107658,14.03361990354739,2.126046952083152,13.313105586751918,18.882825622779617,14.040273805604048,16.49067688370642,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,messages_per_decision,10,17.65477632925309,26.312960783221058,-8.658184453967971,-8.726028481012658,0.26664836158858424,-9.01875,-8.09433962264151,-8.804111929520284,-8.490721747915176,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,bytes_per_decision,10,19243.527141937502,18524.32439138763,719.2027505498754,649.0099378881969,602.144104550706,-279.4936708860805,1733.0314465408846,386.77940015538974,1047.5472911285917,0.005859375,0.9272727272727272,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,retransmissions,10,54.7,80.7,-26.0,-25.5,12.064640713902572,-52.0,-9.0,-33.8,-19.6,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,mean_queue_delay_ms,10,4378.70329238154,5730.530049399897,-1351.8267570183566,-1342.4944453297758,83.8924130216967,-1476.915354880166,-1217.305258953891,-1398.671016368008,-1301.6343381362155,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,packet_delivery_ratio,10,0.9804748039780737,0.9806674570703056,-0.00019265309223173154,-6.78428148289667e-05,0.0036206558631195207,-0.005544042833712792,0.007468684498328604,-0.0021585736827303462,0.0021119980970231342,0.845703125,-0.09090909090909091,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,80,100.0,runtime_seconds,10,1.98262742000079,1.3633482799996273,0.6192791400011629,0.5953506000005294,0.1397549598915306,0.42215269999724114,0.8965559000062058,0.5416724970011819,0.701395105502961,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,cpu_time_seconds,10,1.8875,1.3203125,0.5671875,0.5546875,0.11483164382525886,0.390625,0.75,0.5015234375000001,0.6359375,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,80,100.0,peak_memory_kb,10,3429.075,3717.10224609375,-288.02724609375,-280.79833984375,40.37944844111218,-395.646484375,-254.7939453125,-315.4107421875,-269.1831420898438,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,trust_precision,10,0.8985517715858273,0.8985517715858273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,0.0,malicious_revocation_recall,10,0.6222222222222222,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,0.0,false_revocation_rate,10,0.010880837980769508,0.010880837980769508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,0.0,trust_f1,10,0.7346576776086489,0.7346576776086489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,0.0,mcc,10,0.7175705220845753,0.7175705220845753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,0.0,detection_latency_p95_ms,10,10089.999999999996,10089.999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,0.0,qualification_latency_p95_ms,10,14378.325142967666,14160.02997277707,218.29517019059404,231.34185779490326,48.13427694544207,115.78275802560165,265.47713781977654,188.161535637072,244.3961627135668,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,consensus_latency_p95_ms,10,81.64443315016382,0.0,81.64443315016382,77.8183641842073,7.8541927978076,74.40834007778321,92.96274195336169,77.16862627114511,86.61112839755411,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,latency_p50_ms,10,14232.463761418277,14073.727527012608,158.73623440566698,160.40085197205826,10.305872063181909,132.23370536696893,169.4071514359839,152.24098301397757,163.7349455374744,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,latency_p95_ms,10,14557.503414700284,14155.600041853811,401.9033728464743,401.6506220884921,17.228638283475732,374.3208321594702,434.6177934345051,391.16388680125846,412.00509015959926,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,latency_p99_ms,10,14601.102096671966,14172.438317389722,428.66377928224466,436.5271925700554,30.02935034006397,382.4935440233894,472.9163234110565,410.9515323690567,445.0562943828668,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,ledger_consistency_delay_p95_ms,10,15.666668973739224,1.000000000001222,14.666668973738002,14.551465038200995,0.7900925129738301,13.523063727889806,16.21493794589597,14.234934967626655,15.146628532382769,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,messages_per_decision,10,20.61726568936023,29.255457893492082,-8.638192204131851,-8.624059405940594,0.25587367429922364,-9.054187192118224,-8.298507462686565,-8.784680285162587,-8.489986967578824,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,bytes_per_decision,10,23558.42375970094,20595.842357018424,2962.5814026825165,2995.662487562189,760.3238590885903,1571.1527093596123,4127.044776119401,2501.58350509273,3413.571796819813,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,retransmissions,10,81.1,115.4,-34.3,-29.5,16.55999194846825,-70.0,-15.0,-44.9,-25.7,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,mean_queue_delay_ms,10,4701.16123774137,5904.983863941172,-1203.8226261998016,-1191.66473358247,70.37207132320971,-1342.8553947568125,-1084.9070320788733,-1245.4757750124736,-1163.8818470248857,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,packet_delivery_ratio,10,0.9805162917274636,0.9804188349680422,9.745675942144372e-05,-0.0009367079666454114,0.0033423302679566028,-0.003864242882923641,0.007530266343825587,-0.0017049439656831593,0.0022678338829895707,0.76953125,-0.12727272727272726,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,0.0,runtime_seconds,10,2.3007948700003906,1.441324309999618,0.859470560000773,0.8628629500017269,0.1052388124795329,0.6213569999963511,1.0220106000051605,0.7949230260029072,0.9195497167505711,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,cpu_time_seconds,10,2.2703125,1.421875,0.8484375,0.859375,0.0846414260687073,0.640625,0.953125,0.7921875,0.8921875,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,0.0,peak_memory_kb,10,4997.10830078125,5347.23984375,-350.13154296875,-326.86279296875,70.99619102715532,-549.4150390625,-313.0693359375,-396.63781494140625,-322.8984692382813,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,trust_precision,10,0.8985517715858273,0.8985517715858273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,100.0,malicious_revocation_recall,10,0.6222222222222222,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,100.0,false_revocation_rate,10,0.010880837980769508,0.010880837980769508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,100.0,trust_f1,10,0.7346576776086489,0.7346576776086489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,100.0,mcc,10,0.7175705220845753,0.7175705220845753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,100.0,detection_latency_p95_ms,10,10089.999999999996,10089.999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,100.0,qualification_latency_p95_ms,10,14378.325142967666,14260.02997277707,118.29517019059385,131.34185779490326,48.134276945441925,15.782758025599833,165.47713781977654,89.68054603833895,144.88185689017817,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,consensus_latency_p95_ms,10,81.64443315016382,0.0,81.64443315016382,77.8183641842073,7.8541927978076,74.40834007778321,92.96274195336169,77.13816011641718,86.1353844439961,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,latency_p50_ms,10,14232.463761418277,14173.727527012612,58.73623440566534,60.40085197205735,10.305872063185083,32.23370536695984,69.4071514359839,52.11156547971257,63.745396977700274,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,latency_p95_ms,10,14557.503414700284,14255.600041853811,301.9033728464741,301.6506220884921,17.22863828347625,274.32083215946295,334.6177934345051,292.6061198022084,312.5402323242511,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,latency_p99_ms,10,14601.102096671966,14272.438317389722,328.663779282245,336.5271925700554,30.029350340065022,282.4935440233894,372.91632341106015,310.93737017014183,346.43500544925297,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,ledger_consistency_delay_p95_ms,10,15.666668973739224,1.000000000001222,14.666668973738002,14.551465038200995,0.7900925129738301,13.523063727889806,16.21493794589597,14.229336024202928,15.14435569752429,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,messages_per_decision,10,20.61726568936023,29.255457893492082,-8.638192204131851,-8.624059405940594,0.25587367429922364,-9.054187192118224,-8.298507462686565,-8.79710000317876,-8.489802788572948,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,bytes_per_decision,10,23558.42375970094,20595.842357018424,2962.5814026825165,2995.662487562189,760.3238590885903,1571.1527093596123,4127.044776119401,2498.1138029279296,3402.5813134250893,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,retransmissions,10,81.1,115.4,-34.3,-29.5,16.55999194846825,-70.0,-15.0,-45.0,-25.4,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,mean_queue_delay_ms,10,4701.16123774137,5904.983863941172,-1203.8226261998016,-1191.66473358247,70.37207132320971,-1342.8553947568125,-1084.9070320788733,-1248.299649178381,-1165.9576670229694,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,packet_delivery_ratio,10,0.9805162917274636,0.9804188349680422,9.745675942144372e-05,-0.0009367079666454114,0.0033423302679566028,-0.003864242882923641,0.007530266343825587,-0.0017098885497371145,0.0021612508834756516,0.76953125,-0.12727272727272726,1.0,False,1.0,False,supplementary_exploratory_density
urban_roundabout,100,100.0,runtime_seconds,10,2.3007948700003906,1.4400579899986041,0.8607368800017866,0.8642613000047277,0.07311661271324946,0.7534788000048138,0.9490494999990919,0.8170862532521097,0.903262783500868,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,cpu_time_seconds,10,2.2703125,1.4140625,0.85625,0.8515625,0.058370523858841256,0.765625,0.9375,0.8203125,0.890625,0.001953125,1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
urban_roundabout,100,100.0,peak_memory_kb,10,4997.10830078125,5361.34375,-364.23544921875,-330.45068359375,65.7915472995512,-512.2646484375,-313.41796875,-406.4159375,-330.1225830078125,0.001953125,-1.0,0.01953125,True,0.009765625,True,supplementary_exploratory_density
