topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,attack_type,cases,TP,FP,TN,FN,attack_recall,benign_false_revocation_rate
urban_roundabout,80,1003,centralized_remote_0ms_control,0.0,false_denm,4,0,0,1,3,0.0,0.0
urban_roundabout,80,1003,centralized_remote_0ms_control,0.0,mixed,2,0,0,1,1,0.0,0.0
urban_roundabout,80,1003,centralized_remote_0ms_control,0.0,position_offset,2,0,0,2,0,,0.0
urban_roundabout,80,1003,centralized_remote_0ms_control,0.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1003,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1003,centralized_remote_100ms,100.0,benign,135,0,0,135,0,,0.0
urban_roundabout,80,1003,centralized_remote_100ms,100.0,false_denm,4,0,0,1,3,0.0,0.0
urban_roundabout,80,1003,centralized_remote_100ms,100.0,mixed,2,0,0,1,1,0.0,0.0
urban_roundabout,80,1003,centralized_remote_100ms,100.0,position_offset,2,0,0,2,0,,0.0
urban_roundabout,80,1003,centralized_remote_100ms,100.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1003,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1003,distributed_density_honest,,benign,135,0,0,135,0,,0.0
urban_roundabout,80,1003,distributed_density_honest,,false_denm,4,0,0,1,3,0.0,0.0
urban_roundabout,80,1003,distributed_density_honest,,mixed,2,0,0,1,1,0.0,0.0
urban_roundabout,80,1003,distributed_density_honest,,position_offset,2,0,0,2,0,,0.0
urban_roundabout,80,1003,distributed_density_honest,,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1003,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1004,centralized_remote_0ms_control,0.0,benign,138,0,0,138,0,,0.0
urban_roundabout,80,1004,centralized_remote_0ms_control,0.0,false_denm,3,1,0,0,2,0.3333333333333333,
urban_roundabout,80,1004,centralized_remote_0ms_control,0.0,mixed,3,0,0,2,1,0.0,0.0
urban_roundabout,80,1004,centralized_remote_0ms_control,0.0,position_offset,2,0,0,2,0,,0.0
urban_roundabout,80,1004,centralized_remote_0ms_control,0.0,replay,8,4,1,3,0,1.0,0.25
urban_roundabout,80,1004,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1004,centralized_remote_100ms,100.0,benign,138,0,0,138,0,,0.0
urban_roundabout,80,1004,centralized_remote_100ms,100.0,false_denm,3,1,0,0,2,0.3333333333333333,
urban_roundabout,80,1004,centralized_remote_100ms,100.0,mixed,3,0,0,2,1,0.0,0.0
urban_roundabout,80,1004,centralized_remote_100ms,100.0,position_offset,2,0,0,2,0,,0.0
urban_roundabout,80,1004,centralized_remote_100ms,100.0,replay,8,4,1,3,0,1.0,0.25
urban_roundabout,80,1004,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1004,distributed_density_honest,,benign,138,0,0,138,0,,0.0
urban_roundabout,80,1004,distributed_density_honest,,false_denm,3,1,0,0,2,0.3333333333333333,
urban_roundabout,80,1004,distributed_density_honest,,mixed,3,0,0,2,1,0.0,0.0
urban_roundabout,80,1004,distributed_density_honest,,position_offset,2,0,0,2,0,,0.0
urban_roundabout,80,1004,distributed_density_honest,,replay,8,4,1,3,0,1.0,0.25
urban_roundabout,80,1004,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1005,centralized_remote_0ms_control,0.0,benign,136,0,0,136,0,,0.0
urban_roundabout,80,1005,centralized_remote_0ms_control,0.0,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1005,centralized_remote_0ms_control,0.0,false_denm,4,2,0,1,1,0.6666666666666666,0.0
urban_roundabout,80,1005,centralized_remote_0ms_control,0.0,mixed,2,0,0,1,1,0.0,0.0
urban_roundabout,80,1005,centralized_remote_0ms_control,0.0,position_offset,1,0,0,1,0,,0.0
urban_roundabout,80,1005,centralized_remote_0ms_control,0.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1005,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1005,centralized_remote_100ms,100.0,benign,136,0,0,136,0,,0.0
urban_roundabout,80,1005,centralized_remote_100ms,100.0,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1005,centralized_remote_100ms,100.0,false_denm,4,2,0,1,1,0.6666666666666666,0.0
urban_roundabout,80,1005,centralized_remote_100ms,100.0,mixed,2,0,0,1,1,0.0,0.0
urban_roundabout,80,1005,centralized_remote_100ms,100.0,position_offset,1,0,0,1,0,,0.0
urban_roundabout,80,1005,centralized_remote_100ms,100.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1005,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1005,distributed_density_honest,,benign,136,0,0,136,0,,0.0
urban_roundabout,80,1005,distributed_density_honest,,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1005,distributed_density_honest,,false_denm,4,2,0,1,1,0.6666666666666666,0.0
urban_roundabout,80,1005,distributed_density_honest,,mixed,2,0,0,1,1,0.0,0.0
urban_roundabout,80,1005,distributed_density_honest,,position_offset,1,0,0,1,0,,0.0
urban_roundabout,80,1005,distributed_density_honest,,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1005,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1006,centralized_remote_0ms_control,0.0,benign,139,0,0,139,0,,0.0
urban_roundabout,80,1006,centralized_remote_0ms_control,0.0,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1006,centralized_remote_0ms_control,0.0,false_denm,4,2,0,1,1,0.6666666666666666,0.0
urban_roundabout,80,1006,centralized_remote_0ms_control,0.0,mixed,3,0,0,1,2,0.0,0.0
urban_roundabout,80,1006,centralized_remote_0ms_control,0.0,position_offset,1,0,0,1,0,,0.0
urban_roundabout,80,1006,centralized_remote_0ms_control,0.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1006,centralized_remote_0ms_control,0.0,speed_offset,5,3,0,1,1,0.75,0.0
urban_roundabout,80,1006,centralized_remote_100ms,100.0,benign,139,0,0,139,0,,0.0
urban_roundabout,80,1006,centralized_remote_100ms,100.0,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1006,centralized_remote_100ms,100.0,false_denm,4,2,0,1,1,0.6666666666666666,0.0
urban_roundabout,80,1006,centralized_remote_100ms,100.0,mixed,3,0,0,1,2,0.0,0.0
urban_roundabout,80,1006,centralized_remote_100ms,100.0,position_offset,1,0,0,1,0,,0.0
urban_roundabout,80,1006,centralized_remote_100ms,100.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1006,centralized_remote_100ms,100.0,speed_offset,5,3,0,1,1,0.75,0.0
urban_roundabout,80,1006,distributed_density_honest,,benign,139,0,0,139,0,,0.0
urban_roundabout,80,1006,distributed_density_honest,,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1006,distributed_density_honest,,false_denm,4,2,0,1,1,0.6666666666666666,0.0
urban_roundabout,80,1006,distributed_density_honest,,mixed,3,0,0,1,2,0.0,0.0
urban_roundabout,80,1006,distributed_density_honest,,position_offset,1,0,0,1,0,,0.0
urban_roundabout,80,1006,distributed_density_honest,,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1006,distributed_density_honest,,speed_offset,5,3,0,1,1,0.75,0.0
urban_roundabout,80,1007,centralized_remote_0ms_control,0.0,benign,133,0,0,133,0,,0.0
urban_roundabout,80,1007,centralized_remote_0ms_control,0.0,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1007,centralized_remote_0ms_control,0.0,false_denm,4,2,0,1,1,0.6666666666666666,0.0
urban_roundabout,80,1007,centralized_remote_0ms_control,0.0,mixed,3,0,0,1,2,0.0,0.0
urban_roundabout,80,1007,centralized_remote_0ms_control,0.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,80,1007,centralized_remote_0ms_control,0.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1007,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1007,centralized_remote_100ms,100.0,benign,133,0,0,133,0,,0.0
urban_roundabout,80,1007,centralized_remote_100ms,100.0,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1007,centralized_remote_100ms,100.0,false_denm,4,2,0,1,1,0.6666666666666666,0.0
urban_roundabout,80,1007,centralized_remote_100ms,100.0,mixed,3,0,0,1,2,0.0,0.0
urban_roundabout,80,1007,centralized_remote_100ms,100.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,80,1007,centralized_remote_100ms,100.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1007,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1007,distributed_density_honest,,benign,133,0,0,133,0,,0.0
urban_roundabout,80,1007,distributed_density_honest,,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1007,distributed_density_honest,,false_denm,4,2,0,1,1,0.6666666666666666,0.0
urban_roundabout,80,1007,distributed_density_honest,,mixed,3,0,0,1,2,0.0,0.0
urban_roundabout,80,1007,distributed_density_honest,,position_offset,4,0,0,4,0,,0.0
urban_roundabout,80,1007,distributed_density_honest,,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1007,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1008,centralized_remote_0ms_control,0.0,benign,135,0,0,135,0,,0.0
urban_roundabout,80,1008,centralized_remote_0ms_control,0.0,false_denm,4,0,0,1,3,0.0,0.0
urban_roundabout,80,1008,centralized_remote_0ms_control,0.0,mixed,2,0,0,1,1,0.0,0.0
urban_roundabout,80,1008,centralized_remote_0ms_control,0.0,position_offset,2,0,0,2,0,,0.0
urban_roundabout,80,1008,centralized_remote_0ms_control,0.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1008,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1008,centralized_remote_100ms,100.0,benign,135,0,0,135,0,,0.0
urban_roundabout,80,1008,centralized_remote_100ms,100.0,false_denm,4,0,0,1,3,0.0,0.0
urban_roundabout,80,1008,centralized_remote_100ms,100.0,mixed,2,0,0,1,1,0.0,0.0
urban_roundabout,80,1008,centralized_remote_100ms,100.0,position_offset,2,0,0,2,0,,0.0
urban_roundabout,80,1008,centralized_remote_100ms,100.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1008,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1008,distributed_density_honest,,benign,135,0,0,135,0,,0.0
urban_roundabout,80,1008,distributed_density_honest,,false_denm,4,0,0,1,3,0.0,0.0
urban_roundabout,80,1008,distributed_density_honest,,mixed,2,0,0,1,1,0.0,0.0
urban_roundabout,80,1008,distributed_density_honest,,position_offset,2,0,0,2,0,,0.0
urban_roundabout,80,1008,distributed_density_honest,,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1008,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1009,centralized_remote_0ms_control,0.0,benign,134,0,0,134,0,,0.0
urban_roundabout,80,1009,centralized_remote_0ms_control,0.0,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1009,centralized_remote_0ms_control,0.0,false_denm,4,1,0,1,2,0.3333333333333333,0.0
urban_roundabout,80,1009,centralized_remote_0ms_control,0.0,mixed,4,0,0,2,2,0.0,0.0
urban_roundabout,80,1009,centralized_remote_0ms_control,0.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,80,1009,centralized_remote_0ms_control,0.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1009,centralized_remote_0ms_control,0.0,speed_offset,5,4,0,0,1,0.8,
urban_roundabout,80,1009,centralized_remote_100ms,100.0,benign,134,0,0,134,0,,0.0
urban_roundabout,80,1009,centralized_remote_100ms,100.0,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1009,centralized_remote_100ms,100.0,false_denm,4,1,0,1,2,0.3333333333333333,0.0
urban_roundabout,80,1009,centralized_remote_100ms,100.0,mixed,4,0,0,2,2,0.0,0.0
urban_roundabout,80,1009,centralized_remote_100ms,100.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,80,1009,centralized_remote_100ms,100.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1009,centralized_remote_100ms,100.0,speed_offset,5,4,0,0,1,0.8,
urban_roundabout,80,1009,distributed_density_honest,,benign,134,0,0,134,0,,0.0
urban_roundabout,80,1009,distributed_density_honest,,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1009,distributed_density_honest,,false_denm,4,1,0,1,2,0.3333333333333333,0.0
urban_roundabout,80,1009,distributed_density_honest,,mixed,4,0,0,2,2,0.0,0.0
urban_roundabout,80,1009,distributed_density_honest,,position_offset,4,0,0,4,0,,0.0
urban_roundabout,80,1009,distributed_density_honest,,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1009,distributed_density_honest,,speed_offset,5,4,0,0,1,0.8,
urban_roundabout,80,1010,centralized_remote_0ms_control,0.0,benign,136,0,0,136,0,,0.0
urban_roundabout,80,1010,centralized_remote_0ms_control,0.0,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1010,centralized_remote_0ms_control,0.0,false_denm,3,2,0,0,1,0.6666666666666666,
urban_roundabout,80,1010,centralized_remote_0ms_control,0.0,mixed,3,0,0,2,1,0.0,0.0
urban_roundabout,80,1010,centralized_remote_0ms_control,0.0,position_offset,3,0,0,3,0,,0.0
urban_roundabout,80,1010,centralized_remote_0ms_control,0.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1010,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1010,centralized_remote_100ms,100.0,benign,136,0,0,136,0,,0.0
urban_roundabout,80,1010,centralized_remote_100ms,100.0,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1010,centralized_remote_100ms,100.0,false_denm,3,2,0,0,1,0.6666666666666666,
urban_roundabout,80,1010,centralized_remote_100ms,100.0,mixed,3,0,0,2,1,0.0,0.0
urban_roundabout,80,1010,centralized_remote_100ms,100.0,position_offset,3,0,0,3,0,,0.0
urban_roundabout,80,1010,centralized_remote_100ms,100.0,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1010,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,80,1010,distributed_density_honest,,benign,136,0,0,136,0,,0.0
urban_roundabout,80,1010,distributed_density_honest,,certificate_tamper,1,0,0,0,1,0.0,
urban_roundabout,80,1010,distributed_density_honest,,false_denm,3,2,0,0,1,0.6666666666666666,
urban_roundabout,80,1010,distributed_density_honest,,mixed,3,0,0,2,1,0.0,0.0
urban_roundabout,80,1010,distributed_density_honest,,position_offset,3,0,0,3,0,,0.0
urban_roundabout,80,1010,distributed_density_honest,,replay,8,4,2,2,0,1.0,0.5
urban_roundabout,80,1010,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,benign,161,0,0,161,0,,0.0
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,false_denm,6,2,0,1,3,0.4,0.0
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,position_offset,8,0,0,8,0,,0.0
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1001,centralized_remote_100ms,100.0,benign,161,0,0,161,0,,0.0
urban_roundabout,100,1001,centralized_remote_100ms,100.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1001,centralized_remote_100ms,100.0,false_denm,6,2,0,1,3,0.4,0.0
urban_roundabout,100,1001,centralized_remote_100ms,100.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1001,centralized_remote_100ms,100.0,position_offset,8,0,0,8,0,,0.0
urban_roundabout,100,1001,centralized_remote_100ms,100.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1001,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1001,distributed_density_honest,,benign,161,0,0,161,0,,0.0
urban_roundabout,100,1001,distributed_density_honest,,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1001,distributed_density_honest,,false_denm,6,2,0,1,3,0.4,0.0
urban_roundabout,100,1001,distributed_density_honest,,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1001,distributed_density_honest,,position_offset,8,0,0,8,0,,0.0
urban_roundabout,100,1001,distributed_density_honest,,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1001,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1002,centralized_remote_0ms_control,0.0,benign,164,0,0,164,0,,0.0
urban_roundabout,100,1002,centralized_remote_0ms_control,0.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1002,centralized_remote_0ms_control,0.0,false_denm,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1002,centralized_remote_0ms_control,0.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1002,centralized_remote_0ms_control,0.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1002,centralized_remote_0ms_control,0.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1002,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1002,centralized_remote_100ms,100.0,benign,164,0,0,164,0,,0.0
urban_roundabout,100,1002,centralized_remote_100ms,100.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1002,centralized_remote_100ms,100.0,false_denm,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1002,centralized_remote_100ms,100.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1002,centralized_remote_100ms,100.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1002,centralized_remote_100ms,100.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1002,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1002,distributed_density_honest,,benign,164,0,0,164,0,,0.0
urban_roundabout,100,1002,distributed_density_honest,,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1002,distributed_density_honest,,false_denm,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1002,distributed_density_honest,,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1002,distributed_density_honest,,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1002,distributed_density_honest,,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1002,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1003,centralized_remote_0ms_control,0.0,benign,162,0,0,162,0,,0.0
urban_roundabout,100,1003,centralized_remote_0ms_control,0.0,certificate_tamper,3,3,0,0,0,1.0,
urban_roundabout,100,1003,centralized_remote_0ms_control,0.0,false_denm,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1003,centralized_remote_0ms_control,0.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1003,centralized_remote_0ms_control,0.0,position_offset,6,0,0,6,0,,0.0
urban_roundabout,100,1003,centralized_remote_0ms_control,0.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1003,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1003,centralized_remote_100ms,100.0,benign,162,0,0,162,0,,0.0
urban_roundabout,100,1003,centralized_remote_100ms,100.0,certificate_tamper,3,3,0,0,0,1.0,
urban_roundabout,100,1003,centralized_remote_100ms,100.0,false_denm,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1003,centralized_remote_100ms,100.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1003,centralized_remote_100ms,100.0,position_offset,6,0,0,6,0,,0.0
urban_roundabout,100,1003,centralized_remote_100ms,100.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1003,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1003,distributed_density_honest,,benign,162,0,0,162,0,,0.0
urban_roundabout,100,1003,distributed_density_honest,,certificate_tamper,3,3,0,0,0,1.0,
urban_roundabout,100,1003,distributed_density_honest,,false_denm,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1003,distributed_density_honest,,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1003,distributed_density_honest,,position_offset,6,0,0,6,0,,0.0
urban_roundabout,100,1003,distributed_density_honest,,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1003,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1004,centralized_remote_0ms_control,0.0,benign,165,0,0,165,0,,0.0
urban_roundabout,100,1004,centralized_remote_0ms_control,0.0,certificate_tamper,3,3,0,0,0,1.0,
urban_roundabout,100,1004,centralized_remote_0ms_control,0.0,false_denm,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1004,centralized_remote_0ms_control,0.0,mixed,9,0,0,2,7,0.0,0.0
urban_roundabout,100,1004,centralized_remote_0ms_control,0.0,position_offset,5,0,0,5,0,,0.0
urban_roundabout,100,1004,centralized_remote_0ms_control,0.0,replay,9,6,1,1,1,0.8571428571428571,0.5
urban_roundabout,100,1004,centralized_remote_0ms_control,0.0,speed_offset,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1004,centralized_remote_100ms,100.0,benign,165,0,0,165,0,,0.0
urban_roundabout,100,1004,centralized_remote_100ms,100.0,certificate_tamper,3,3,0,0,0,1.0,
urban_roundabout,100,1004,centralized_remote_100ms,100.0,false_denm,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1004,centralized_remote_100ms,100.0,mixed,9,0,0,2,7,0.0,0.0
urban_roundabout,100,1004,centralized_remote_100ms,100.0,position_offset,5,0,0,5,0,,0.0
urban_roundabout,100,1004,centralized_remote_100ms,100.0,replay,9,6,1,1,1,0.8571428571428571,0.5
urban_roundabout,100,1004,centralized_remote_100ms,100.0,speed_offset,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1004,distributed_density_honest,,benign,165,0,0,165,0,,0.0
urban_roundabout,100,1004,distributed_density_honest,,certificate_tamper,3,3,0,0,0,1.0,
urban_roundabout,100,1004,distributed_density_honest,,false_denm,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1004,distributed_density_honest,,mixed,9,0,0,2,7,0.0,0.0
urban_roundabout,100,1004,distributed_density_honest,,position_offset,5,0,0,5,0,,0.0
urban_roundabout,100,1004,distributed_density_honest,,replay,9,6,1,1,1,0.8571428571428571,0.5
urban_roundabout,100,1004,distributed_density_honest,,speed_offset,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1005,centralized_remote_0ms_control,0.0,benign,165,0,0,165,0,,0.0
urban_roundabout,100,1005,centralized_remote_0ms_control,0.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1005,centralized_remote_0ms_control,0.0,false_denm,6,2,0,1,3,0.4,0.0
urban_roundabout,100,1005,centralized_remote_0ms_control,0.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1005,centralized_remote_0ms_control,0.0,position_offset,2,0,0,2,0,,0.0
urban_roundabout,100,1005,centralized_remote_0ms_control,0.0,replay,10,8,2,0,0,1.0,1.0
urban_roundabout,100,1005,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1005,centralized_remote_100ms,100.0,benign,165,0,0,165,0,,0.0
urban_roundabout,100,1005,centralized_remote_100ms,100.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1005,centralized_remote_100ms,100.0,false_denm,6,2,0,1,3,0.4,0.0
urban_roundabout,100,1005,centralized_remote_100ms,100.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1005,centralized_remote_100ms,100.0,position_offset,2,0,0,2,0,,0.0
urban_roundabout,100,1005,centralized_remote_100ms,100.0,replay,10,8,2,0,0,1.0,1.0
urban_roundabout,100,1005,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1005,distributed_density_honest,,benign,165,0,0,165,0,,0.0
urban_roundabout,100,1005,distributed_density_honest,,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1005,distributed_density_honest,,false_denm,6,2,0,1,3,0.4,0.0
urban_roundabout,100,1005,distributed_density_honest,,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1005,distributed_density_honest,,position_offset,2,0,0,2,0,,0.0
urban_roundabout,100,1005,distributed_density_honest,,replay,10,8,2,0,0,1.0,1.0
urban_roundabout,100,1005,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1006,centralized_remote_0ms_control,0.0,benign,168,0,0,168,0,,0.0
urban_roundabout,100,1006,centralized_remote_0ms_control,0.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1006,centralized_remote_0ms_control,0.0,false_denm,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1006,centralized_remote_0ms_control,0.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1006,centralized_remote_0ms_control,0.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1006,centralized_remote_0ms_control,0.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1006,centralized_remote_0ms_control,0.0,speed_offset,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1006,centralized_remote_100ms,100.0,benign,168,0,0,168,0,,0.0
urban_roundabout,100,1006,centralized_remote_100ms,100.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1006,centralized_remote_100ms,100.0,false_denm,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1006,centralized_remote_100ms,100.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1006,centralized_remote_100ms,100.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1006,centralized_remote_100ms,100.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1006,centralized_remote_100ms,100.0,speed_offset,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1006,distributed_density_honest,,benign,168,0,0,168,0,,0.0
urban_roundabout,100,1006,distributed_density_honest,,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1006,distributed_density_honest,,false_denm,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1006,distributed_density_honest,,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1006,distributed_density_honest,,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1006,distributed_density_honest,,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1006,distributed_density_honest,,speed_offset,6,3,0,1,2,0.6,0.0
