topology,architecture,backhaul_extra_latency_ms,from_vehicle_count,to_vehicle_count,metric,previous_mean,current_mean,absolute_change,relative_change
urban_roundabout,centralized_remote_100ms,100.0,40,60,messages_per_decision,31.804937903727375,26.843257435780977,-4.9616804679463975,-0.15600346345480254
urban_roundabout,centralized_remote_100ms,100.0,40,60,bytes_per_decision,22390.676284224075,18897.653234789806,-3493.0230494342686,-0.15600346345480273
urban_roundabout,centralized_remote_100ms,100.0,40,60,retransmissions,42.4,59.4,17.0,0.4009433962264151
urban_roundabout,centralized_remote_100ms,100.0,40,60,mean_queue_delay_ms,5291.612806179253,5557.031734720227,265.41892854097387,0.050158418286204216
urban_roundabout,centralized_remote_100ms,100.0,40,60,packet_delivery_ratio,0.9823824724581571,0.9814752386784431,-0.0009072337797140229,-0.0009235036303568261
urban_roundabout,centralized_remote_100ms,100.0,40,60,consensus_liveness_failures,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,40,60,safety_violations,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,40,60,view_changes,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,40,60,runtime_seconds,0.9298815699999977,1.2350259499995446,0.3051443799995469,0.3281540250330455
urban_roundabout,centralized_remote_100ms,100.0,40,60,cpu_time_seconds,0.8953125,1.1953125,0.30000000000000004,0.3350785340314137
urban_roundabout,centralized_remote_100ms,100.0,40,60,peak_memory_kb,2208.13369140625,2833.98662109375,625.8529296874999,0.2834307234762246
urban_roundabout,centralized_remote_100ms,100.0,60,80,trust_precision,0.9136904761904763,0.8254545454545456,-0.08823593073593072,-0.09657092093574177
urban_roundabout,centralized_remote_100ms,100.0,60,80,malicious_revocation_recall,0.6277777777777778,0.6475457875457875,0.019768009768009742,0.03148886511718366
urban_roundabout,centralized_remote_100ms,100.0,60,80,false_revocation_rate,0.0054806267306267,0.0131330355281026,0.007652408797475899,1.3962652765080499
urban_roundabout,centralized_remote_100ms,100.0,60,80,trust_f1,0.7423436041083099,0.72520896816549,-0.017134635942819942,-0.02308181258381254
urban_roundabout,centralized_remote_100ms,100.0,60,80,mcc,0.7399001527649097,0.7087438968655001,-0.031156255899409624,-0.042108730188773154
urban_roundabout,centralized_remote_100ms,100.0,60,80,detection_latency_p95_ms,9519.999999999996,10254.999999999993,734.9999999999964,0.07720588235294082
urban_roundabout,centralized_remote_100ms,100.0,60,80,qualification_latency_p95_ms,14171.794816338079,14219.848045270002,48.05322893192351,0.0033907652174391435
urban_roundabout,centralized_remote_100ms,100.0,60,80,consensus_latency_p95_ms,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,60,80,latency_p50_ms,14153.273928903925,14163.430989776743,10.157060872817965,0.0007176474449544241
urban_roundabout,centralized_remote_100ms,100.0,60,80,latency_p95_ms,14201.89880857697,14227.315124248253,25.416315671282064,0.001789642076306892
urban_roundabout,centralized_remote_100ms,100.0,60,80,latency_p99_ms,14213.652302753277,14239.88458998255,26.232287229273425,0.0018455697853388506
urban_roundabout,centralized_remote_100ms,100.0,60,80,ledger_consistency_delay_p95_ms,1.0000000000011864,1.000000000001222,3.552713678800501e-14,3.552713678796286e-14
urban_roundabout,centralized_remote_100ms,100.0,60,80,messages_per_decision,26.843257435780977,26.312960783221058,-0.5302966525599189,-0.01975530182313324
urban_roundabout,centralized_remote_100ms,100.0,60,80,bytes_per_decision,18897.653234789806,18524.32439138763,-373.3288434021779,-0.019755301823132978
urban_roundabout,centralized_remote_100ms,100.0,60,80,retransmissions,59.4,80.7,21.300000000000004,0.3585858585858587
urban_roundabout,centralized_remote_100ms,100.0,60,80,mean_queue_delay_ms,5557.031734720227,5730.530049399897,173.49831467966942,0.0312214007337146
urban_roundabout,centralized_remote_100ms,100.0,60,80,packet_delivery_ratio,0.9814752386784431,0.9806674570703056,-0.0008077816081375477,-0.0008230280055003997
urban_roundabout,centralized_remote_100ms,100.0,60,80,consensus_liveness_failures,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,60,80,safety_violations,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,60,80,view_changes,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,60,80,runtime_seconds,1.2350259499995446,1.3633482799996273,0.12832233000008264,0.10390253743261828
urban_roundabout,centralized_remote_100ms,100.0,60,80,cpu_time_seconds,1.1953125,1.3203125,0.125,0.10457516339869281
urban_roundabout,centralized_remote_100ms,100.0,60,80,peak_memory_kb,2833.98662109375,3717.10224609375,883.1156250000004,0.31161601767166086
urban_roundabout,centralized_remote_100ms,100.0,80,100,trust_precision,0.8254545454545456,0.8985517715858273,0.07309722613128178,0.08855390830882152
urban_roundabout,centralized_remote_100ms,100.0,80,100,malicious_revocation_recall,0.6475457875457875,0.6222222222222222,-0.025323565323565278,-0.03910698796998145
urban_roundabout,centralized_remote_100ms,100.0,80,100,false_revocation_rate,0.0131330355281026,0.01088083798076951,-0.0022521975473330895,-0.17149101154213328
urban_roundabout,centralized_remote_100ms,100.0,80,100,trust_f1,0.72520896816549,0.7346576776086489,0.009448709443158898,0.013028947321295037
urban_roundabout,centralized_remote_100ms,100.0,80,100,mcc,0.7087438968655001,0.7175705220845753,0.00882662521907518,0.012453899438304761
urban_roundabout,centralized_remote_100ms,100.0,80,100,detection_latency_p95_ms,10254.999999999993,10089.999999999996,-164.99999999999636,-0.01608971233544578
urban_roundabout,centralized_remote_100ms,100.0,80,100,qualification_latency_p95_ms,14219.848045270002,14260.02997277707,40.181927507068394,0.0028257634947396115
urban_roundabout,centralized_remote_100ms,100.0,80,100,consensus_latency_p95_ms,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,80,100,latency_p50_ms,14163.430989776743,14173.727527012612,10.296537235868527,0.0007269804359763276
urban_roundabout,centralized_remote_100ms,100.0,80,100,latency_p95_ms,14227.315124248253,14255.600041853811,28.284917605558803,0.0019880713513789785
urban_roundabout,centralized_remote_100ms,100.0,80,100,latency_p99_ms,14239.88458998255,14272.438317389722,32.55372740717212,0.002286094890830292
urban_roundabout,centralized_remote_100ms,100.0,80,100,ledger_consistency_delay_p95_ms,1.000000000001222,1.000000000001222,0.0,0.0
urban_roundabout,centralized_remote_100ms,100.0,80,100,messages_per_decision,26.312960783221058,29.255457893492082,2.942497110271024,0.11182691049147768
urban_roundabout,centralized_remote_100ms,100.0,80,100,bytes_per_decision,18524.32439138763,20595.842357018428,2071.517965630799,0.11182691049147757
urban_roundabout,centralized_remote_100ms,100.0,80,100,retransmissions,80.7,115.4,34.7,0.42998760842627015
urban_roundabout,centralized_remote_100ms,100.0,80,100,mean_queue_delay_ms,5730.530049399897,5904.983863941172,174.45381454127528,0.03044287579637492
urban_roundabout,centralized_remote_100ms,100.0,80,100,packet_delivery_ratio,0.9806674570703056,0.9804188349680422,-0.0002486221022633961,-0.000253523353376222
urban_roundabout,centralized_remote_100ms,100.0,80,100,consensus_liveness_failures,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,80,100,safety_violations,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,80,100,view_changes,0.0,0.0,0.0,
urban_roundabout,centralized_remote_100ms,100.0,80,100,runtime_seconds,1.3633482799996273,1.4400579899986041,0.07670970999897686,0.056265674093928394
urban_roundabout,centralized_remote_100ms,100.0,80,100,cpu_time_seconds,1.3203125,1.4140625,0.09375,0.07100591715976332
urban_roundabout,centralized_remote_100ms,100.0,80,100,peak_memory_kb,3717.10224609375,5361.34375,1644.2415039062498,0.4423449760183917
urban_roundabout,distributed_density_honest,,20,40,trust_precision,0.795,0.8099999999999999,0.014999999999999902,0.018867924528301765
urban_roundabout,distributed_density_honest,,20,40,malicious_revocation_recall,0.4333333333333333,0.475,0.041666666666666685,0.0961538461538462
urban_roundabout,distributed_density_honest,,20,40,false_revocation_rate,0.03645512469650397,0.01330371509113346,-0.02315140960537051,-0.6350659831261177
urban_roundabout,distributed_density_honest,,20,40,trust_f1,0.5604395604395604,0.5974358974358974,0.036996336996336976,0.0660130718954248
urban_roundabout,distributed_density_honest,,20,40,mcc,0.5012022153936407,0.5881227332859069,0.08692051789226618,0.17342404966027417
urban_roundabout,distributed_density_honest,,20,40,detection_latency_p95_ms,9064.999999999995,9674.999999999998,610.0000000000036,0.06729178157749631
urban_roundabout,distributed_density_honest,,20,40,qualification_latency_p95_ms,14097.473233402638,13973.190475562727,-124.28275783991012,-0.008815959837783825
urban_roundabout,distributed_density_honest,,20,40,consensus_latency_p95_ms,78.51852886836348,79.11769661093578,0.5991677425723054,0.0076309089231257985
urban_roundabout,distributed_density_honest,,20,40,latency_p50_ms,14084.912323674638,14079.931274241255,-4.981049433383305,-0.0003536443336612684
urban_roundabout,distributed_density_honest,,20,40,latency_p95_ms,14168.130520791578,14096.363618608582,-71.76690218299518,-0.0050653755679112384
urban_roundabout,distributed_density_honest,,20,40,latency_p99_ms,14174.540702792176,14099.010945888838,-75.52975690333733,-0.005328550567318141
urban_roundabout,distributed_density_honest,,20,40,ledger_consistency_delay_p95_ms,14.879194392905788,14.137737304994644,-0.7414570879111437,-0.04983180327724336
urban_roundabout,distributed_density_honest,,20,40,messages_per_decision,28.411423404828973,21.772945742735214,-6.638477662093759,-0.23365522971177308
urban_roundabout,distributed_density_honest,,20,40,bytes_per_decision,30446.64209500965,19362.858931899773,-11083.783163109878,-0.3640395919038495
urban_roundabout,distributed_density_honest,,20,40,retransmissions,19.2,31.0,11.8,0.6145833333333334
urban_roundabout,distributed_density_honest,,20,40,mean_queue_delay_ms,3316.5573826076497,4068.8835121477605,752.3261295401107,0.22683947320959447
urban_roundabout,distributed_density_honest,,20,40,packet_delivery_ratio,0.9815066085816996,0.9812164500404046,-0.00029015854129499363,-0.0002956256623827318
urban_roundabout,distributed_density_honest,,20,40,consensus_success_rate,1.0,1.0,0.0,0.0
urban_roundabout,distributed_density_honest,,20,40,consensus_liveness_failures,0.0,0.0,0.0,
urban_roundabout,distributed_density_honest,,20,40,safety_violations,0.0,0.0,0.0,
