seed,case_id,source_kind,attestations,independent_roots,correlated_reports_suppressed,suppression_rate
1006,case-1006-veh_019-w0003,rsu,47,15,32,0.6808510638297872
1006,case-1006-veh_019-w0003,vehicle_witness,111,111,0,0.0
1006,case-1006-veh_019-w0004,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_019-w0004,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_019-w0005,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_019-w0005,vehicle_witness,106,106,0,0.0
1006,case-1006-veh_019-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_019-w0006,vehicle_witness,42,42,0,0.0
1006,case-1006-veh_020-w0001,rsu,18,9,9,0.5
1006,case-1006-veh_020-w0001,vehicle_witness,52,52,0,0.0
1006,case-1006-veh_020-w0002,rsu,39,15,24,0.6153846153846154
1006,case-1006-veh_020-w0002,vehicle_witness,90,90,0,0.0
1006,case-1006-veh_020-w0003,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_020-w0003,vehicle_witness,98,98,0,0.0
1006,case-1006-veh_020-w0004,rsu,44,15,29,0.6590909090909091
1006,case-1006-veh_020-w0004,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_020-w0005,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_020-w0005,vehicle_witness,95,95,0,0.0
1006,case-1006-veh_020-w0006,rsu,19,6,13,0.6842105263157895
1006,case-1006-veh_020-w0006,vehicle_witness,36,36,0,0.0
1006,case-1006-veh_021-w0001,rsu,16,8,8,0.5
1006,case-1006-veh_021-w0001,vehicle_witness,46,46,0,0.0
1006,case-1006-veh_021-w0002,rsu,42,15,27,0.6428571428571429
1006,case-1006-veh_021-w0002,vehicle_witness,90,90,0,0.0
1006,case-1006-veh_021-w0003,rsu,47,15,32,0.6808510638297872
1006,case-1006-veh_021-w0003,vehicle_witness,98,98,0,0.0
1006,case-1006-veh_021-w0004,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_021-w0004,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_021-w0005,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_021-w0005,vehicle_witness,95,95,0,0.0
1006,case-1006-veh_021-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_021-w0006,vehicle_witness,36,36,0,0.0
1006,case-1006-veh_022-w0001,rsu,14,7,7,0.5
1006,case-1006-veh_022-w0001,vehicle_witness,35,35,0,0.0
1006,case-1006-veh_022-w0002,rsu,37,15,22,0.5945945945945946
1006,case-1006-veh_022-w0002,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_022-w0003,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_022-w0003,vehicle_witness,84,84,0,0.0
1006,case-1006-veh_022-w0004,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_022-w0004,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_022-w0005,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_022-w0005,vehicle_witness,83,83,0,0.0
1006,case-1006-veh_022-w0006,rsu,20,6,14,0.7
1006,case-1006-veh_022-w0006,vehicle_witness,30,30,0,0.0
1006,case-1006-veh_023-w0001,rsu,12,6,6,0.5
1006,case-1006-veh_023-w0001,vehicle_witness,30,30,0,0.0
1006,case-1006-veh_023-w0002,rsu,40,15,25,0.625
1006,case-1006-veh_023-w0002,vehicle_witness,75,75,0,0.0
1006,case-1006-veh_023-w0003,rsu,47,15,32,0.6808510638297872
1006,case-1006-veh_023-w0003,vehicle_witness,84,84,0,0.0
1006,case-1006-veh_023-w0004,rsu,45,15,30,0.6666666666666666
1006,case-1006-veh_023-w0004,vehicle_witness,120,120,0,0.0
1006,case-1006-veh_023-w0005,rsu,46,15,31,0.6739130434782609
1006,case-1006-veh_023-w0005,vehicle_witness,84,84,0,0.0
1006,case-1006-veh_023-w0006,rsu,18,6,12,0.6666666666666666
1006,case-1006-veh_023-w0006,vehicle_witness,30,30,0,0.0
1007,case-1007-veh_000-w0000,rsu,28,14,14,0.5
1007,case-1007-veh_000-w0000,vehicle_witness,40,40,0,0.0
1007,case-1007-veh_000-w0001,rsu,45,15,30,0.6666666666666666
1007,case-1007-veh_000-w0001,vehicle_witness,75,75,0,0.0
1007,case-1007-veh_000-w0002,rsu,46,15,31,0.6739130434782609
1007,case-1007-veh_000-w0002,vehicle_witness,75,75,0,0.0
1007,case-1007-veh_000-w0003,rsu,45,15,30,0.6666666666666666
1007,case-1007-veh_000-w0003,vehicle_witness,117,117,0,0.0
1007,case-1007-veh_000-w0004,rsu,47,15,32,0.6808510638297872
1007,case-1007-veh_000-w0004,vehicle_witness,93,93,0,0.0
1007,case-1007-veh_000-w0005,rsu,44,15,29,0.6590909090909091
1007,case-1007-veh_000-w0005,vehicle_witness,75,75,0,0.0
1007,case-1007-veh_000-w0006,rsu,12,6,6,0.5
1007,case-1007-veh_000-w0006,vehicle_witness,30,30,0,0.0
1007,case-1007-veh_001-w0000,rsu,28,13,15,0.5357142857142857
1007,case-1007-veh_001-w0000,vehicle_witness,35,35,0,0.0
1007,case-1007-veh_001-w0001,rsu,45,15,30,0.6666666666666666
1007,case-1007-veh_001-w0001,vehicle_witness,75,75,0,0.0
1007,case-1007-veh_001-w0002,rsu,47,15,32,0.6808510638297872
1007,case-1007-veh_001-w0002,vehicle_witness,75,75,0,0.0
1007,case-1007-veh_001-w0003,rsu,44,15,29,0.6590909090909091
1007,case-1007-veh_001-w0003,vehicle_witness,117,117,0,0.0
1007,case-1007-veh_001-w0004,rsu,46,15,31,0.6739130434782609
1007,case-1007-veh_001-w0004,vehicle_witness,93,93,0,0.0
1007,case-1007-veh_001-w0005,rsu,41,15,26,0.6341463414634146
1007,case-1007-veh_001-w0005,vehicle_witness,75,75,0,0.0
1007,case-1007-veh_001-w0006,rsu,12,6,6,0.5
1007,case-1007-veh_001-w0006,vehicle_witness,30,30,0,0.0
1007,case-1007-veh_002-w0000,rsu,24,12,12,0.5
1007,case-1007-veh_002-w0000,vehicle_witness,42,42,0,0.0
1007,case-1007-veh_002-w0001,rsu,42,15,27,0.6428571428571429
1007,case-1007-veh_002-w0001,vehicle_witness,90,90,0,0.0
1007,case-1007-veh_002-w0002,rsu,46,15,31,0.6739130434782609
1007,case-1007-veh_002-w0002,vehicle_witness,90,90,0,0.0
1007,case-1007-veh_002-w0003,rsu,45,15,30,0.6666666666666666
1007,case-1007-veh_002-w0003,vehicle_witness,117,117,0,0.0
1007,case-1007-veh_002-w0004,rsu,47,15,32,0.6808510638297872
1007,case-1007-veh_002-w0004,vehicle_witness,107,107,0,0.0
1007,case-1007-veh_002-w0005,rsu,45,15,30,0.6666666666666666
1007,case-1007-veh_002-w0005,vehicle_witness,90,90,0,0.0
1007,case-1007-veh_002-w0006,rsu,13,6,7,0.5384615384615384
1007,case-1007-veh_002-w0006,vehicle_witness,36,36,0,0.0
1007,case-1007-veh_003-w0000,rsu,22,11,11,0.5
1007,case-1007-veh_003-w0000,vehicle_witness,36,36,0,0.0
1007,case-1007-veh_003-w0001,rsu,45,15,30,0.6666666666666666
1007,case-1007-veh_003-w0001,vehicle_witness,90,90,0,0.0
1007,case-1007-veh_003-w0002,rsu,47,15,32,0.6808510638297872
1007,case-1007-veh_003-w0002,vehicle_witness,90,90,0,0.0
1007,case-1007-veh_003-w0003,rsu,45,15,30,0.6666666666666666
1007,case-1007-veh_003-w0003,vehicle_witness,117,117,0,0.0
1007,case-1007-veh_003-w0004,rsu,46,15,31,0.6739130434782609
1007,case-1007-veh_003-w0004,vehicle_witness,106,106,0,0.0
1007,case-1007-veh_003-w0005,rsu,43,15,28,0.6511627906976745
1007,case-1007-veh_003-w0005,vehicle_witness,90,90,0,0.0
1007,case-1007-veh_003-w0006,rsu,12,6,6,0.5
1007,case-1007-veh_003-w0006,vehicle_witness,36,36,0,0.0
1007,case-1007-veh_004-w0000,rsu,20,10,10,0.5
1007,case-1007-veh_004-w0000,vehicle_witness,40,40,0,0.0
1007,case-1007-veh_004-w0001,rsu,41,15,26,0.6341463414634146
1007,case-1007-veh_004-w0001,vehicle_witness,105,105,0,0.0
1007,case-1007-veh_004-w0002,rsu,46,15,31,0.6739130434782609
1007,case-1007-veh_004-w0002,vehicle_witness,105,105,0,0.0
1007,case-1007-veh_004-w0003,rsu,45,15,30,0.6666666666666666
1007,case-1007-veh_004-w0003,vehicle_witness,118,118,0,0.0
1007,case-1007-veh_004-w0004,rsu,47,15,32,0.6808510638297872
1007,case-1007-veh_004-w0004,vehicle_witness,115,115,0,0.0
1007,case-1007-veh_004-w0005,rsu,45,15,30,0.6666666666666666
1007,case-1007-veh_004-w0005,vehicle_witness,105,105,0,0.0
1007,case-1007-veh_004-w0006,rsu,15,6,9,0.6
1007,case-1007-veh_004-w0006,vehicle_witness,42,42,0,0.0
1007,case-1007-veh_005-w0000,rsu,18,9,9,0.5
1007,case-1007-veh_005-w0000,vehicle_witness,34,34,0,0.0
1007,case-1007-veh_005-w0001,rsu,43,15,28,0.6511627906976745
1007,case-1007-veh_005-w0001,vehicle_witness,104,104,0,0.0
1007,case-1007-veh_005-w0002,rsu,47,15,32,0.6808510638297872
1007,case-1007-veh_005-w0002,vehicle_witness,105,105,0,0.0
1007,case-1007-veh_005-w0003,rsu,44,15,29,0.6590909090909091
1007,case-1007-veh_005-w0003,vehicle_witness,118,118,0,0.0
1007,case-1007-veh_005-w0004,rsu,46,15,31,0.6739130434782609
1007,case-1007-veh_005-w0004,vehicle_witness,114,114,0,0.0
1007,case-1007-veh_005-w0005,rsu,45,15,30,0.6666666666666666
1007,case-1007-veh_005-w0005,vehicle_witness,105,105,0,0.0
