architecture,seed,case_id,committed,view,leader,prepare_votes,commit_votes,started_at,committed_at,view_changes,reason,message_count,bytes_sent,safety_violation
ahmed_inspired_witness_vpuft,1003,case-1003-veh_004-w0004,True,0,rsu-1,4,4,74.12556531747533,74.16397540923283,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_006-w0004,True,0,rsu-1,4,4,74.22263861959873,74.25693376159558,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0004,True,0,rsu-1,4,4,74.32588281502319,74.36342221495259,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_010-w0004,True,0,rsu-1,4,4,74.59154821455805,74.62569190379521,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_012-w0004,True,0,rsu-1,4,4,74.6801737311157,74.7141244919568,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_014-w0004,True,0,rsu-1,4,4,74.87157306791111,74.91527510687288,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0005,True,0,rsu-1,4,4,89.13701779464537,89.17407873578226,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_012-w0005,True,0,rsu-1,4,4,89.26457945653017,89.29695798977757,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_014-w0005,True,0,rsu-1,4,4,89.39491215499288,89.43247772574699,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_002-w0001,True,0,rsu-1,4,4,29.017921375749175,29.056668646928927,0,committed,28,10624,False
distributed_rsu_vpuft,1004,case-1004-veh_004-w0001,True,0,rsu-1,4,4,29.066227811547446,29.09834852377992,0,committed,28,10432,False
distributed_rsu_vpuft,1004,case-1004-veh_008-w0001,True,0,rsu-1,4,4,29.107872691953425,29.144666164491152,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_002-w0002,True,0,rsu-1,4,4,44.022236984383525,44.060553220093986,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_004-w0002,True,0,rsu-1,4,4,44.0731349486067,44.10821102790387,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_006-w0002,True,0,rsu-1,4,4,44.11351513832367,44.1466481431752,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_008-w0002,True,0,rsu-1,4,4,44.159855439818244,44.20354035814682,0,committed,28,10432,False
distributed_rsu_vpuft,1004,case-1004-veh_010-w0002,True,0,rsu-1,4,4,44.23182745496251,44.26341222118911,0,committed,28,10624,False
distributed_rsu_vpuft,1004,case-1004-veh_012-w0002,True,0,rsu-1,4,4,44.27188586185123,44.30719616734499,0,committed,28,10624,False
distributed_rsu_vpuft,1004,case-1004-veh_002-w0003,True,0,rsu-1,4,4,59.022225401160405,59.064423196597794,0,committed,30,11136,False
distributed_rsu_vpuft,1004,case-1004-veh_004-w0003,True,0,rsu-1,4,4,59.082731065409085,59.11892555297412,0,committed,28,10624,False
distributed_rsu_vpuft,1004,case-1004-veh_006-w0003,True,0,rsu-1,4,4,59.12751927739715,59.16055229069849,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_008-w0003,True,0,rsu-1,4,4,59.17576233786555,59.21138548363223,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_010-w0003,True,0,rsu-1,4,4,59.261656485037264,59.29543889119618,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_012-w0003,True,0,rsu-1,4,4,59.30726618603539,59.34532292140247,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_014-w0003,True,0,rsu-1,4,4,59.37590307041045,59.41706286317508,0,committed,28,10432,False
distributed_rsu_vpuft,1004,case-1004-veh_002-w0004,True,0,rsu-1,4,4,74.02006696094296,74.0556240594196,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_004-w0004,True,0,rsu-1,4,4,74.06770294494443,74.1072122894651,0,committed,28,10432,False
distributed_rsu_vpuft,1004,case-1004-veh_006-w0004,True,0,rsu-1,4,4,74.11888584292159,74.15890646947214,0,committed,28,10432,False
distributed_rsu_vpuft,1004,case-1004-veh_008-w0004,True,0,rsu-1,4,4,74.16880936247021,74.20363774801149,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_010-w0004,True,0,rsu-1,4,4,74.24166270807062,74.27555662021113,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_012-w0004,True,0,rsu-1,4,4,74.29895111291235,74.3372577139893,0,committed,28,10624,False
distributed_rsu_vpuft,1004,case-1004-veh_014-w0004,True,0,rsu-1,4,4,74.37216037919866,74.40733825069381,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_008-w0005,True,0,rsu-1,4,4,89.03579337994061,89.08062677622591,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_002-w0001,True,0,rsu-1,4,4,29.04694505249386,29.08008241095018,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_008-w0001,True,0,rsu-1,4,4,29.141291708106735,29.17815897640288,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_012-w0001,True,0,rsu-1,4,4,29.24486559027651,29.283043477602014,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_002-w0002,True,0,rsu-1,4,4,44.03322227445852,44.06803975563516,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_004-w0002,True,0,rsu-1,4,4,44.0946499059253,44.1313964620627,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_006-w0002,True,0,rsu-1,4,4,44.1801832077048,44.220250020988814,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_008-w0002,True,0,rsu-1,4,4,44.25512717964063,44.29397155236732,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_010-w0002,True,0,rsu-1,4,4,44.48936791680465,44.5337631347719,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_012-w0002,True,0,rsu-1,4,4,44.612139637640176,44.64677279333478,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_014-w0002,True,0,rsu-1,4,4,44.80929505639413,44.846771099006624,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_002-w0003,True,0,rsu-1,4,4,59.07289489027873,59.11583158292286,0,committed,28,10432,False
