seed,case_id,source_kind,attestations,independent_roots,correlated_reports_suppressed,suppression_rate
1008,case-1008-veh_010-w0003,rsu,175,15,160,0.9142857142857143
1008,case-1008-veh_010-w0003,vehicle_witness,600,120,480,0.8
1008,case-1008-veh_010-w0004,rsu,150,15,135,0.9
1008,case-1008-veh_010-w0004,vehicle_witness,600,120,480,0.8
1008,case-1008-veh_010-w0005,rsu,62,15,47,0.7580645161290323
1008,case-1008-veh_010-w0005,vehicle_witness,248,120,128,0.5161290322580645
1008,case-1008-veh_010-w0006,rsu,14,6,8,0.5714285714285714
1008,case-1008-veh_010-w0006,vehicle_witness,48,48,0,0.0
1008,case-1008-veh_011-w0000,rsu,6,3,3,0.5
1008,case-1008-veh_011-w0000,vehicle_witness,24,24,0,0.0
1008,case-1008-veh_011-w0001,rsu,39,15,24,0.6153846153846154
1008,case-1008-veh_011-w0001,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_011-w0002,rsu,39,15,24,0.6153846153846154
1008,case-1008-veh_011-w0002,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_011-w0003,rsu,30,15,15,0.5
1008,case-1008-veh_011-w0003,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_011-w0004,rsu,32,15,17,0.53125
1008,case-1008-veh_011-w0004,vehicle_witness,101,101,0,0.0
1008,case-1008-veh_011-w0005,rsu,33,15,18,0.5454545454545454
1008,case-1008-veh_011-w0005,vehicle_witness,77,77,0,0.0
1008,case-1008-veh_011-w0006,rsu,13,6,7,0.5384615384615384
1008,case-1008-veh_011-w0006,vehicle_witness,33,33,0,0.0
1008,case-1008-veh_012-w0000,rsu,4,2,2,0.5
1008,case-1008-veh_012-w0000,vehicle_witness,16,16,0,0.0
1008,case-1008-veh_012-w0001,rsu,30,15,15,0.5
1008,case-1008-veh_012-w0001,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_012-w0002,rsu,35,15,20,0.5714285714285714
1008,case-1008-veh_012-w0002,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_012-w0003,rsu,35,15,20,0.5714285714285714
1008,case-1008-veh_012-w0003,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_012-w0004,rsu,31,15,16,0.5161290322580645
1008,case-1008-veh_012-w0004,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_012-w0005,rsu,30,15,15,0.5
1008,case-1008-veh_012-w0005,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_012-w0006,rsu,12,6,6,0.5
1008,case-1008-veh_012-w0006,vehicle_witness,48,48,0,0.0
1008,case-1008-veh_013-w0000,rsu,2,1,1,0.5
1008,case-1008-veh_013-w0000,vehicle_witness,8,8,0,0.0
1008,case-1008-veh_013-w0001,rsu,38,15,23,0.6052631578947368
1008,case-1008-veh_013-w0001,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_013-w0002,rsu,40,15,25,0.625
1008,case-1008-veh_013-w0002,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_013-w0003,rsu,30,15,15,0.5
1008,case-1008-veh_013-w0003,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_013-w0004,rsu,31,15,16,0.5161290322580645
1008,case-1008-veh_013-w0004,vehicle_witness,105,105,0,0.0
1008,case-1008-veh_013-w0005,rsu,34,15,19,0.5588235294117647
1008,case-1008-veh_013-w0005,vehicle_witness,79,79,0,0.0
1008,case-1008-veh_013-w0006,rsu,12,6,6,0.5
1008,case-1008-veh_013-w0006,vehicle_witness,35,35,0,0.0
1008,case-1008-veh_014-w0001,rsu,30,15,15,0.5
1008,case-1008-veh_014-w0001,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_014-w0002,rsu,140,15,125,0.8928571428571429
1008,case-1008-veh_014-w0002,vehicle_witness,480,120,360,0.75
1008,case-1008-veh_014-w0003,rsu,132,15,117,0.8863636363636364
1008,case-1008-veh_014-w0003,vehicle_witness,480,120,360,0.75
1008,case-1008-veh_014-w0004,rsu,132,15,117,0.8863636363636364
1008,case-1008-veh_014-w0004,vehicle_witness,480,120,360,0.75
1008,case-1008-veh_014-w0005,rsu,78,15,63,0.8076923076923077
1008,case-1008-veh_014-w0005,vehicle_witness,312,120,192,0.6153846153846154
1008,case-1008-veh_014-w0006,rsu,12,6,6,0.5
1008,case-1008-veh_014-w0006,vehicle_witness,48,48,0,0.0
1008,case-1008-veh_015-w0001,rsu,34,14,20,0.5882352941176471
1008,case-1008-veh_015-w0001,vehicle_witness,112,112,0,0.0
1008,case-1008-veh_015-w0002,rsu,42,15,27,0.6428571428571429
1008,case-1008-veh_015-w0002,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_015-w0003,rsu,30,15,15,0.5
1008,case-1008-veh_015-w0003,vehicle_witness,116,116,0,0.0
1008,case-1008-veh_015-w0004,rsu,30,15,15,0.5
1008,case-1008-veh_015-w0004,vehicle_witness,102,102,0,0.0
1008,case-1008-veh_015-w0005,rsu,35,15,20,0.5714285714285714
1008,case-1008-veh_015-w0005,vehicle_witness,90,90,0,0.0
1008,case-1008-veh_015-w0006,rsu,12,6,6,0.5
1008,case-1008-veh_015-w0006,vehicle_witness,36,36,0,0.0
1008,case-1008-veh_016-w0001,rsu,26,13,13,0.5
1008,case-1008-veh_016-w0001,vehicle_witness,104,104,0,0.0
1008,case-1008-veh_016-w0002,rsu,35,15,20,0.5714285714285714
1008,case-1008-veh_016-w0002,vehicle_witness,120,120,0,0.0
1008,case-1008-veh_016-w0003,rsu,31,15,16,0.5161290322580645
