seed,event_id,case_id,source_kind,attack_type,ground_truth_attack_type,direction,ground_truth_malicious
1003,det-dbf1abee349f079a1c42afd7,case-1003-veh_005-w0004,rsu,benign,benign,-1,0
1003,det-e12f03b2638814b116cc0488,case-1003-veh_002-w0004,rsu,position_offset,position_offset,1,1
1003,det-e94a0e364f1ecf60ec23b005,case-1003-veh_010-w0004,rsu,flood,flood,-1,1
1003,det-ee379aeb5919a569a1839e16,case-1003-veh_012-w0004,rsu,false_denm,false_denm,0,1
1003,det-f0294ba7fad5ee5142e7220a,case-1003-veh_022-w0004,rsu,benign,benign,-1,0
1003,det-f636676c023e944a7268fdd1,case-1003-veh_006-w0004,rsu,replay,replay,1,1
1003,det-fb32df876f2eceb0d7f9d8c7,case-1003-veh_017-w0004,rsu,benign,benign,-1,0
1003,wdet-01d5562c3915f481485ced33,case-1003-veh_007-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-02878ec00270a5a2c85e8c78,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-02c34ffb2e44028e9c3782a7,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-0300da939bc6355c1d4eb014,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-046b492e689a2170beaa510c,case-1003-veh_007-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-04870dd5165dc6580983cbdd,case-1003-veh_012-w0004,vehicle_witness,false_denm,false_denm,0,1
1003,wdet-04ef251ed8d7e3a52111963b,case-1003-veh_017-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-0823aadb5ffe21b1cc960848,case-1003-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1003,wdet-0855211a7d6bfe39256bae11,case-1003-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,1,1
1003,wdet-08ff0824d5a59def956169ec,case-1003-veh_002-w0004,vehicle_witness,position_offset,position_offset,-1,1
1003,wdet-0f773c4c1d8a24c1ec093fc4,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-0f7d256d057df5f69f45299a,case-1003-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-13fcefcbf7e2e22a76a310da,case-1003-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-17c938d73425bddb87449266,case-1003-veh_009-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-18ca2b51db2abcc708dd3d6c,case-1003-veh_017-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-1a61988967a2a9be41037ea5,case-1003-veh_012-w0004,vehicle_witness,false_denm,false_denm,0,1
1003,wdet-1c2aeb9b99eb71bdb4f59f28,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-1f2ecc2dca6e8e322d908cc4,case-1003-veh_015-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-1fb0af51e3c43d229a0c34a9,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-20f4e9768c0be567759dc7e0,case-1003-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-21433f73166433eff2e1d1cf,case-1003-veh_019-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-2219e5f3c55451ffbd34e5c7,case-1003-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1003,wdet-24da75767a5d2909e2e78eee,case-1003-veh_012-w0004,vehicle_witness,false_denm,false_denm,0,1
1003,wdet-26ce3194a75e6786c6cb857c,case-1003-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,-1,1
1003,wdet-27fc311f3157e94868ea1608,case-1003-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,1,1
1003,wdet-2b81a02bb9572d5e5d97edb9,case-1003-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-2cb443f982756132922a34bf,case-1003-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-2daef36398fb2a312a090567,case-1003-veh_023-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-2dd4234ccdd52362256b8a34,case-1003-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,1,1
1003,wdet-2ed65980242dfc450930aeae,case-1003-veh_012-w0004,vehicle_witness,false_denm,false_denm,0,1
1003,wdet-2f0099961b22b0343bab7556,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-2fa0f0d79115a770087483e4,case-1003-veh_000-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-305fc24fd633d9608c31511e,case-1003-veh_021-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-3061e6717c49e0ad51b16367,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-30c8a2709769147c5411e57d,case-1003-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-311eabf83cd57bc6210ba6ee,case-1003-veh_017-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-314c0855a3f2ffeb77c06791,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-3231d5dfbef1af9ba824f0e3,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-3566af051510770131d3f9d9,case-1003-veh_022-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-3667f16ea36895cd2c5998f8,case-1003-veh_021-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-36745478a64a16da0e08e847,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-36a27e9f8f9d19ea436cb443,case-1003-veh_006-w0004,vehicle_witness,replay,replay,1,1
1003,wdet-371fcd63723572b8ff361845,case-1003-veh_012-w0004,vehicle_witness,false_denm,false_denm,0,1
1003,wdet-3b796769900765f8893251b8,case-1003-veh_019-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-3cd570bd1b341232bcf238c1,case-1003-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1003,wdet-3d058ab13f5f7751a671efc3,case-1003-veh_007-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-3e79e1548456c4d5be20ec2d,case-1003-veh_015-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-4085180f5f4b19fa38d7315e,case-1003-veh_011-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-415b5882788fcadbcc9dfa58,case-1003-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-42e7e6939b00d88db25c8305,case-1003-veh_011-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-4568ae009a6459a9d60302cc,case-1003-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-45a162946b077dfb41aa0cdc,case-1003-veh_005-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-45acfbad7030b89fa71944a4,case-1003-veh_017-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-479518de999200aa4b8f1dc5,case-1003-veh_022-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-49603aadeafac060d2731423,case-1003-veh_011-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-49fe472611dad47ab7af7581,case-1003-veh_006-w0004,vehicle_witness,replay,replay,1,1
1003,wdet-4a6dbd67ce5a565ec6756ddf,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-4c4d9f59a2975eb70b8e1549,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-4efd565a6dcbe169e10f5438,case-1003-veh_022-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-50700d8e7ddf7907e0edb9a7,case-1003-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-5235e3b4e4e6fcf5f5349dd9,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-5364d534242659f022754086,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-53ee05a222eb122ab2edae3c,case-1003-veh_005-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-5637cce5ff56cc25d39e2f80,case-1003-veh_015-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-56ec7d6b6e185eab3c102a0a,case-1003-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-5823f5b0bc415d7c90319d6a,case-1003-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,1,1
1003,wdet-58973040e3a44b9d19649b6b,case-1003-veh_006-w0004,vehicle_witness,replay,replay,1,1
1003,wdet-58d3f5c6310df31fd11060e3,case-1003-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1003,wdet-5a2a3960dd626b7a3bbfaa0f,case-1003-veh_000-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-5ac2cca146e552d92926ffd8,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-5d4faed030bb5d7d307e5cf8,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-60a68fded511e9a15e5ffbd1,case-1003-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-61f4afdae6c8b493b1965e5c,case-1003-veh_009-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-6443d7cc839129c95c80b9c9,case-1003-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-65d5df624ae5e081ca3e471f,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-69cdecababb0998fd8d9a8ab,case-1003-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-6a68b53d79eb897bdcacb01e,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-6c86a45f3fac8102ae18a951,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-6cd956eedc7fcee4fe744325,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-6f657b6dc0226599228d2236,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-6fda95f4f32f8a8199cb4161,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-70a6830c5879e8986373c200,case-1003-veh_021-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-73f0ceda99a216fe0fd160a6,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-75fc66fee33dacf767f91b96,case-1003-veh_017-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-765a04f70272f194de6e3aaa,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-7717475abd8a460e666e1289,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-7806f2cbe4f13c32c519f578,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-78b52ee44e949f33ce2fc4b6,case-1003-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,1,1
1003,wdet-7b5930dab90724e0b8f77928,case-1003-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,1,1
1003,wdet-7b6b9b12274be8c4d190d972,case-1003-veh_012-w0004,vehicle_witness,false_denm,false_denm,0,1
1003,wdet-7b9dcdbb975352b9f9e9a942,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-7bc822e646eabc2276cfdeed,case-1003-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-7c649fd3b9e09220cdb660ec,case-1003-veh_019-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-7f5972f958c9849cbe286cd3,case-1003-veh_021-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-816eba905c13888680c0b9c7,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-817f5fb48828cf078a3d68d3,case-1003-veh_015-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-835c1e85a31cef887c902f1b,case-1003-veh_011-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-838b6e977d1d5f8bc4a2e739,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-845581279889e17fd5886bee,case-1003-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-8485a6001da45d2f61ba9467,case-1003-veh_002-w0004,vehicle_witness,position_offset,position_offset,1,1
1003,wdet-85210a8bd5f6ee1b9144ab14,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-864037d78ab1575675eef8cf,case-1003-veh_009-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-864dd52a347be3562ce1c723,case-1003-veh_011-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-87726aadd106bc7a0b0d03c9,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-883571e079ee99fd183b3219,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-887ec3c5fbf06a077d127dd8,case-1003-veh_003-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-8ab226d9dd13ad07574bbd4d,case-1003-veh_006-w0004,vehicle_witness,replay,replay,1,1
1003,wdet-8b0343dde6f3fe8749dc5581,case-1003-veh_011-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-92f422e0048f64476ef076a1,case-1003-veh_022-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-9342d5770ce9dab2a6afd826,case-1003-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1003,wdet-953522b23b862f88cf9c2219,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-9557abc80f2a0939a0d09035,case-1003-veh_022-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-9639228838fdb84d117276ec,case-1003-veh_019-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-9855a982d9fff74ae5a067f5,case-1003-veh_000-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-9903cdc4b5139ce99f3a790f,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-9be1c242cf18ffc48b93db57,case-1003-veh_001-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-9c08cd9c3224f5d39584b5b5,case-1003-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-9ec0da0e1ddd15097cde688b,case-1003-veh_019-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-9f6b3d2abca67525571f53c0,case-1003-veh_009-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-a089569732fb0b46b4141a82,case-1003-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-a1122da1a4656cbc03f08041,case-1003-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1003,wdet-a122ae99c4bee1bdca7975e6,case-1003-veh_023-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-a34d54bc9a4536c2ffda76be,case-1003-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-a3bb20bf150dbc4c6540f57e,case-1003-veh_003-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-a3c4ac83ec9392fe7a25bc87,case-1003-veh_020-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-a3d3a2bda8701feacc550003,case-1003-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,1,1
1003,wdet-a41c75c2b2b94bdd5ee5d746,case-1003-veh_013-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-a674e798c7af4efa0c72bc2d,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-a8669fe3207bb47cff2c89dc,case-1003-veh_000-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-aa7514315abb92d82d305105,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-aae9a2f7a2d8dc7eab205777,case-1003-veh_007-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-abbe03fdcefea28e546e80ed,case-1003-veh_009-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-ae555ed989e4289b36fc994a,case-1003-veh_015-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-aecbfb412965f8abdb0f35b4,case-1003-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-b49786ad3381a3e1b6440e91,case-1003-veh_015-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-b6253b3d63a20e15b602e32b,case-1003-veh_012-w0004,vehicle_witness,false_denm,false_denm,0,1
1003,wdet-b6d354e577b084058a6e80c6,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-b9553a5fde6529bf2546ac9d,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-be4b1673856d7c6a1f7285af,case-1003-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,1,1
1003,wdet-c0028bda1891bc3488cadd3c,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-c014ce5d0fdaf6cc06550fda,case-1003-veh_006-w0004,vehicle_witness,replay,replay,1,1
1003,wdet-c048cd92104e764ec42a86b6,case-1003-veh_013-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-c0c908e891028720a407e9b5,case-1003-veh_013-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-c2ece8010b963b4a15fff734,case-1003-veh_007-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-c437a77315f53d68da7e5c3a,case-1003-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1003,wdet-c60ce53aa9547c0eb3ba6de8,case-1003-veh_021-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-c75864ceef29f24f30c8fd66,case-1003-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-c8ffe2eb4f5693fff96c2574,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-cc3a46e8bd9679fa2b779d24,case-1003-veh_023-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-cc3fcfb0294e9d7213a131a1,case-1003-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1003,wdet-ce9b978622bac0c630f7928a,case-1003-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1003,wdet-ce9d2ae055e2f2f64bd10c3d,case-1003-veh_002-w0004,vehicle_witness,position_offset,position_offset,1,1
1003,wdet-cedf8546dd6bb882562f7872,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-d3131c477a40051ee59576b7,case-1003-veh_017-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-d3c8be0c9120bb666a37a42d,case-1003-veh_012-w0004,vehicle_witness,false_denm,false_denm,0,1
1003,wdet-d4accf1e6a28881a02a025ae,case-1003-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,1,1
1003,wdet-d7a9e255b49ac875f1101068,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-d8be008aa647c56f6a409abb,case-1003-veh_005-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-da2015277ef71a48a343850a,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-ddd42065a7246c8aa017b881,case-1003-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1003,wdet-de455f40603acc39e93dabfb,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-de6c794b85cc8d86a0b7bc9e,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-e27735b405b58224706b33b1,case-1003-veh_003-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-e4f278fc58ab6a62e5a28f69,case-1003-veh_010-w0004,vehicle_witness,flood,flood,-1,1
1003,wdet-e742cce13d55e1d9421e2a25,case-1003-veh_005-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-e8be23d9f87f685996d0d6fa,case-1003-veh_018-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-e95f7f89d187618dfe1e507c,case-1003-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,1,1
1003,wdet-ee48ff223c543ea2c785ae0b,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-f041e0dba95040c9ecc0cd10,case-1003-veh_008-w0004,vehicle_witness,certificate_tamper,certificate_tamper,1,1
1003,wdet-f0b3058f6bdde2f401926182,case-1003-veh_015-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-f31706c6f85ba6c3b03df439,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-f491acd80894506ff74dc529,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-f4abda20d996cbed1b6b28f0,case-1003-veh_002-w0004,vehicle_witness,position_offset,position_offset,1,1
1003,wdet-f55b1bbde1c0eb42d1c6dad7,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-f5b6377a1b5408fbb450babb,case-1003-veh_002-w0004,vehicle_witness,position_offset,position_offset,1,1
1003,wdet-f5ea2377321ed341a984a0b8,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-f7998d767f38a4c938b1c6fe,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-f88fd05a5e483239df9bfc9c,case-1003-veh_010-w0004,vehicle_witness,flood,flood,1,1
1003,wdet-f8950003423bd9181cc98e3b,case-1003-veh_023-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-f946a23bda0f1bbb5b616096,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-f963e0b8f468345c4e2285ad,case-1003-veh_006-w0004,vehicle_witness,replay,replay,-1,1
1003,wdet-fcdfceadb5204a67eb9d8dc8,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-fceb31b4305a05d1039550b5,case-1003-veh_004-w0004,vehicle_witness,speed_offset,speed_offset,-1,1
1003,wdet-fe9e750696ed8055d5fd13ee,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,wdet-ff353ab6b83e61fd0a684a9b,case-1003-veh_000-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-ff4e583c070e7c7028cc51fb,case-1003-veh_023-w0004,vehicle_witness,benign,benign,1,0
1003,wdet-ff768112bdb9b1369ba8f059,case-1003-veh_016-w0004,vehicle_witness,benign,benign,-1,0
1003,wdet-ff83fb59f8b862791156c718,case-1003-veh_014-w0004,vehicle_witness,mixed,mixed,1,1
1003,det-00fe2932b575bc4965a5f66c,case-1003-veh_000-w0004,rsu,benign,benign,-1,0
1003,det-02d4cf079a264448842ed960,case-1003-veh_017-w0004,rsu,benign,benign,-1,0
1003,det-0b26ca3fac825389e3082cdc,case-1003-veh_022-w0004,rsu,benign,benign,-1,0
1003,det-0d81ac619bcaf90fd700f964,case-1003-veh_014-w0004,rsu,mixed,mixed,1,1
1003,det-0de2dfb6ede89a7b7fc9f105,case-1003-veh_003-w0004,rsu,benign,benign,-1,0
1003,det-169281ba3c06495e8b5c93b3,case-1003-veh_001-w0004,rsu,benign,benign,-1,0
1003,det-17f2aec553e8936ec3c9834c,case-1003-veh_019-w0004,rsu,benign,benign,-1,0
1003,det-1965c4251874f901e6775837,case-1003-veh_018-w0004,rsu,benign,benign,-1,0
1003,det-1aa7dd9042f992ddda955ec8,case-1003-veh_011-w0004,rsu,benign,benign,-1,0
1003,det-1c57124a766859f6563e57d1,case-1003-veh_010-w0004,rsu,flood,flood,1,1
1003,det-1fa0d2bfcab3a0816ed83eb2,case-1003-veh_014-w0004,rsu,mixed,mixed,1,1
1003,det-21df9d34db572f754740c293,case-1003-veh_017-w0004,rsu,benign,benign,-1,0
1003,det-2458329cfc80672318b74657,case-1003-veh_001-w0004,rsu,benign,benign,-1,0
1003,det-28c7d8e7dc3133168f615a41,case-1003-veh_010-w0004,rsu,flood,flood,-1,1
1003,det-2e66d7bdc874a5ba8fb3d052,case-1003-veh_010-w0004,rsu,flood,flood,-1,1
1003,det-31bed5d1980d732453fde649,case-1003-veh_021-w0004,rsu,benign,benign,-1,0
1003,det-32fcecaf65870b50342c1121,case-1003-veh_014-w0004,rsu,mixed,mixed,1,1
1003,det-337d79b1b64bedf73517d3d4,case-1003-veh_007-w0004,rsu,benign,benign,-1,0
1003,det-3e2a23961255533b8337736e,case-1003-veh_010-w0004,rsu,flood,flood,1,1
1003,det-428ec0631466b26d1154dd82,case-1003-veh_009-w0004,rsu,benign,benign,-1,0
1003,det-4b0ca57a825442febb08c941,case-1003-veh_010-w0004,rsu,flood,flood,1,1
1003,det-4d669f94b80365126d547f15,case-1003-veh_014-w0004,rsu,mixed,mixed,1,1
1003,det-527315ccc93370c5d22a9b69,case-1003-veh_012-w0004,rsu,false_denm,false_denm,0,1
1003,det-5974694d42c5467d824f9ee6,case-1003-veh_021-w0004,rsu,benign,benign,-1,0
1003,det-5c19d429cc3af3e67da5ad5d,case-1003-veh_010-w0004,rsu,flood,flood,1,1
1003,det-5e32718ccc7790e35c3565b8,case-1003-veh_014-w0004,rsu,mixed,mixed,1,1
1003,det-5f91709c9a46c0a9f379303f,case-1003-veh_015-w0004,rsu,benign,benign,-1,0
1003,det-78201aececea28770ebc0e0f,case-1003-veh_006-w0004,rsu,replay,replay,1,1
1003,det-78fc52a1d2e130320f68db2c,case-1003-veh_000-w0004,rsu,benign,benign,-1,0
1003,det-7c39ecb90074dd6812cc7dfc,case-1003-veh_006-w0004,rsu,replay,replay,1,1
1003,det-7c430c4f9f5f551d53bc768c,case-1003-veh_010-w0004,rsu,flood,flood,1,1
1003,det-7fb957f3b59c09e0a8216899,case-1003-veh_010-w0004,rsu,flood,flood,1,1
1003,det-80bef678b03162b0b60d6fe5,case-1003-veh_008-w0004,rsu,certificate_tamper,certificate_tamper,1,1
1003,det-8abf22f88b1bfef428d2ec7a,case-1003-veh_013-w0004,rsu,benign,benign,-1,0
1003,det-9209447b809846e3423773fc,case-1003-veh_010-w0004,rsu,flood,flood,1,1
1003,det-940ce0d3663a32458f47565a,case-1003-veh_015-w0004,rsu,benign,benign,-1,0
1003,det-972548f60ce5792e1f8bc0dc,case-1003-veh_012-w0004,rsu,false_denm,false_denm,0,1
1003,det-9cd51eee5ceab8d123312ba6,case-1003-veh_016-w0004,rsu,benign,benign,-1,0
1003,det-9dcb9503487df6b5877b2397,case-1003-veh_016-w0004,rsu,benign,benign,-1,0
1003,det-a0d75664404bf3bed5d2d31e,case-1003-veh_014-w0004,rsu,mixed,mixed,1,1
1003,det-a656867b6781d710ec61dbdd,case-1003-veh_022-w0004,rsu,benign,benign,-1,0
1003,det-a798559e29432b2f15ee54fb,case-1003-veh_004-w0004,rsu,speed_offset,speed_offset,1,1
1003,det-afff76ab5a42471d1b1639ae,case-1003-veh_007-w0004,rsu,benign,benign,-1,0
1003,det-bac7739d3826b0946c51278c,case-1003-veh_010-w0004,rsu,flood,flood,1,1
1003,det-bef175665786f59c73ba8ee6,case-1003-veh_004-w0004,rsu,speed_offset,speed_offset,1,1
1003,det-bef197b08e54da6b1366baf2,case-1003-veh_022-w0004,rsu,benign,benign,-1,0
1003,det-c136d6200f57aec63efc8b50,case-1003-veh_013-w0004,rsu,benign,benign,-1,0
1003,det-c496a6084350ee062bdeadce,case-1003-veh_005-w0004,rsu,benign,benign,-1,0
1003,det-c7b4cb97c61e28189ee4b7db,case-1003-veh_003-w0004,rsu,benign,benign,-1,0
1003,det-d1cd58938eaf109860709815,case-1003-veh_002-w0004,rsu,position_offset,position_offset,-1,1
1003,det-d3231ea47b2c63f4a6a93f2d,case-1003-veh_014-w0004,rsu,mixed,mixed,1,1
1003,det-d3cdc60ed10eeca996e2a645,case-1003-veh_009-w0004,rsu,benign,benign,-1,0
1003,det-d3e5d7b83f7dea6872c543eb,case-1003-veh_023-w0004,rsu,benign,benign,-1,0
1003,det-d7366adabf1635acbebc5d02,case-1003-veh_002-w0004,rsu,position_offset,position_offset,-1,1
