central_comparator,topology,vehicle_count,metric,paired_seed_count,distributed_mean,central_mean,mean_difference_distributed_minus_central,ci95_lower,ci95_upper,wilcoxon_raw_p,rank_biserial,holm_adjusted_p_within_comparator_metric_20_cells,holm_reject_0_05,analysis_family
central_crn_operational_0ms,corridor,80,false_revocation_rate,10,0.009592237941200869,0.009592237941200869,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,80,trust_f1,10,0.7825955394800456,0.7804548620311594,0.0021406774488861636,0.0,0.00538754958803781,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,80,mcc,10,0.7657303449735624,0.7636547776022414,0.0020755673713209744,0.0,0.005202695365300503,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,80,latency_p95_ms,10,15329.353644856503,14453.960257993589,875.3933868629138,837.4265260069484,905.708949822562,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,80,messages_per_decision,10,31.51472172613604,40.3914924853236,-8.87677075918756,-8.94407388977964,-8.801117106747963,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,80,bytes_per_decision,10,32067.499218714052,28435.61070966781,3631.8885090462436,3371.766690239215,3940.890196485517,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,80,mean_queue_delay_ms,10,5154.859128211458,6172.853022994417,-1017.993894782959,-1034.7910987936514,-999.952145907024,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,80,packet_delivery_ratio,10,0.9799356220490983,0.9801400146823827,-0.00020439263328425605,-0.0005762600999856066,0.0001487577531994858,0.375,-0.34545454545454546,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,80,cpu_time_seconds,10,7.6265625,5.11875,2.5078125,2.3734375,2.6672656249999993,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,80,peak_memory_kb,10,17100.13662109375,17862.4021484375,-762.26552734375,-831.7129858398438,-673.6810424804693,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,trust_precision,10,0.9083747163315188,0.907537614377237,0.0008371019542816937,0.0003249917723602169,0.0013492121362031705,0.0625,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,malicious_revocation_recall,10,0.6918460152084501,0.6849200606990498,0.0069259545094003784,0.0027587519025875085,0.011093157116213236,0.0625,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,false_revocation_rate,10,0.009417985855802469,0.009417985855802469,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,trust_f1,10,0.7853427253548952,0.7805472150189778,0.004795510335917308,0.0019097222222222098,0.007708783725798818,0.0625,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,mcc,10,0.7696170080240453,0.764945144055231,0.004671863968814393,0.0018594857601881953,0.007497503602262874,0.0625,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,latency_p95_ms,10,15535.359848074298,14552.176721543965,983.1831265303348,948.3420933031089,1019.9523617167408,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,messages_per_decision,10,30.44158724909338,39.20936316837056,-8.767775919277167,-8.83535745212492,-8.686659387929168,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,bytes_per_decision,10,30553.18750694808,27603.391670532867,2949.79583641521,2723.529306659988,3179.65704997222,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,mean_queue_delay_ms,10,5190.353564088477,6191.003205290226,-1000.6496412017498,-1010.6214467962808,-989.1971051055274,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,packet_delivery_ratio,10,0.979879501235985,0.9800614446939179,-0.0001819434579327539,-0.0006199634514017032,0.00024547578018418434,0.375,-0.34545454545454546,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,cpu_time_seconds,10,8.8484375,6.053125,2.7953125,2.6625,2.9328515625,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,corridor,100,peak_memory_kb,10,19809.67763671875,20767.1328125,-957.45517578125,-997.27060546875,-923.6542431640626,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,trust_precision,10,0.9045454545454545,0.9036363636363637,0.0009090909090909149,0.0,0.002727272727272745,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,malicious_revocation_recall,10,0.65,0.64375,0.00625,0.0,0.01875,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,false_revocation_rate,10,0.010588586297498499,0.010588586297498499,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,trust_f1,10,0.7560846560846559,0.7512413512413512,0.00484330484330483,0.0,0.014529914529914489,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,mcc,10,0.7383032003229993,0.7338058385296878,0.004497361793311438,0.0,0.013492085379934316,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,latency_p95_ms,10,14354.966804497715,14123.581214782855,231.38558971486037,219.3788974160027,244.67119943070148,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,messages_per_decision,10,26.428095705142688,36.36093413426626,-9.932838429123574,-10.100758270784231,-9.767983414433694,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,bytes_per_decision,10,30472.832936975996,25598.097630523444,4874.735306452544,4487.688677283501,5248.379457708945,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,mean_queue_delay_ms,10,3940.3682299795028,5830.354778647926,-1889.9865486684234,-1939.796597214782,-1839.144828046878,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,packet_delivery_ratio,10,0.9798969973912344,0.9800944219473147,-0.00019742455608048325,-0.0012957543395810214,0.0007162392112425235,1.0,0.01818181818181818,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,cpu_time_seconds,10,1.746875,1.0875,0.659375,0.6234375,0.7015625,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,20,peak_memory_kb,10,3680.72724609375,3879.8505859375,-199.12333984375,-235.00039306640625,-166.0278002929688,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,trust_precision,10,0.9199717204889619,0.9199717204889619,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,malicious_revocation_recall,10,0.825,0.825,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,false_revocation_rate,10,0.011051447452928149,0.011051447452928149,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,trust_f1,10,0.8695814249477902,0.8695814249477902,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,mcc,10,0.8527060615768922,0.8527060615768922,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,latency_p95_ms,10,14873.792889793836,14203.680600291587,670.1122895022497,644.1190023716018,692.7629290044229,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,messages_per_decision,10,29.20570943466263,38.363723300076515,-9.15801386541388,-9.254783891300214,-9.03346626114631,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,bytes_per_decision,10,36567.47599097122,27008.061203253863,9559.414787717371,8788.738013486582,10364.880158019201,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,mean_queue_delay_ms,10,4555.111420511845,6257.676268827245,-1702.5648483154005,-1754.5042896114014,-1651.4608444604082,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,packet_delivery_ratio,10,0.9798514035634843,0.9796239846668948,0.00022741889658925985,-0.00041861961178035783,0.0008670494683164094,0.556640625,0.23636363636363636,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,cpu_time_seconds,10,4.1046875,2.3578125,1.746875,1.6640625,1.8187890624999998,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,40,peak_memory_kb,10,7891.82744140625,8179.37548828125,-287.548046875,-330.414775390625,-246.27692626953123,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,trust_precision,10,0.9104067609120301,0.9100023501403477,0.00040441077168245075,0.0,0.0009917483726331945,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,malicious_revocation_recall,10,0.7469387755102039,0.7428571428571428,0.004081632653061229,0.0,0.010204081632653073,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,false_revocation_rate,10,0.01136939870440906,0.01136939870440906,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,trust_f1,10,0.8202886872041724,0.8177241849962897,0.0025645022078827464,0.0,0.006427381444479607,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,mcc,10,0.8009036762870899,0.7982454456743437,0.002658230612746193,0.0,0.006642042089947375,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,latency_p95_ms,10,15215.494309665964,14291.027839717586,924.4664699483803,873.3701362054844,978.6878697531027,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,messages_per_decision,10,28.161372226702262,37.75871661275086,-9.597344386048595,-9.696648904727448,-9.49736604796053,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,bytes_per_decision,10,33001.71209946382,26582.136495376606,6419.575604087212,5947.638211258727,6935.301260877217,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,mean_queue_delay_ms,10,4977.018787384083,6415.504233596117,-1438.4854462120334,-1481.1339125198483,-1399.3108801901622,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,packet_delivery_ratio,10,0.9801078797094875,0.9799808643062802,0.00012701540320736449,-0.0002933031855735044,0.0005124850543508537,0.4921875,0.2727272727272727,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,cpu_time_seconds,10,5.7453125,3.546875,2.1984375,2.0593359375,2.3391015625,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,60,peak_memory_kb,10,11613.38212890625,12279.36923828125,-665.987109375,-729.6207080078125,-595.6294921875,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,trust_precision,10,0.8893449348776763,0.8903810580836108,-0.0010361232059345137,-0.0016733188195452132,-0.00039912917271407445,0.0625,-1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,malicious_revocation_recall,10,0.706060606060606,0.7136363636363636,-0.007575757575757569,-0.01212121212121211,-0.0030303030303030277,0.0625,-1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,false_revocation_rate,10,0.01357026013084349,0.01357026013084349,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,trust_f1,10,0.7871151624491605,0.7921942110177405,-0.005079048568579958,-0.00814129041447087,-0.0020225039168209726,0.0625,-1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,mcc,10,0.7650929650040449,0.7702260395618954,-0.005133074557850459,-0.008217753282603804,-0.0020491599660550476,0.0625,-1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,latency_p95_ms,10,15630.797662723835,14394.733887845223,1236.0637748786096,1190.9484942020747,1288.0669742347518,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,messages_per_decision,10,28.396295763809963,38.09844991369759,-9.702154149887624,-9.759552751374457,-9.650696051202278,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,bytes_per_decision,10,33768.772322685356,26821.308739243097,6947.463583442247,6632.207599041481,7289.943646438879,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,mean_queue_delay_ms,10,5209.967544503098,6477.110406860151,-1267.1428623570519,-1289.3722164576498,-1244.6865979430436,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,packet_delivery_ratio,10,0.979967511848408,0.9801335634580914,-0.00016605160968333755,-0.0003816821867159298,5.800556512088743e-05,0.130859375,-0.5636363636363636,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,cpu_time_seconds,10,8.065625,4.7875,3.278125,3.1703125,3.38125,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,80,peak_memory_kb,10,15898.37626953125,16640.188671875,-741.81240234375,-873.4474145507812,-585.5383349609376,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,trust_precision,10,0.9110241621920299,0.910900154255522,0.00012400793650794162,-0.00036779534218061015,0.0006158112151964934,1.0,0.16666666666666666,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,malicious_revocation_recall,10,0.6755163511187608,0.6742971887550201,0.001219162363740678,-0.0023809523809523725,0.004833620195065969,0.5,0.6666666666666666,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,false_revocation_rate,10,0.01038381285764876,0.01038381285764876,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,trust_f1,10,0.775583924540102,0.774761526092189,0.0008223984479129864,-0.0017661528475348743,0.0034132941422569617,0.75,0.3333333333333333,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,mcc,10,0.7570666190076357,0.7562514613565288,0.0008151576511069792,-0.001684631507470702,0.0033481090813620275,0.75,0.3333333333333333,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,latency_p95_ms,10,15880.649237295927,14469.880561035996,1410.7686762599292,1331.8083780386817,1504.934461404627,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,messages_per_decision,10,27.682249674407142,37.59874449034196,-9.916494815934815,-9.991902123676965,-9.832368210706045,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,bytes_per_decision,10,31540.918429985973,26469.51612120074,5071.402308785235,4483.530413860948,5659.995447487333,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,mean_queue_delay_ms,10,5307.761394654965,6513.745562958156,-1205.9841683031914,-1221.930531871576,-1190.093547127597,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,packet_delivery_ratio,10,0.9800994956696301,0.9799972789141249,0.00010221675550521336,-0.0002079417690538493,0.00041285911236759815,0.625,0.2,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,cpu_time_seconds,10,9.5953125,5.9265625,3.66875,3.3953125,3.9125,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,grid,100,peak_memory_kb,10,19212.11357421875,20377.08603515625,-1164.9724609375,-1209.3738085937498,-1127.8653833007813,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,trust_precision,10,0.9143939393939393,0.9134848484848485,0.0009090909090909149,0.0,0.002727272727272745,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,malicious_revocation_recall,10,0.66875,0.6625,0.00625,0.0,0.01875,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,false_revocation_rate,10,0.009849815610619612,0.009849815610619612,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,trust_f1,10,0.7722222222222221,0.7673789173789173,0.00484330484330483,0.0,0.014529914529914489,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,mcc,10,0.7545473254086287,0.7500475782729741,0.00449974713565453,0.0,0.013499241406963592,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,latency_p95_ms,10,14528.792055515547,14170.409331181683,358.38272433386555,338.55227779053325,375.3271907075006,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,messages_per_decision,10,61.152003153133634,71.4960867579089,-10.344083604775275,-10.49878902781012,-10.19052360633097,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,bytes_per_decision,10,64350.59454420296,50333.24507756787,14017.349466635089,13269.517697352601,14822.67964202945,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,mean_queue_delay_ms,10,4945.773230251453,6306.893661416725,-1361.1204311652716,-1387.4551164208037,-1335.5510370720342,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,packet_delivery_ratio,10,0.9807667919016737,0.9804628585487049,0.00030393335296872157,-0.0002794812047033565,0.0009756796099548634,0.76953125,0.12727272727272726,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,cpu_time_seconds,10,3.2265625,2.1109375,1.115625,1.0859375,1.1453125,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,20,peak_memory_kb,10,7298.43916015625,7403.97412109375,-105.5349609375,-128.62898193359376,-80.2373193359375,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,trust_precision,10,0.9171101006273419,0.9171101006273419,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,malicious_revocation_recall,10,0.790625,0.790625,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,false_revocation_rate,10,0.01097524795120591,0.01097524795120591,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,trust_f1,10,0.8486195740167835,0.8486195740167835,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,mcc,10,0.8308581301198876,0.8308581301198876,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,latency_p95_ms,10,15220.774110304812,14306.244888263105,914.5292220417053,865.8982235026901,961.4869486042846,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,messages_per_decision,10,62.7200194660515,72.58784713014668,-9.867827664095179,-9.967899382390499,-9.767268238865134,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,bytes_per_decision,10,68261.19063272489,51101.84437962326,17159.346253101616,15653.092226264604,19024.1582940728,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,mean_queue_delay_ms,10,5620.610761528182,6543.6145637890995,-923.0038022609181,-942.5995499648977,-902.765561981249,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,packet_delivery_ratio,10,0.9801676299236293,0.980029104006188,0.0001385259174414677,-0.0002955733377945888,0.0005465123980366269,0.556640625,0.23636363636363636,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,cpu_time_seconds,10,7.1875,4.55625,2.63125,2.4765625,2.81875,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,40,peak_memory_kb,10,15056.200390625,15455.32353515625,-399.12314453125,-466.29660888671873,-307.823173828125,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,trust_precision,10,0.9231952261830312,0.921158689406443,0.002036536776588116,0.0013852612495905026,0.0028542353381891374,0.00390625,1.0,0.078125,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,malicious_revocation_recall,10,0.7377454981992797,0.7178615446178471,0.019883953581432568,0.013921568627450998,0.025883953581432563,0.00390625,1.0,0.078125,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,false_revocation_rate,10,0.00989956651932444,0.00989956651932444,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,trust_f1,10,0.8196936661918759,0.8064166790531522,0.013276987138723795,0.00927653804811962,0.017228698140362497,0.00390625,1.0,0.078125,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,mcc,10,0.8012577774848074,0.7879746139584372,0.013283163526370156,0.00926307052797601,0.017349488056224258,0.00390625,1.0,0.078125,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,latency_p95_ms,10,15716.149993040463,14442.347767533478,1273.8022255069827,1246.2330028699432,1306.8595083536839,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,messages_per_decision,10,62.00061374204311,72.06849298537952,-10.067879243336417,-10.19356165507879,-9.970428650828511,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,bytes_per_decision,10,67826.13700132424,50736.21906170719,17089.917939617037,16557.952634218498,17755.943117263363,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,mean_queue_delay_ms,10,5817.889296870518,6590.242333535076,-772.353036664559,-782.6368594730442,-760.8373746839658,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,packet_delivery_ratio,10,0.980369564668508,0.9802144046995398,0.0001551599689682881,-7.420724252371891e-06,0.0003465276810300372,0.232421875,0.45454545454545453,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,cpu_time_seconds,10,10.8109375,6.925,3.8859375,3.2434374999999998,4.464218749999999,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,60,peak_memory_kb,10,22366.32802734375,22920.62568359375,-554.29765625,-660.5285229492187,-428.93621093750005,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,trust_precision,10,0.912218087234894,0.9124149319302189,-0.0001968446953249603,-0.0008090895932841513,0.00035460992907800917,0.75,-0.3333333333333333,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,malicious_revocation_recall,10,0.7050202228327228,0.7066075244200245,-0.0015873015873016038,-0.006349206349206371,0.0031746031746031633,0.5,-0.6666666666666666,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,false_revocation_rate,10,0.01057303087317671,0.01057303087317671,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,trust_f1,10,0.7952976889933412,0.7963526806014302,-0.0010549916080889732,-0.0043081798612772506,0.002217794164696807,1.0,0.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,mcc,10,0.7762783040242568,0.7773458432274343,-0.00106753920317747,-0.00429419913271446,0.002159464421938373,1.0,0.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,latency_p95_ms,10,15899.677449305422,14578.01170689881,1321.6657424066118,1255.218880085366,1405.988720033425,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,messages_per_decision,10,60.81007850925977,70.98117746202084,-10.171098952761065,-10.246813788653055,-10.084975796858123,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,bytes_per_decision,10,62065.30753271771,49970.74893326267,12094.55859945503,11611.602694942807,12527.762482768314,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,mean_queue_delay_ms,10,5840.010581956298,6577.389830249209,-737.379248292911,-746.3632317392147,-729.0325820485075,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,packet_delivery_ratio,10,0.9800954142504757,0.9799361556666512,0.00015925858382459523,-0.00010057081580067295,0.00044153400788332457,0.556640625,0.23636363636363636,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,cpu_time_seconds,10,11.9671875,8.1515625,3.815625,3.6859375,3.9609375,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,80,peak_memory_kb,10,28304.161328125,29084.7140625,-780.552734375,-848.533857421875,-724.3745385742188,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,100,trust_precision,10,0.8989752285368269,0.8985964438992822,0.000378784637544749,0.0,0.000902893652219805,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,100,malicious_revocation_recall,10,0.6676744282117829,0.6648569678943226,0.0028174603174603297,0.0,0.0070238095238095545,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,100,false_revocation_rate,10,0.010615129829843199,0.010615129829843199,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,100,trust_f1,10,0.7661574316305224,0.7641292336846772,0.002028197945845045,0.0,0.005034173669467889,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,100,mcc,10,0.7488563873073846,0.7469095915581837,0.0019467957492009026,0.0,0.004841698926876336,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,100,latency_p95_ms,10,16021.973715309778,14669.143343510528,1352.830371799249,1248.6776661996673,1475.1581510873511,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
