topology,vehicle_count,architecture,seed_count,trust_precision__mean,malicious_revocation_recall__mean,false_revocation_rate__mean,trust_f1__mean,mcc__mean,latency_p95_ms__mean,messages_per_decision__mean,bytes_per_decision__mean,mean_queue_delay_ms__mean,packet_delivery_ratio__mean,cpu_time_seconds__mean,peak_memory_kb__mean,trust_precision__median,malicious_revocation_recall__median,false_revocation_rate__median,trust_f1__median,mcc__median,latency_p95_ms__median,messages_per_decision__median,bytes_per_decision__median,mean_queue_delay_ms__median,packet_delivery_ratio__median,cpu_time_seconds__median,peak_memory_kb__median,trust_precision__std,malicious_revocation_recall__std,false_revocation_rate__std,trust_f1__std,mcc__std,latency_p95_ms__std,messages_per_decision__std,bytes_per_decision__std,mean_queue_delay_ms__std,packet_delivery_ratio__std,cpu_time_seconds__std,peak_memory_kb__std
intersection,80,central_crn_operational_0ms,10,0.9124149319302189,0.7066075244200245,0.01057303087317671,0.7963526806014302,0.7773458432274343,14578.011706898807,70.98117746202084,49970.74893326267,6577.389830249209,0.9799361556666512,8.1515625,29084.7140625,0.9175170068027212,0.710989010989011,0.00993802622157475,0.7982300884955753,0.7784367121310691,14576.72153446772,70.9146633792206,49923.923018971305,6577.1467304912185,0.9798323311815138,8.1484375,29010.3125,0.009683354049427339,0.015226791819780323,0.0011244863776420952,0.011367825661240333,0.011661447545714427,17.085658022323436,0.4075416333532245,286.90930988066805,14.976861072643144,0.0007539548994816524,0.17800769773071293,275.800099906
intersection,80,distributed_crn_honest,10,0.912218087234894,0.7050202228327228,0.01057303087317671,0.7952976889933412,0.7762783040242567,15899.67744930542,60.81007850925978,62065.30753271771,5840.010581956298,0.9800954142504757,11.9671875,28304.161328125,0.9166666666666666,0.6984126984126984,0.00993802622157475,0.7927927927927927,0.7743839118301903,15877.347264483042,60.7645631501008,62069.41761672822,5839.192279134222,0.9801721350202615,11.90625,28283.93408203125,0.009960678957404528,0.01319004989748206,0.0011244863776420952,0.010682616122750229,0.011274470930621172,132.39611130950456,0.3520837639168972,992.9508027682501,20.97628186156165,0.0008234577684732888,0.19114654291421418,198.82991350819063
intersection,100,central_crn_available_0ms,10,0.8991713069681992,0.6691029996403542,0.010615129829843199,0.767190489481762,0.7498459390590763,14669.579658205204,68.65763882908749,48334.977735677596,6553.1171734078725,0.9800314509315813,9.5875,34048.11318359375,0.9047532656023223,0.6666666666666666,0.010080809066224349,0.7661138211382114,0.749314553710179,14665.7048285842,68.63188338024898,48316.84589969528,6554.441746482384,0.9798716781905948,9.59375,33943.5263671875,0.009811338626316016,0.01820502758163144,0.0009378199766664416,0.014828070690547783,0.015342723622789904,17.30912577226399,0.3334355484885778,234.7386261359582,9.08794759816767,0.0008069843738717463,0.264468479008159,310.73164002228134
intersection,100,central_crn_operational_0ms,10,0.898596443899282,0.6648569678943225,0.010615129829843199,0.7641292336846773,0.7469095915581836,14669.143343510528,68.65763882908749,48334.977735677596,6553.1171734078725,0.9800314509315813,9.7828125,34109.836328125,0.9047532656023223,0.6666666666666666,0.010080809066224349,0.7661138211382114,0.749314553710179,14665.427139799689,68.63188338024898,48316.84589969528,6554.441746482384,0.9798716781905948,9.8515625,34130.7626953125,0.009609135458787636,0.0215433860267326,0.0009378199766664416,0.016645434565851137,0.01679243097352227,16.449795873087396,0.3334355484885778,234.7386261359582,9.08794759816767,0.0008069843738717463,0.22443626330145974,295.3168493286134
intersection,100,distributed_crn_honest,10,0.8989752285368267,0.6676744282117828,0.010615129829843199,0.7661574316305224,0.7488563873073846,16021.973715309776,58.41971774777111,57029.53634929075,5834.7056054764125,0.9802291232315735,13.621875,33091.17421875,0.9047532656023223,0.6666666666666666,0.010080809066224349,0.7661138211382114,0.749314553710179,15998.256386665964,58.413436822817815,57386.4970760234,5831.338388335327,0.9802941924181414,13.609375,32986.99658203125,0.009768898331663604,0.0197433507504306,0.0009378199766664416,0.015693691544020748,0.016059885869758355,184.54515362231172,0.3142894976026895,790.1906863043654,15.87320672145761,0.0008798321180045559,0.4570768762837748,302.1819948481341
smoke,20,central_crn_available_0ms,10,0.9087878787878788,0.59375,0.0085470085470085,0.7152041195519455,0.7062876620001577,14147.818844918966,33.196992481203004,23370.682706766915,5636.319753657526,0.9808221557717871,1.7109375,3975.81767578125,0.9090909090909092,0.625,0.0085470085470085,0.7407407407407406,0.7280758546857721,14142.194725645772,33.221804511278194,23388.150375939847,5625.676331948725,0.9799969799591273,1.6875,3964.1962890625,0.03967653109435932,0.06073908223797188,0.004029098468299394,0.042565118717603725,0.03145036918529551,12.287461564209718,0.17041869363388457,119.97476031825396,38.238407515110225,0.002074529811145892,0.3392420639475431,46.136335035313195
smoke,20,central_crn_operational_0ms,10,0.907878787878788,0.5875,0.0085470085470085,0.7103608147086408,0.7018198096526794,14147.925283104323,33.196992481203004,23370.682706766915,5636.319753657526,0.9808221557717871,1.6046875,3949.0908203125,0.9090909090909092,0.625,0.0085470085470085,0.7275132275132274,0.7091626224758201,14142.253504274693,33.221804511278194,23388.150375939847,5625.676331948725,0.9799969799591273,1.6015625,3947.77880859375,0.03977284752266571,0.060380736442455986,0.004029098468299394,0.042089396030292034,0.031183607435399427,12.242757195310132,0.17041869363388457,119.97476031825396,38.238407515110225,0.002074529811145892,0.3341502035117508,17.241767288585525
smoke,20,distributed_crn_honest,10,0.9087878787878788,0.59375,0.0085470085470085,0.7152041195519455,0.7062876620001577,14314.666676632687,24.797744360902254,26572.751879699248,4291.80368201145,0.9813431956893375,2.5671875,3821.57548828125,0.9090909090909092,0.625,0.0085470085470085,0.7407407407407406,0.7280758546857721,14307.55158764973,24.898496240601503,26625.323308270676,4297.285788398363,0.9823343935168491,2.421875,3843.29296875,0.03967653109435932,0.06073908223797188,0.004029098468299394,0.042565118717603725,0.03145036918529551,38.15412428633738,0.48762746187998157,1680.1989546651894,110.92272113301567,0.0024439573095451908,0.4314468401414658,81.18123069672433
smoke,40,central_crn_available_0ms,10,0.8933842181210603,0.5860416666666667,0.010079252262154701,0.7071935646053292,0.6939244038294544,14243.446054767552,31.97650988284937,22511.462957525957,5951.4186379434705,0.980843171289975,3.1046875,7086.55126953125,0.9,0.58125,0.0091743119266055,0.7061538461538461,0.6945449672007651,14243.635976744521,31.95989558232932,22499.76648995984,5952.0921506190225,0.9811936593031738,3.15625,7090.81298828125,0.027240281487661597,0.040038200316296735,0.0029057621399584998,0.033907488226875684,0.03377875038850426,13.76976254508671,0.10080267944266713,70.96508632763704,28.45522882950238,0.0020176616144081077,0.639461596041936,50.9169271002527
smoke,40,central_crn_operational_0ms,10,0.8928579023315866,0.5827083333333334,0.010079252262154701,0.7045813197073701,0.6915176888884517,14243.393955531594,31.97650988284937,22511.462957525957,5951.4186379434705,0.980843171289975,2.9578125,7104.575390625,0.9,0.5645833333333333,0.0091743119266055,0.6930926216640503,0.6825113924957511,14243.847362267486,31.95989558232932,22499.76648995984,5952.0921506190225,0.9811936593031738,3.1875,7112.09033203125,0.027148945873568912,0.040134443237082776,0.0029057621399584998,0.03381737393199642,0.03354594677010237,13.926972491631497,0.10080267944266713,70.96508632763704,28.45522882950238,0.0020176616144081077,0.675480876163419,65.38316222910808
smoke,40,distributed_crn_honest,10,0.8933842181210603,0.5860416666666667,0.010079252262154701,0.7071935646053292,0.6939244038294544,14538.439116245305,24.06229197095602,24228.97639077354,4570.93733164755,0.9812867322593213,4.2515625,6750.82529296875,0.9,0.58125,0.0091743119266055,0.7061538461538461,0.6945449672007651,14535.40244056905,24.004104417670682,24034.432,4576.807637473668,0.9817999666054433,4.328125,6744.6376953125,0.027240281487661597,0.040038200316296735,0.0029057621399584998,0.033907488226875684,0.03377875038850426,70.2465881953162,0.213700061501239,876.6678505017937,67.49140837818702,0.0019489523869883148,0.8594996752996932,63.9159056680793
smoke,60,central_crn_available_0ms,10,0.8602371541501975,0.5544168433139022,0.010127588112645811,0.6737562313561268,0.6644222307153415,14308.154835502923,30.432843469391948,21424.72180245193,5989.223824802173,0.9804578283816563,3.7390625,9170.89072265625,0.866600790513834,0.5651260504201681,0.0098039215686274,0.6841133004926109,0.6745272264836535,14308.969127126242,30.46038063319169,21444.107965766947,5992.152511011697,0.9809424371409832,4.203125,9153.1015625,0.02136923297065839,0.042380889210432836,0.0010349016018050966,0.03728021620930063,0.036280357903342754,9.210874354194221,0.1165120751949695,82.02450093725996,21.708847338570255,0.001576053275640586,0.9496335756234552,94.10485109417141
smoke,60,central_crn_operational_0ms,10,0.8589384528514963,0.5485891406111995,0.010127588112645811,0.6689725751438675,0.6600533122816563,14308.258974107075,30.432843469391948,21424.72180245193,5989.223824802173,0.9804578283816563,3.6890625,9184.61044921875,0.866600790513834,0.5606617647058824,0.0098039215686274,0.6789083557951483,0.6698798505164631,14309.234086924755,30.46038063319169,21444.107965766947,5992.152511011697,0.9809424371409832,3.9921875,9167.38330078125,0.021315020543252714,0.04382455925055859,0.0010349016018050966,0.03851036506402912,0.037162065611955154,9.160282993529526,0.1165120751949695,82.02450093725996,21.708847338570255,0.001576053275640586,0.8833446957799088,98.86089996297369
smoke,60,distributed_crn_honest,10,0.8602371541501975,0.5544168433139022,0.010127588112645811,0.6737562313561268,0.6644222307153415,14580.050893862684,22.2205187999508,20933.960855047895,4774.4873858644105,0.9808304241782968,4.94375,8632.02734375,0.866600790513834,0.5651260504201681,0.0098039215686274,0.6841133004926109,0.6745272264836535,14556.243326795433,22.24926686217009,21076.66862170088,4772.623091169267,0.9811580525088304,5.4453125,8611.1044921875,0.02136923297065839,0.042380889210432836,0.0010349016018050966,0.03728021620930063,0.036280357903342754,70.23821404118092,0.13667017953230476,508.23139283517565,34.24659764950632,0.0019989966820328207,1.0404732747248564,93.47392627799606
smoke,80,central_crn_available_0ms,10,0.8490171881109424,0.5072702834799608,0.00769112761678882,0.6337554814031896,0.6348879298851605,14325.405038067842,29.327037438591873,20646.23435676868,5926.166255924598,0.9806032222884398,3.084375,10571.41708984375,0.8535714285714285,0.5,0.00793656348200975,0.6262254901960784,0.6289468702114385,14324.627825245698,29.346080190781315,20659.640454310043,5929.763437383877,0.9808205675168284,3.046875,10560.4228515625,0.025138922560835858,0.05327253366905409,0.001492149715943044,0.04365773508403947,0.03906155549409845,9.050530735350726,0.13047801982973983,91.85652596013674,18.073604310292794,0.0012392958303590398,0.10678988651136923,121.3893766063192
smoke,80,central_crn_operational_0ms,10,0.8473015018364325,0.5010141739980449,0.00769112761678882,0.6280064200765312,0.6298603935629898,14325.509756320844,29.327037438591873,20646.23435676868,5926.166255924598,0.9806032222884398,3.1,10594.26767578125,0.8535714285714285,0.5,0.00793656348200975,0.6214177978883861,0.6186187937756369,14324.69780536008,29.346080190781315,20659.640454310043,5929.763437383877,0.9808205675168284,3.078125,10564.01025390625,0.025001623452529893,0.05945512813723036,0.001492149715943044,0.04894374267480078,0.04326588713372873,9.13740315263194,0.13047801982973983,91.85652596013674,18.073604310292794,0.0012392958303590398,0.08108958523345235,144.1468725632058
smoke,80,distributed_crn_honest,10,0.8490171881109424,0.5072702834799608,0.00769112761678882,0.6337554814031896,0.6348879298851605,14514.592891681645,20.622837279903106,18018.16188289233,4911.350842806607,0.9808407070082001,3.690625,9850.11953125,0.8535714285714285,0.5,0.00793656348200975,0.6262254901960784,0.6289468702114385,14506.678784162505,20.66510492083462,18156.976503253078,4925.539826883158,0.9811790540925598,3.640625,9845.85693359375,0.025138922560835858,0.05327253366905409,0.001492149715943044,0.04365773508403947,0.03906155549409845,69.07283588773586,0.23574629462776311,552.6292490833649,41.25123022542407,0.0015679189738212833,0.11895085353016831,128.23395155696568
smoke,100,central_crn_available_0ms,10,0.8357639810310088,0.44803763440860217,0.006376576712564271,0.5826917859342318,0.5928460216965724,14348.836784762645,28.16657146803133,19829.266313494056,5832.59283606517,0.9804161664358555,3.3171875,11288.710546875,0.8328173374613003,0.45913978494623653,0.0070176302570668005,0.5895390070921985,0.5984024779675301,14348.556292606025,28.1999797117131,19852.785717046027,5834.121063055443,0.9807415802691675,3.34375,11287.6845703125,0.04577665673383624,0.0491107872849106,0.0015929833517268521,0.05112756260100224,0.04974132213585215,7.47984492109456,0.14042930638050527,98.86223169187302,18.751213946885244,0.0013909388953002922,0.0698965319140449,140.41419748552005
smoke,100,central_crn_operational_0ms,10,0.8463277065212049,0.44803763440860217,0.00590486810388216,0.5851393653360203,0.5970339780941367,14348.40287258783,28.16657146803133,19829.266313494056,5832.59283606517,0.9804161664358555,3.3171875,11289.9080078125,0.8666666666666667,0.45913978494623653,0.004756303091314151,0.5960144927536231,0.6088958777203135,14348.736659340182,28.1999797117131,19852.785717046027,5834.121063055443,0.9807415802691675,3.2890625,11274.3330078125,0.04660369730052815,0.0491107872849106,0.0016714101006835539,0.050727345845811025,0.04911590329189273,6.816464943851356,0.14042930638050527,98.86223169187302,18.751213946885244,0.0013909388953002922,0.09661423236683787,130.80576764432448
smoke,100,distributed_crn_honest,10,0.8357639810310088,0.44803763440860217,0.006376576712564271,0.5826917859342318,0.5928460216965724,14489.203190503744,19.39729929932709,16308.322571708757,4930.85998226415,0.9805607928474099,3.79375,10457.70966796875,0.8328173374613003,0.45913978494623653,0.0070176302570668005,0.5895390070921985,0.5984024779675301,14484.431561527697,19.413867880394527,16337.617090951619,4923.661928694772,0.9810976637659929,3.78125,10453.3740234375,0.04577665673383624,0.0491107872849106,0.0015929833517268521,0.05112756260100224,0.04974132213585215,71.31886668359537,0.18065366691488213,409.9566382135509,36.412095752586126,0.0016674567231587795,0.13597640726733926,141.8580082320214
