architecture,TP,FP,TN,FN,trust_precision,malicious_revocation_recall,false_revocation_rate,malicious_acceptance_rate,specificity,trust_f1,mcc,detection_latency_p95_ms,qualification_latency_p95_ms,consensus_latency_p95_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ledger_consistency_delay_p95_ms,messages_total,messages_per_decision,bytes_total,bytes_per_decision,retransmissions,mean_queue_delay_ms,packet_delivery_ratio,consensus_success_rate,consensus_liveness_failures,safety_violations,view_changes,ledger_blocks,ledger_consistent,state_recoveries,false_revocations_from_compromise,runtime_seconds,topology,vehicle_count,seed,backhaul_extra_latency_ms,cpu_time_seconds,peak_memory_kb,source_architecture,derivation
central_crn_operational_20ms,48,6,423,18,0.8888888888888888,0.7272727272727273,0.0139860139860139,0.2727272727272727,0.986013986013986,0.7999999999999999,0.7777653184818517,8000.0,14448.290475024542,0.0,14178.062580901102,14415.536991263569,14475.403304115573,1.000000000001222,18892,38.16565656565657,13299968,26868.62222222222,351,6480.861613381678,0.9814207071776412,,0,0,0,54,1,0,0,4.915261500020279,grid,80,1004,20.0,4.90625,16830.8193359375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,48,6,421,18,0.8888888888888888,0.7272727272727273,0.0140515222482435,0.2727272727272727,0.9859484777517564,0.7999999999999999,0.7776443341338855,8000.0,14447.883693420576,0.0,14181.965518532394,14406.180337362795,14463.277740416876,1.000000000001222,18841,38.21703853955376,13264064,26904.795131845844,396,6485.962360809217,0.978982007324452,,0,0,0,54,1,0,0,4.775170499982778,grid,80,1005,20.0,4.734375,16642.0419921875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,48,5,419,18,0.9056603773584906,0.7272727272727273,0.0117924528301886,0.2727272727272727,0.9882075471698112,0.8067226890756303,0.7864550539970716,8000.0,14471.969869203796,0.0,14183.63211059375,14405.769583688623,14483.452832737426,1.000000000001222,18586,37.93061224489796,13084544,26703.151020408164,352,6491.872248359295,0.981007209727752,,0,0,0,53,1,0,0,4.72672330000205,grid,80,1006,20.0,4.65625,16425.330078125,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,47,6,419,19,0.8867924528301887,0.7121212121212122,0.0141176470588235,0.2878787878787879,0.9858823529411764,0.7899159663865547,0.7672715295671287,8000.0,14455.32614495624,0.0,14178.741668534514,14421.070376333708,14469.403837546122,1.000000000001222,18709,38.10386965376782,13171136,26825.124236252545,369,6483.548504356533,0.9802768720936448,,0,0,0,53,1,0,0,4.781329799996456,grid,80,1007,20.0,4.765625,16533.4287109375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,47,6,423,19,0.8867924528301887,0.7121212121212122,0.0139860139860139,0.2878787878787879,0.986013986013986,0.7899159663865547,0.7675224349750173,8000.0,14496.043629152127,0.0,14195.731401021736,14431.557740495578,14504.46219031766,1.000000000001222,18972,38.32727272727273,13356288,26982.4,399,6478.16162175874,0.9789690069576218,,0,0,0,53,1,0,0,4.933124699979089,grid,80,1008,20.0,4.765625,16722.224609375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,47,6,419,19,0.8867924528301887,0.7121212121212122,0.0141176470588235,0.2878787878787879,0.9858823529411764,0.7899159663865547,0.7672715295671287,8000.0,14458.250251151328,0.0,14180.18864033829,14411.545137440547,14464.785159662695,1.000000000001222,18621,37.92464358452138,13109184,26698.949083503056,352,6477.857748134155,0.9810966113527736,,0,0,0,53,1,0,0,4.809196099988185,grid,80,1009,20.0,4.75,16479.17578125,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,47,6,422,19,0.8867924528301887,0.7121212121212122,0.014018691588785,0.2878787878787879,0.985981308411215,0.7899159663865547,0.7674601404419784,8000.0,14459.938496175086,0.0,14179.524380436424,14404.392113478923,14474.253543753664,1.000000000001222,18768,37.991902834008094,13212672,26746.2995951417,384,6456.628525575799,0.979539641943734,,0,0,0,53,1,0,0,4.791893300018273,grid,80,1010,20.0,4.75,16556.0439453125,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,60,5,526,23,0.9230769230769232,0.7228915662650602,0.0094161958568738,0.2771084337349397,0.9905838041431262,0.810810810810811,0.7929073466169003,9000.0,14527.338077099515,0.0,14227.372617293116,14490.711887160312,14559.940667227476,1.000000000001222,23072,37.57654723127036,16242688,26453.889250814333,405,6532.60329368982,0.9824462552011096,,0,0,0,65,1,0,0,6.503742000000784,grid,100,1001,20.0,6.25,20390.46875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,56,5,526,28,0.918032786885246,0.6666666666666666,0.0094161958568738,0.3333333333333333,0.9905838041431262,0.7724137931034483,0.755088767001183,9000.0,14527.87729072391,0.0,14220.717851078572,14492.470770313164,14562.9597893848,1.000000000001222,23135,37.61788617886179,16287040,26482.9918699187,499,6493.599013443343,0.9784309487789064,,0,0,0,61,1,0,0,6.285929699981352,grid,100,1002,20.0,6.1875,20385.5107421875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,54,6,527,29,0.9,0.6506024096385542,0.0112570356472795,0.3493975903614458,0.9887429643527204,0.7552447552447552,0.7362497441700364,9000.0,14487.939672157116,0.0,14210.150337443529,14478.3404962777,14546.400937385371,1.000000000001222,23120,37.532467532467535,16276480,26422.85714285714,484,6508.259598962432,0.9790657439446366,,0,0,0,60,1,0,0,6.231723599979887,grid,100,1003,20.0,5.890625,20384.36328125,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,55,6,526,29,0.9016393442622952,0.6547619047619048,0.0112781954887218,0.3452380952380952,0.9887218045112782,0.7586206896551725,0.7393015329183247,9000.0,14547.245523549367,0.0,14215.042638472803,14503.550141458352,14581.866302595645,1.000000000001222,23167,37.60876623376623,16309568,26476.571428571428,440,6514.444055078842,0.981007467518453,,0,0,0,61,1,0,0,6.188310800003819,grid,100,1004,20.0,6.109375,20455.8115234375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,54,6,527,30,0.9,0.6428571428571429,0.0112570356472795,0.3571428571428571,0.9887429643527204,0.75,0.7310418164463597,9000.0,14481.305267260925,0.0,14218.994964793272,14467.997173906362,14540.164833944573,1.000000000001222,23179,37.56726094003241,16318016,26447.35170178282,476,6520.803296087475,0.9794641701540188,,0,0,0,60,1,0,0,6.274363400007132,grid,100,1005,20.0,6.1875,20587.3076171875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,59,6,517,25,0.9076923076923076,0.7023809523809523,0.011472275334608,0.2976190476190476,0.988527724665392,0.7919463087248322,0.7715335443512867,9000.0,14542.592783856124,0.0,14220.402576652335,14494.12413416865,14571.00289378618,1.000000000001222,22817,37.58978583196046,16063168,26463.209225700164,455,6529.191237411159,0.980058728141298,,0,0,0,65,1,0,0,5.940477299998747,grid,100,1006,20.0,5.875,20151.7763671875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,56,6,521,27,0.9032258064516128,0.6746987951807228,0.0113851992409867,0.3253012048192771,0.9886148007590132,0.7724137931034482,0.7526223809680297,9000.0,14509.927904022345,0.0,14214.213218515664,14503.145360326624,14544.04895190221,1.000000000001222,22985,37.68032786885246,16181440,26526.950819672133,452,6522.849869741625,0.980335001087666,,0,0,0,62,1,0,0,5.872733199998038,grid,100,1007,20.0,5.796875,20293.388671875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,55,5,524,28,0.9166666666666666,0.6626506024096386,0.0094517958412098,0.3373493975903614,0.9905482041587902,0.7692307692307692,0.7520853009405097,9000.0,14526.754534016063,0.0,14224.027880986892,14496.64086015492,14574.242453968687,1.000000000001222,23081,37.7140522875817,16249024,26550.69281045752,463,6518.406167497567,0.9799402105628006,,0,0,0,60,1,0,0,5.816224800015334,grid,100,1008,20.0,5.78125,20365.431640625,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,58,5,521,25,0.9206349206349206,0.6987951807228916,0.0095057034220532,0.3012048192771084,0.9904942965779469,0.7945205479452054,0.776545613423035,9000.0,14504.318401711547,0.0,14219.206414425931,14480.64505721273,14530.515986988312,1.000000000001222,22865,37.545155993431855,16096960,26431.789819376027,451,6519.438265646656,0.980275530286464,,0,0,0,63,1,0,0,5.870802799996454,grid,100,1009,20.0,5.84375,20359.904296875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_20ms,56,5,527,28,0.918032786885246,0.6666666666666666,0.0093984962406015,0.3333333333333333,0.9906015037593984,0.7724137931034483,0.7551385667296228,9000.0,14501.937787569648,0.0,14221.124831422963,14491.179729381163,14556.149461414692,1.000000000001222,23134,37.5551948051948,16286336,26438.85714285714,487,6477.86083202265,0.9789487334658944,,0,0,0,61,1,0,0,5.765986499987776,grid,100,1010,20.0,5.34375,20396.8974609375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,10,2,115,6,0.8333333333333334,0.625,0.017094017094017,0.375,0.9829059829059827,0.7142857142857143,0.6902493902658681,7399.999999999992,14166.76253420804,0.0,14102.124445432142,14188.294407249845,14207.74745506583,1.000000000001222,4382,32.94736842105263,3084928,23194.947368421053,66,5732.71106891838,0.9849383842994066,,0,0,0,12,1,0,0,1.2631921999854967,smoke,20,1001,50.0,1.25,3936.365234375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,10,1,116,6,0.9090909090909092,0.625,0.0085470085470085,0.375,0.9914529914529916,0.7407407407407406,0.7280758546857721,7399.999999999992,14164.610946658078,0.0,14105.483934376356,14193.407534422402,14215.04352070809,1.000000000001222,4436,33.35338345864662,3122944,23480.781954887218,79,5642.278445446431,0.9821911632100992,,0,0,0,11,1,0,0,1.336001399991801,smoke,20,1002,50.0,1.265625,3971.908203125,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,10,1,116,6,0.9090909090909092,0.625,0.0085470085470085,0.375,0.9914529914529916,0.7407407407407406,0.7280758546857721,7399.999999999992,14180.911833418852,0.0,14102.737212510425,14188.268219810963,14215.942295392288,1.000000000001222,4442,33.3984962406015,3127168,23512.541353383454,88,5626.608742008185,0.980189104007204,,0,0,0,11,1,0,0,1.219678199995542,smoke,20,1003,50.0,1.1875,3972.3271484375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,9,1,116,7,0.9,0.5625,0.0085470085470085,0.4375,0.9914529914529916,0.6923076923076923,0.6833973312109892,7399.999999999992,14175.10260009579,0.0,14106.159212460563,14191.099474126984,14203.535227565006,1.000000000001222,4394,33.037593984962406,3093376,23258.46616541353,74,5658.663098771138,0.9831588529813382,,0,0,0,10,1,0,0,1.534206099982839,smoke,20,1004,50.0,1.484375,3936.3232421875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,7,0,117,9,1.0,0.4375,0.0,0.5625,1.0,0.6086956521739131,0.6373774391990981,7399.999999999992,14154.231140271542,0.0,14102.384662232536,14202.530422019809,14225.528485685025,1.000000000001222,4404,33.11278195488722,3100416,23311.398496240603,92,5624.743921889266,0.9791099000908264,,0,0,0,7,1,0,0,1.578607700008433,smoke,20,1005,50.0,1.578125,3929.98828125,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,9,1,116,7,0.9,0.5625,0.0085470085470085,0.4375,0.9914529914529916,0.6923076923076923,0.6833973312109892,7399.999999999992,14165.559947902018,0.0,14104.687640389884,14190.354923972674,14221.29226404858,1.000000000001222,4438,33.36842105263158,3124352,23491.36842105263,93,5596.893775574669,0.9790446146913024,,0,0,0,10,1,0,0,1.626406199997291,smoke,20,1006,50.0,1.625,3961.99609375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,10,1,116,6,0.9090909090909092,0.625,0.0085470085470085,0.375,0.9914529914529916,0.7407407407407406,0.7280758546857721,7399.999999999992,14168.63146085342,0.0,14107.533393468617,14222.775194090344,14239.425023892409,1.000000000001222,4430,33.30827067669173,3118720,23449.022556390977,90,5614.298298871423,0.979683972911964,,0,0,0,11,1,0,0,1.736967899982119,smoke,20,1007,50.0,1.6875,3958.2958984375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,9,1,116,7,0.9,0.5625,0.0085470085470085,0.4375,0.9914529914529916,0.6923076923076923,0.6833973312109892,7399.999999999992,14164.397684848442,0.0,14106.643199409296,14185.05279085177,14212.312550045852,1.000000000001222,4388,32.99248120300752,3089152,23226.70676691729,81,5637.038273473188,0.9815405651777576,,0,0,0,10,1,0,0,2.184220600000117,smoke,20,1008,50.0,2.140625,3927.9736328125,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,10,1,116,6,0.9090909090909092,0.625,0.0085470085470085,0.375,0.9914529914529916,0.7407407407407406,0.7280758546857721,7399.999999999992,14189.306955766486,0.0,14106.068891460736,14208.226126158766,14234.709925147368,1.000000000001222,4407,33.13533834586466,3102528,23327.27819548872,89,5606.185933288039,0.9798048559110506,,0,0,0,11,1,0,0,2.154440000012982,smoke,20,1009,50.0,2.125,3937.26171875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,10,1,116,6,0.9090909090909092,0.625,0.0085470085470085,0.375,0.9914529914529916,0.7407407407407406,0.7280758546857721,7399.999999999992,14199.3190179551,0.0,14110.465642892954,14209.243738339686,14228.139595757297,1.000000000001222,4431,33.31578947368421,3119424,23454.315789473683,95,5623.775978334543,0.9785601444369216,,0,0,0,11,1,0,0,1.7404387000133283,smoke,20,1010,50.0,1.703125,3958.46875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,16,2,216,14,0.8888888888888888,0.5333333333333333,0.0091743119266055,0.4666666666666667,0.9908256880733946,0.6666666666666667,0.6587972361823574,8000.0,14322.931421139863,0.0,14134.656076349844,14305.459032080971,14387.441000659566,1.000000000001222,7915,31.91532258064516,5572160,22468.387096774197,141,6018.462901326789,0.9821857233101704,,0,0,0,18,1,0,0,3.579098599991994,smoke,40,1001,50.0,3.5,7129.330078125,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,18,4,214,14,0.8181818181818182,0.5625,0.018348623853211,0.4375,0.981651376146789,0.6666666666666666,0.6417179742717445,9000.0,14284.175188056734,0.0,14135.350345794352,14308.011478434522,14364.003304849644,1.000000000001222,8016,32.064,5643264,22573.056,148,5954.307695608962,0.9815369261477046,,0,0,0,22,1,0,0,3.909594600001583,smoke,40,1002,50.0,3.8125,7111.0380859375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,17,2,217,13,0.8947368421052632,0.5666666666666667,0.0091324200913242,0.4333333333333333,0.9908675799086758,0.6938775510204083,0.6836180409447545,8599.999999999995,14302.102941058609,0.0,14137.207939741094,14294.646698085333,14362.566009671666,1.000000000001222,7955,31.94779116465864,5600320,22491.24497991968,154,5960.17250232577,0.9806411062225016,,0,0,0,19,1,0,0,3.188091899995925,smoke,40,1003,50.0,3.15625,7037.4931640625,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,20,2,216,12,0.9090909090909092,0.625,0.0091743119266055,0.375,0.9908256880733946,0.7407407407407406,0.7262435240967898,8549.999999999984,14281.46564455412,0.0,14137.752662192606,14282.765091858568,14377.587976166247,1.000000000001222,7993,31.972,5627072,22508.288,147,5951.609390216623,0.98160890779432,,0,0,0,22,1,0,0,3.384944599994924,smoke,40,1004,50.0,3.328125,7240.5244140625,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,17,2,216,15,0.8947368421052632,0.53125,0.0091743119266055,0.46875,0.9908256880733946,0.6666666666666666,0.6581939940326537,8549.999999999984,14277.975727173476,0.0,14131.5720892623,14273.785279545862,14341.25864461048,1.000000000001222,8025,32.1,5649600,22598.4,127,5960.63536647992,0.9841744548286604,,0,0,0,19,1,0,0,3.286868399998639,smoke,40,1005,50.0,3.21875,7126.431640625,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,18,2,216,14,0.9,0.5625,0.0091743119266055,0.4375,0.9908256880733946,0.6923076923076923,0.6814047440467477,8549.999999999984,14267.375048102427,0.0,14134.55835366796,14305.986923742274,14332.863860347628,1.000000000001222,8010,32.04,5639040,22556.16,161,5948.603772284823,0.9799001248439452,,0,0,0,20,1,0,0,3.4836340000038035,smoke,40,1006,50.0,3.453125,7089.3359375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,18,2,216,14,0.9,0.5625,0.0091743119266055,0.4375,0.9908256880733946,0.6923076923076923,0.6814047440467477,9000.0,14301.708628011906,0.0,14136.09721647036,14279.164223279358,14379.470518764196,1.000000000001222,7986,31.944,5622144,22488.576,152,5922.219353869456,0.9809666917104932,,0,0,0,20,1,0,0,3.112757499999134,smoke,40,1007,50.0,3.015625,7113.142578125,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,20,2,215,12,0.9090909090909092,0.625,0.0092165898617511,0.375,0.9907834101382488,0.7407407407407406,0.7261202883531214,8599.999999999995,14279.979698493513,0.0,14134.504385352717,14279.458515540297,14343.956526833848,1.000000000001222,7946,31.91164658634538,5593984,22465.79919678715,161,5930.627191543093,0.9796123835892272,,0,0,0,22,1,0,0,1.9984531000081915,smoke,40,1008,50.0,1.984375,7035.9365234375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,20,2,218,12,0.9090909090909092,0.625,0.009090909090909,0.375,0.990909090909091,0.7407407407407406,0.7264867294177659,10000.0,14256.612004417451,0.0,14139.6335141408,14311.614286299133,14348.165501558538,1.000000000001222,8088,32.095238095238095,5693952,22595.04761904762,191,5914.973294757845,0.9763847675568744,,0,0,0,22,1,0,0,2.1542914000165183,smoke,40,1009,50.0,2.125,7145.5107421875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,19,2,217,11,0.9047619047619048,0.6333333333333333,0.0091324200913242,0.3666666666666666,0.9908675799086758,0.7450980392156863,0.7311896134918339,8599.999999999995,14269.234142212628,0.0,14130.244546782742,14293.048026449638,14352.099131973042,1.000000000001222,7912,31.775100401606423,5570048,22369.670682730924,147,5952.574911021423,0.9814206268958544,,0,0,0,21,1,0,0,2.034814099984942,smoke,40,1010,50.0,1.984375,7017.0107421875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,20,3,302,14,0.8695652173913043,0.5882352941176471,0.0098360655737704,0.4117647058823529,0.9901639344262296,0.7017543859649124,0.6908911409407841,10000.0,14317.831199343833,0.0,14153.139108973764,14363.654109448027,14424.410865140902,1.000000000001222,10354,30.542772861356934,7289216,21502.11209439528,192,6017.850912111682,0.9814564419548,,0,0,0,23,1,0,0,5.0524418000131845,smoke,60,1001,50.0,5.046875,9183.0087890625,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,16,4,302,19,0.8,0.4571428571428571,0.0130718954248366,0.5428571428571428,0.9869281045751634,0.5818181818181818,0.5735609778535674,9000.0,14311.01409826716,0.0,14158.420849581094,14358.76720063372,14417.221504217645,1.000000000001222,10364,30.39296187683285,7296256,21396.64516129032,188,5998.896232343126,0.981860285604014,,0,0,0,20,1,0,0,4.052015799999936,smoke,60,1002,50.0,4.03125,9133.21484375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,18,3,303,14,0.8571428571428571,0.5625,0.0098039215686274,0.4375,0.9901960784313726,0.6792452830188678,0.6703209718248618,9000.0,14336.784874432436,0.0,14158.184830352911,14371.425419350706,14419.832606245796,1.000000000001222,10317,30.523668639053252,7263168,21488.66272189349,219,5963.599613066219,0.9787728990985752,,0,0,0,21,1,0,0,4.165007499977946,smoke,60,1003,50.0,3.953125,9095.7998046875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,20,3,303,15,0.8695652173913043,0.5714285714285714,0.0098039215686274,0.4285714285714285,0.9901960784313726,0.689655172413793,0.6796157237592424,10000.0,14292.761524971267,0.0,14165.122910626866,14356.15956914274,14401.072062519956,1.000000000001222,10335,30.30791788856305,7275840,21336.774193548383,188,6011.409751717862,0.9818093855829704,,0,0,0,23,1,0,0,4.1897868999803904,smoke,60,1004,50.0,4.109375,9209.7646484375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,20,3,303,15,0.8695652173913043,0.5714285714285714,0.0098039215686274,0.4285714285714285,0.9901960784313726,0.689655172413793,0.6796157237592424,9000.0,14315.471137426595,0.0,14154.0418766061,14366.383829249162,14402.138565317744,1.000000000001222,10370,30.410557184750733,7300480,21409.032258064515,189,6009.410717840323,0.9817743490838958,,0,0,0,23,1,0,0,4.566829399991548,smoke,60,1005,50.0,4.515625,9151.7578125,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,18,3,303,19,0.8571428571428571,0.4864864864864865,0.0098039215686274,0.5135135135135135,0.9901960784313726,0.6206896551724138,0.6168126324520703,9899.999999999978,14294.122528925536,0.0,14155.581765172636,14359.70097321579,14385.521636185647,1.000000000001222,10465,30.51020408163265,7367360,21479.183673469382,210,5985.4087896802685,0.979933110367893,,0,0,0,21,1,0,0,4.375453499989817,smoke,60,1006,50.0,4.328125,9259.029296875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,20,3,305,16,0.8695652173913043,0.5555555555555556,0.0097402597402597,0.4444444444444444,0.9902597402597404,0.6779661016949152,0.6688918070429715,9849.999999999964,14299.977505706653,0.0,14159.587762901754,14347.618496257724,14395.879306072637,1.000000000001222,10504,30.53488372093023,7394816,21496.558139534885,191,6001.3456169082265,0.9817212490479816,,0,0,0,23,1,0,0,2.878533700015396,smoke,60,1007,50.0,2.8125,9371.7412109375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,19,3,302,15,0.8636363636363636,0.5588235294117647,0.0098360655737704,0.4411764705882353,0.9901639344262296,0.6785714285714287,0.6694387292080645,9099.999999999964,14297.548652806056,0.0,14155.31720191727,14341.160472887026,14370.15588375272,1.000000000001222,10236,30.194690265486727,7206144,21257.061946902653,209,5980.19942008636,0.9795818679171552,,0,0,0,22,1,0,0,2.666112400009297,smoke,60,1008,50.0,2.625,9028.5419921875,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,20,3,304,17,0.8695652173913043,0.5405405405405406,0.009771986970684,0.4594594594594595,0.990228013029316,0.6666666666666666,0.6583529711559866,10000.0,14287.46151468832,0.0,14163.961321499635,14364.929237619122,14406.511492886735,1.000000000001222,10501,30.52616279069768,7392704,21490.418604651164,239,5967.218211599276,0.9772402628321112,,0,0,0,23,1,0,0,2.7697318000136875,smoke,60,1009,50.0,2.71875,9276.7490234375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,19,3,303,13,0.8636363636363636,0.59375,0.0098039215686274,0.40625,0.9901960784313726,0.7037037037037037,0.6930324448197714,9149.999999999978,14326.465772824611,0.0,14149.280131676956,14352.790433266744,14376.968927340258,1.000000000001222,10270,30.384615384615383,7230080,21390.76923076923,201,5956.898982668383,0.9804284323271664,,0,0,0,22,1,0,0,2.7812353000044823,smoke,60,1010,50.0,2.75,9136.4970703125,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,18,3,372,14,0.8571428571428571,0.5625,0.008,0.4375,0.992,0.6792452830188678,0.6746660769017394,10000.0,14314.753909890373,0.0,14169.587753615364,14380.365565318814,14416.954316960127,1.000000000001222,11975,29.422604422604422,8430400,20713.513513513517,222,5953.545598664624,0.9813778705636744,,0,0,0,21,1,0,0,3.160103900008835,smoke,80,1001,50.0,3.109375,10547.27734375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,16,4,373,16,0.8,0.5,0.0106100795755968,0.5,0.9893899204244032,0.6153846153846154,0.6094118377104301,10000.0,14284.858325531446,0.0,14171.415530375354,14375.569191866898,14403.54749536013,1.000000000001222,11995,29.327628361858192,8444480,20646.650366748167,218,5929.060592580962,0.981825760733639,,0,0,0,20,1,0,0,3.0817812000168487,smoke,80,1002,50.0,3.03125,10584.494140625,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,14,2,373,17,0.875,0.4516129032258064,0.0053333333333333,0.5483870967741935,0.9946666666666668,0.5957446808510638,0.609131686612148,10000.0,14282.780085151926,0.0,14173.43317910657,14379.327456461326,14404.241565686125,1.000000000001222,11922,29.364532019704438,8393088,20672.63054187192,244,5908.187883241777,0.9795336352960912,,0,0,0,16,1,0,0,3.157052299997304,smoke,80,1003,50.0,3.125,10564.4677734375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,18,3,374,14,0.8571428571428571,0.5625,0.0079575596816976,0.4375,0.9920424403183024,0.6792452830188678,0.674768722149262,10000.0,14290.614167791997,0.0,14175.655813708512,14371.297313940431,14409.23714778109,1.000000000001222,11945,29.20537897310513,8409280,20560.58679706601,216,5938.269285559522,0.9819171201339472,,0,0,0,21,1,0,0,3.051873999997042,smoke,80,1004,50.0,3.046875,10528.615234375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,16,3,374,16,0.8421052631578947,0.5,0.0079575596816976,0.5,0.9920424403183024,0.6274509803921569,0.6278257498408437,10000.0,14256.842419644205,0.0,14168.37340353884,14388.978961673953,14406.883384861245,1.000000000001222,11985,29.30317848410758,8437440,20629.437652811732,234,5930.466282186793,0.9804755944931164,,0,0,0,19,1,0,0,3.0615228000096977,smoke,80,1005,50.0,3.03125,10563.552734375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,14,3,376,19,0.8235294117647058,0.4242424242424242,0.0079155672823219,0.5757575757575758,0.992084432717678,0.5599999999999999,0.5681826843528405,10000.0,14293.451317971225,0.0,14169.043299560164,14373.82641885326,14405.249134584328,1.000000000001222,12111,29.395631067961165,8526144,20694.52427184466,237,5932.728319049481,0.9804310131285608,,0,0,0,17,1,0,0,3.20511500001885,smoke,80,1006,50.0,3.125,10746.974609375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
central_crn_operational_50ms,20,3,378,13,0.8695652173913043,0.6060606060606061,0.0078740157480314,0.3939393939393939,0.9921259842519684,0.7142857142857143,0.7073002868192245,10000.0,14299.937712881028,0.0,14174.358835848312,14366.498308396427,14390.112813586737,1.000000000001222,12208,29.48792270531401,8594432,20759.497584541063,227,5946.738259502654,0.9813237221494102,,0,0,0,23,1,0,0,3.123365599982208,smoke,80,1007,50.0,3.03125,10770.068359375,central_crn_operational_0ms,exact additive one-way backhaul shift; no architecture rerun
