architecture,TP,FP,TN,FN,trust_precision,malicious_revocation_recall,false_revocation_rate,malicious_acceptance_rate,specificity,trust_f1,mcc,detection_latency_p95_ms,qualification_latency_p95_ms,consensus_latency_p95_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ledger_consistency_delay_p95_ms,messages_total,messages_per_decision,bytes_total,bytes_per_decision,retransmissions,mean_queue_delay_ms,packet_delivery_ratio,consensus_success_rate,consensus_liveness_failures,safety_violations,view_changes,ledger_blocks,ledger_consistent,state_recoveries,false_revocations_from_compromise,runtime_seconds,topology,vehicle_count,seed,backhaul_extra_latency_ms,cpu_time_seconds,peak_memory_kb
central_crn_available_0ms,11,1,104,5,0.9166666666666666,0.6875,0.009523809523809525,0.3125,0.9904761904761905,0.7857142857142857,0.7683608197663213,8000.0,14121.324451978548,0.0,14053.009300430764,14115.133828608336,14128.845339740816,1.0000000000012221,4378,36.18181818181818,3082112,25472.0,75,5829.206775696721,0.9828688899040657,,0,0,0,12,1,0,0,1.126316699985182,grid,20,1010,0.0,1.125,3908.09375
central_crn_operational_0ms,11,1,104,5,0.9166666666666666,0.6875,0.009523809523809525,0.3125,0.9904761904761905,0.7857142857142857,0.7683608197663213,8000.0,14121.324451978548,0.0,14053.009300430764,14115.133828608336,14128.845339740816,1.0000000000012221,4378,36.18181818181818,3082112,25472.0,75,5829.206775696721,0.9828688899040657,,0,0,0,12,1,0,0,1.114197899994906,grid,20,1010,0.0,1.109375,3900.640625
distributed_crn_honest,27,3,204,5,0.9,0.84375,0.014492753623188406,0.15625,0.9855072463768116,0.870967741935484,0.8523454884226361,8099.9999999999945,14682.719442396492,411.4984998064163,14362.007810206724,14863.452500830886,14920.888880742377,15.714443640492526,7065,29.560669456066947,8957088,37477.355648535566,162,4518.455816870482,0.9770700636942675,1.0,0,0,0,30,1,0,0,4.207229299994651,grid,40,1001,0.0,4.1875,7953.4287109375
central_crn_available_0ms,27,3,204,5,0.9,0.84375,0.014492753623188406,0.15625,0.9855072463768116,0.870967741935484,0.8523454884226361,8099.9999999999945,14237.964592030436,0.0,14099.841659234595,14209.526482098852,14255.89141837281,1.0000000000012221,9221,38.58158995815899,6491584,27161.439330543933,201,6256.191710226784,0.978201930376315,,0,0,0,30,1,0,0,2.30811359998188,grid,40,1001,0.0,2.3125,8152.087890625
central_crn_operational_0ms,27,3,204,5,0.9,0.84375,0.014492753623188406,0.15625,0.9855072463768116,0.870967741935484,0.8523454884226361,8099.9999999999945,14237.964592030436,0.0,14099.841659234595,14209.526482098852,14255.89141837281,1.0000000000012221,9221,38.58158995815899,6491584,27161.439330543933,201,6256.191710226784,0.978201930376315,,0,0,0,30,1,0,0,2.344543299986981,grid,40,1001,0.0,2.34375,8148.212890625
distributed_crn_honest,25,3,204,7,0.8928571428571429,0.78125,0.014492753623188406,0.21875,0.9855072463768116,0.8333333333333334,0.8118911503843448,8099.9999999999945,14690.173709700906,597.1266092848031,14358.321001716191,14843.439341644753,14894.62513954007,16.129010687813402,6921,28.9581589958159,8341856,34903.163179916315,127,4476.649016778199,0.9816500505707267,1.0,0,0,0,28,1,0,0,3.960592799994629,grid,40,1002,0.0,3.953125,7765.912109375
central_crn_available_0ms,25,3,204,7,0.8928571428571429,0.78125,0.014492753623188406,0.21875,0.9855072463768116,0.8333333333333334,0.8118911503843448,8099.9999999999945,14228.175650446708,0.0,14093.635874067842,14198.588213314337,14233.260045626688,1.0000000000012221,9125,38.17991631799163,6424000,26878.66108786611,168,6222.7054018631425,0.9815890410958904,,0,0,0,28,1,0,0,2.488723899994511,grid,40,1002,0.0,2.421875,8087.8779296875
central_crn_operational_0ms,25,3,204,7,0.8928571428571429,0.78125,0.014492753623188406,0.21875,0.9855072463768116,0.8333333333333334,0.8118911503843448,8099.9999999999945,14228.175650446708,0.0,14093.804369133919,14198.939043807324,14233.31625755566,1.0000000000012221,9125,38.17991631799163,6424000,26878.66108786611,168,6222.7054018631425,0.9815890410958904,,0,0,0,28,1,0,0,2.3082411999930628,grid,40,1002,0.0,2.3125,8083.7841796875
distributed_crn_honest,27,2,212,5,0.9310344827586207,0.84375,0.009345794392523364,0.15625,0.9906542056074766,0.8852459016393444,0.8704212684811671,8000.0,14727.702031340694,587.3230438187318,14325.559067961522,14882.940352533884,14920.994942018215,14.99123814010872,7182,29.195121951219512,8721472,35453.13821138212,153,4615.3061805464395,0.9786967418546366,1.0,0,0,0,29,1,0,0,4.243003100011265,grid,40,1003,0.0,4.171875,8073.978515625
central_crn_available_0ms,27,2,212,5,0.9310344827586207,0.84375,0.009345794392523364,0.15625,0.9906542056074766,0.8852459016393444,0.8704212684811671,8000.0,14240.02667313885,0.0,14095.17715754754,14205.867591275382,14243.823452899094,1.0000000000012221,9455,38.4349593495935,6656320,27058.211382113823,215,6246.550879746314,0.9772607086197779,,0,0,0,29,1,0,0,2.434262499999022,grid,40,1003,0.0,2.4375,8417.0810546875
central_crn_operational_0ms,27,2,212,5,0.9310344827586207,0.84375,0.009345794392523364,0.15625,0.9906542056074766,0.8852459016393444,0.8704212684811671,8000.0,14240.02667313885,0.0,14094.832874517542,14206.312132161263,14243.870171274626,1.0000000000012221,9455,38.4349593495935,6656320,27058.211382113823,215,6246.550879746314,0.9772607086197779,,0,0,0,29,1,0,0,2.4277816000103485,grid,40,1003,0.0,2.421875,8411.5654296875
distributed_crn_honest,27,2,210,5,0.9310344827586207,0.84375,0.009433962264150943,0.15625,0.9905660377358491,0.8852459016393444,0.870272544722986,8000.0,14711.028821742475,675.4904440875829,14364.458806419918,14883.777255193465,14954.567843906814,13.984908465286592,7170,29.385245901639344,8814880,36126.55737704918,129,4610.741336173504,0.9820083682008368,1.0,0,0,0,29,1,0,0,4.179647299984936,grid,40,1004,0.0,4.171875,8031.57421875
central_crn_available_0ms,27,2,210,5,0.9310344827586207,0.84375,0.009433962264150943,0.15625,0.9905660377358491,0.8852459016393444,0.870272544722986,8000.0,14232.066588188996,0.0,14091.86022242951,14205.742068660002,14251.68519536062,1.0000000000012221,9440,38.68852459016394,6645760,27236.72131147541,184,6228.572397457775,0.9805084745762712,,0,0,0,29,1,0,0,2.4443289000191726,grid,40,1004,0.0,2.4375,8346.919921875
central_crn_operational_0ms,27,2,210,5,0.9310344827586207,0.84375,0.009433962264150943,0.15625,0.9905660377358491,0.8852459016393444,0.870272544722986,8000.0,14232.066588188996,0.0,14091.87232399713,14205.781712279944,14251.962870178306,1.0000000000012221,9440,38.68852459016394,6645760,27236.72131147541,184,6228.572397457775,0.9805084745762712,,0,0,0,29,1,0,0,2.41869169997517,grid,40,1004,0.0,2.359375,8342.935546875
distributed_crn_honest,26,2,210,6,0.9285714285714286,0.8125,0.009433962264150943,0.1875,0.9905660377358491,0.8666666666666666,0.8505273587371939,8000.0,14813.051234723627,344.1947150125674,14399.367361129216,14933.05443758911,15043.73310333497,15.15746826237363,7086,29.040983606557376,9266400,37977.04918032787,133,4699.200410078303,0.9812305955405024,1.0,0,0,0,28,1,0,0,4.2609515999793075,grid,40,1005,0.0,4.1875,7961.5908203125
central_crn_available_0ms,26,2,210,6,0.9285714285714286,0.8125,0.009433962264150943,0.1875,0.9905660377358491,0.8666666666666666,0.8505273587371939,8000.0,14247.608383993318,0.0,14091.90926593361,14214.718954466196,14252.198992003672,1.0000000000012221,9363,38.372950819672134,6591552,27014.55737704918,186,6289.653251308486,0.9801345722524831,,0,0,0,28,1,0,0,2.399590300017735,grid,40,1005,0.0,2.359375,8284.0849609375
central_crn_operational_0ms,26,2,210,6,0.9285714285714286,0.8125,0.009433962264150943,0.1875,0.9905660377358491,0.8666666666666666,0.8505273587371939,8000.0,14247.608383993318,0.0,14092.84855757796,14215.754196103064,14252.316587410513,1.0000000000012221,9363,38.372950819672134,6591552,27014.55737704918,186,6289.653251308486,0.9801345722524831,,0,0,0,28,1,0,0,2.3769193000043742,grid,40,1005,0.0,2.390625,8280.0458984375
distributed_crn_honest,25,2,203,7,0.9259259259259259,0.78125,0.00975609756097561,0.21875,0.9902439024390244,0.847457627118644,0.8298371783352596,8199.999999999989,14693.672949364416,326.128058215805,14326.35756392741,14814.295810066398,14974.348943848598,16.86181796132544,6882,29.037974683544302,8632960,36425.991561181436,157,4464.847874459983,0.9771868642836384,1.0,0,0,0,27,1,0,0,4.058427000010852,grid,40,1006,0.0,3.890625,7720.23828125
central_crn_available_0ms,25,2,203,7,0.9259259259259259,0.78125,0.00975609756097561,0.21875,0.9902439024390244,0.847457627118644,0.8298371783352596,8199.999999999989,14251.98204249856,0.0,14092.11415776116,14217.815775109657,14259.126457233646,1.0000000000012221,9089,38.35021097046413,6398656,26998.54852320675,202,6287.556059412588,0.9777753328198922,,0,0,0,27,1,0,0,2.3446713000012096,grid,40,1006,0.0,2.1875,8029.3134765625
central_crn_operational_0ms,25,2,203,7,0.9259259259259259,0.78125,0.00975609756097561,0.21875,0.9902439024390244,0.847457627118644,0.8298371783352596,8199.999999999989,14251.98204249856,0.0,14091.97630334932,14217.940333188051,14259.28222344712,1.0000000000012221,9089,38.35021097046413,6398656,26998.54852320675,202,6287.556059412588,0.9777753328198922,,0,0,0,27,1,0,0,2.454356900008861,grid,40,1006,0.0,2.390625,8149.4541015625
distributed_crn_honest,27,2,206,5,0.9310344827586207,0.84375,0.009615384615384616,0.15625,0.9903846153846154,0.8852459016393444,0.8699665896299104,8049.999999999983,14750.111773286606,445.75214196969347,14382.356173541253,14890.854335298543,14983.613596838823,13.560865908620912,7067,29.445833333333333,9038976,37662.4,141,4647.341374626012,0.9800481109381632,1.0,0,0,0,29,1,0,0,4.225433999992674,grid,40,1007,0.0,4.15625,7976.5263671875
central_crn_available_0ms,27,2,206,5,0.9310344827586207,0.84375,0.009615384615384616,0.15625,0.9903846153846154,0.8852459016393444,0.8699665896299104,8049.999999999983,14208.034006992317,0.0,14092.507432275945,14184.544620004941,14218.656723627799,1.0000000000012221,9261,38.5875,6519744,27165.6,174,6276.1675672175015,0.9812115322319404,,0,0,0,29,1,0,0,2.389804699982051,grid,40,1007,0.0,2.34375,8199.8955078125
central_crn_operational_0ms,27,2,206,5,0.9310344827586207,0.84375,0.009615384615384616,0.15625,0.9903846153846154,0.8852459016393444,0.8699665896299104,8049.999999999983,14208.034006992317,0.0,14092.507432275945,14184.544620004941,14218.656723627799,1.0000000000012221,9261,38.5875,6519744,27165.6,174,6276.1675672175015,0.9812115322319404,,0,0,0,29,1,0,0,2.3912404000002425,grid,40,1007,0.0,2.34375,8196.3486328125
distributed_crn_honest,28,2,202,4,0.9333333333333333,0.875,0.00980392156862745,0.125,0.9901960784313726,0.9032258064516129,0.8892223658996914,8250.0,14799.175280208303,408.99263993927923,14385.97734216588,14893.203802785405,15013.841734555213,15.7612777066082,6910,29.279661016949152,9083136,38487.86440677966,134,4478.492633767021,0.9806078147612156,1.0,0,0,0,30,1,0,0,4.243236500013154,grid,40,1008,0.0,4.21875,7710.9169921875
central_crn_available_0ms,28,2,202,4,0.9333333333333333,0.875,0.00980392156862745,0.125,0.9901960784313726,0.9032258064516129,0.8892223658996914,8250.0,14247.75014478962,0.0,14088.050448798462,14198.929046701007,14246.021749709294,1.0000000000012221,8958,37.95762711864407,6306432,26722.169491525423,188,6262.078564858331,0.9790131725831659,,0,0,0,30,1,0,0,2.30791729997145,grid,40,1008,0.0,2.265625,7938.080078125
central_crn_operational_0ms,28,2,202,4,0.9333333333333333,0.875,0.00980392156862745,0.125,0.9901960784313726,0.9032258064516129,0.8892223658996914,8250.0,14247.75014478962,0.0,14088.050448798462,14198.929046701007,14246.021749709294,1.0000000000012221,8958,37.95762711864407,6306432,26722.169491525423,188,6262.078564858331,0.9790131725831659,,0,0,0,30,1,0,0,2.2931673000275623,grid,40,1008,0.0,2.28125,7934.205078125
distributed_crn_honest,27,3,201,5,0.9,0.84375,0.014705882352941176,0.15625,0.9852941176470589,0.870967741935484,0.8520664738401434,8250.0,14745.3962126269,633.5892200046222,14358.730827863039,14913.711909308957,14955.606306031623,15.975753068480001,6857,29.055084745762713,8554016,36245.83050847457,138,4452.306832484149,0.9798745807204317,1.0,0,0,0,30,1,0,0,4.016778299992438,grid,40,1009,0.0,3.96875,7734.482421875
central_crn_available_0ms,27,3,201,5,0.9,0.84375,0.014705882352941176,0.15625,0.9852941176470589,0.870967741935484,0.8520664738401434,8250.0,14218.236084316499,0.0,14094.457631257641,14195.16445049205,14234.61772286307,1.0000000000012221,9000,38.13559322033898,6336000,26847.457627118645,181,6272.042984000117,0.9798888888888889,,0,0,0,30,1,0,0,2.3444419000006747,grid,40,1009,0.0,2.328125,7975.3671875
central_crn_operational_0ms,27,3,201,5,0.9,0.84375,0.014705882352941176,0.15625,0.9852941176470589,0.870967741935484,0.8520664738401434,8250.0,14218.236084316499,0.0,14094.457631257641,14195.16445049205,14234.61772286307,1.0000000000012221,9000,38.13559322033898,6336000,26847.457627118645,181,6272.042984000117,0.9798888888888889,,0,0,0,30,1,0,0,2.3762942999892402,grid,40,1009,0.0,2.375,7971.4921875
distributed_crn_honest,25,2,210,7,0.9259259259259259,0.78125,0.009433962264150943,0.21875,0.9905660377358491,0.847457627118644,0.8305101973155894,8000.0,14695.672391287553,295.75366103819346,14325.822532088772,14819.199152686962,14848.028638032674,15.009607059814556,7100,29.098360655737704,8519360,34915.40983606558,141,4587.772729334346,0.9801408450704225,1.0,0,0,0,27,1,0,0,4.15400260000024,grid,40,1010,0.0,4.140625,7989.6259765625
central_crn_available_0ms,25,2,210,7,0.9259259259259259,0.78125,0.009433962264150943,0.21875,0.9905660377358491,0.847457627118644,0.8305101973155894,8000.0,14223.275443859833,0.0,14092.69442499533,14203.913986079366,14222.092690524742,1.0000000000012221,9357,38.34836065573771,6587328,26997.245901639344,181,6235.243872181403,0.9806561932243241,,0,0,0,27,1,0,0,2.4026310999761336,grid,40,1010,0.0,2.359375,8279.09375
central_crn_operational_0ms,25,2,210,7,0.9259259259259259,0.78125,0.009433962264150943,0.21875,0.9905660377358491,0.847457627118644,0.8305101973155894,8000.0,14223.275443859833,0.0,14092.69442499533,14203.913986079366,14222.092690524742,1.0000000000012221,9357,38.34836065573771,6587328,26997.245901639344,181,6235.243872181403,0.9806561932243241,,0,0,0,27,1,0,0,2.3513785999966785,grid,40,1010,0.0,2.359375,8275.7109375
distributed_crn_honest,35,3,314,14,0.9210526315789473,0.7142857142857143,0.00946372239747634,0.2857142857142857,0.9905362776025236,0.8045977011494253,0.7868254475523476,8000.0,15037.999523388433,983.7731953990886,14466.2720816099,15165.150313883576,15339.13858858537,15.638650759513519,10250,28.005464480874316,11895776,32502.120218579235,215,4936.990037866973,0.9789268292682927,1.0,0,0,0,38,1,0,0,5.804696800012607,grid,60,1001,0.0,5.625,11695.1044921875
central_crn_available_0ms,35,3,314,14,0.9210526315789473,0.7142857142857143,0.00946372239747634,0.2857142857142857,0.9905362776025236,0.8045977011494253,0.7868254475523476,8000.0,14318.98095230057,0.0,14126.933299230292,14289.181543334738,14343.690541824772,1.0000000000012221,13843,37.822404371584696,9745472,26626.97267759563,275,6403.369066821014,0.9800621252618652,,0,0,0,38,1,0,0,3.5565278999856673,grid,60,1001,0.0,3.515625,12331.228515625
central_crn_operational_0ms,35,3,314,14,0.9210526315789473,0.7142857142857143,0.00946372239747634,0.2857142857142857,0.9905362776025236,0.8045977011494253,0.7868254475523476,8000.0,14318.98095230057,0.0,14126.969398610683,14289.339734400603,14343.73925999607,1.0000000000012221,13843,37.822404371584696,9745472,26626.97267759563,275,6403.369066821014,0.9800621252618652,,0,0,0,38,1,0,0,3.6386971000174526,grid,60,1001,0.0,3.4375,12325.166015625
distributed_crn_honest,36,5,310,13,0.8780487804878049,0.7346938775510204,0.015873015873015872,0.2653061224489796,0.9841269841269841,0.8,0.7760340909984003,8000.0,15078.597508564002,1049.6986022067852,14550.047922682112,15231.293822842545,15455.059305091077,17.206280914543015,10263,28.195054945054945,11782336,32369.054945054944,208,4897.784661276887,0.9797330215336646,1.0,0,0,0,41,1,0,0,5.800000399991404,grid,60,1002,0.0,5.75,11510.033203125
central_crn_available_0ms,36,5,310,13,0.8780487804878049,0.7346938775510204,0.015873015873015872,0.2653061224489796,0.9841269841269841,0.8,0.7760340909984003,8000.0,14300.887274950575,0.0,14127.376284613241,14293.187214681491,14321.165341566719,1.0000000000012221,13741,37.75,9673664,26576.0,283,6401.668611600545,0.9794047012590059,,0,0,0,41,1,0,0,3.6627481000032276,grid,60,1002,0.0,3.640625,12250.5498046875
central_crn_operational_0ms,36,5,310,13,0.8780487804878049,0.7346938775510204,0.015873015873015872,0.2653061224489796,0.9841269841269841,0.8,0.7760340909984003,8000.0,14300.887274950575,0.0,14128.010084907679,14293.352957591664,14321.231926246943,1.0000000000012221,13741,37.75,9673664,26576.0,283,6401.668611600545,0.9794047012590059,,0,0,0,41,1,0,0,3.585553099983372,grid,60,1002,0.0,3.515625,12240.1279296875
distributed_crn_honest,33,4,316,16,0.8918918918918919,0.673469387755102,0.0125,0.32653061224489793,0.9875,0.7674418604651163,0.7467658878990705,8000.0,14852.723500890683,953.5253578143858,14469.114614611015,15111.908913786425,15154.460276138518,14.986319927363212,10278,27.853658536585368,11796608,31969.127371273713,192,5053.079336645713,0.9813193228254524,1.0,0,0,0,37,1,0,0,5.710085700004129,grid,60,1003,0.0,5.6875,11620.4140625
central_crn_available_0ms,33,4,316,16,0.8918918918918919,0.673469387755102,0.0125,0.32653061224489793,0.9875,0.7674418604651163,0.7467658878990705,8000.0,14308.349984225259,0.0,14125.883000193071,14290.87670927154,14345.217961651808,1.0000000000012221,13896,37.65853658536585,9782784,26511.60975609756,263,6411.7608359242495,0.9810736902705814,,0,0,0,37,1,0,0,3.533931500016479,grid,60,1003,0.0,3.546875,12280.9921875
central_crn_operational_0ms,33,4,316,16,0.8918918918918919,0.673469387755102,0.0125,0.32653061224489793,0.9875,0.7674418604651163,0.7467658878990705,8000.0,14308.349984225259,0.0,14126.050743257458,14291.301079822664,14345.416433070504,1.0000000000012221,13896,37.65853658536585,9782784,26511.60975609756,263,6411.7608359242495,0.9810736902705814,,0,0,0,37,1,0,0,3.6691675999900326,grid,60,1003,0.0,3.671875,12391.6171875
distributed_crn_honest,37,4,315,12,0.9024390243902439,0.7551020408163265,0.012539184952978056,0.24489795918367346,0.987460815047022,0.8222222222222222,0.8017903005989458,8000.0,14955.812997632393,990.1063915322794,14520.927601943455,15181.596962965945,15294.73103168197,14.224280445560566,10384,28.217391304347824,11867968,32249.91304347826,196,5048.3644967847695,0.9811248073959938,1.0,0,0,0,41,1,0,0,5.7015545000031125,grid,60,1004,0.0,5.6875,11712.2412109375
central_crn_available_0ms,37,4,315,12,0.9024390243902439,0.7551020408163265,0.012539184952978056,0.24489795918367346,0.987460815047022,0.8222222222222222,0.8017903005989458,8000.0,14310.894847938642,0.0,14124.01015677694,14293.520197436428,14345.245783416825,1.0000000000012221,13985,38.00271739130435,9845440,26753.91304347826,275,6409.3570168039605,0.9803360743653915,,0,0,0,41,1,0,0,3.569030799990287,grid,60,1004,0.0,3.546875,12358.294921875
central_crn_operational_0ms,37,4,315,12,0.9024390243902439,0.7551020408163265,0.012539184952978056,0.24489795918367346,0.987460815047022,0.8222222222222222,0.8017903005989458,8000.0,14310.894847938642,0.0,14124.616528497867,14293.782716712438,14345.280702443646,1.0000000000012221,13985,38.00271739130435,9845440,26753.91304347826,275,6409.3570168039605,0.9803360743653915,,0,0,0,41,1,0,0,3.5817798000061885,grid,60,1004,0.0,3.5625,12342.740234375
distributed_crn_honest,39,4,317,10,0.9069767441860465,0.7959183673469388,0.012461059190031152,0.20408163265306123,0.9875389408099688,0.8478260869565216,0.8286245346799411,8000.0,15123.145859830773,1202.0199656256832,14603.602800945759,15373.91027012186,15520.369773266186,15.239860442645359,10531,28.462162162162162,12652800,34196.75675675676,216,5036.898920721604,0.9793941695945304,1.0,0,0,0,43,1,0,0,6.181996899977094,grid,60,1005,0.0,6.09375,11821.9501953125
central_crn_available_0ms,39,4,317,10,0.9069767441860465,0.7959183673469388,0.012461059190031152,0.20408163265306123,0.9875389408099688,0.8478260869565216,0.8286245346799411,8000.0,14314.775988956002,0.0,14128.169964639657,14296.612989613988,14333.967971426797,1.0000000000012221,14002,37.84324324324324,9857408,26641.643243243245,295,6422.329411798563,0.9788601628338809,,0,0,0,43,1,0,0,3.643385000003036,grid,60,1005,0.0,3.578125,12473.8203125
central_crn_operational_0ms,38,4,317,11,0.9047619047619048,0.7755102040816326,0.012461059190031152,0.22448979591836735,0.9875389408099688,0.8351648351648353,0.8153451630892705,8000.0,14316.305855522238,0.0,14129.213486865465,14296.956462906397,14334.007596215912,1.0000000000012221,14002,37.84324324324324,9857408,26641.643243243245,295,6422.329411798563,0.9788601628338809,,0,0,0,42,1,0,0,3.617244799999753,grid,60,1005,0.0,3.515625,12456.9130859375
distributed_crn_honest,38,3,309,11,0.926829268292683,0.7755102040816326,0.009615384615384616,0.22448979591836735,0.9903846153846154,0.8444444444444446,0.8267563732417833,8000.0,15163.776451065409,1026.2522934126928,14559.00550657037,15319.294413529697,15538.175743265154,15.733915119909625,10237,28.357340720221607,12159648,33683.23545706371,214,4861.113900993449,0.9790954381166357,1.0,0,0,0,41,1,0,0,5.7335079999757,grid,60,1006,0.0,5.515625,11445.2607421875
central_crn_available_0ms,38,3,309,11,0.926829268292683,0.7755102040816326,0.009615384615384616,0.22448979591836735,0.9903846153846154,0.8444444444444446,0.8267563732417833,8000.0,14310.021071545385,0.0,14129.08422251357,14286.021071545385,14355.612272450382,1.0000000000012221,13633,37.76454293628809,9597632,26586.238227146816,294,6423.950395657798,0.9784346805545368,,0,0,0,41,1,0,0,3.45702960001654,grid,60,1006,0.0,3.40625,12041.421875
central_crn_operational_0ms,37,3,309,12,0.925,0.7551020408163265,0.009615384615384616,0.24489795918367346,0.9903846153846154,0.8314606741573034,0.813453438704992,8000.0,14311.910806898526,0.0,14129.12561633599,14286.931886211054,14355.822447758272,1.0000000000012221,13633,37.76454293628809,9597632,26586.238227146816,294,6423.950395657798,0.9784346805545368,,0,0,0,40,1,0,0,3.6295838999794796,grid,60,1006,0.0,3.609375,12218.0302734375
distributed_crn_honest,37,3,312,12,0.925,0.7551020408163265,0.009523809523809525,0.24489795918367346,0.9904761904761905,0.8314606741573034,0.8136620031556031,8000.0,15014.897600562928,1034.9083631482674,14502.41977748241,15170.420228587884,15314.130593809621,15.450480247684334,10139,27.854395604395606,12191168,33492.21978021978,194,5021.452280129186,0.980865963112733,1.0,0,0,0,40,1,0,0,5.822342800005572,grid,60,1007,0.0,5.796875,11479.486328125
central_crn_available_0ms,37,3,312,12,0.925,0.7551020408163265,0.009523809523809525,0.24489795918367346,0.9904761904761905,0.8314606741573034,0.8136620031556031,8000.0,14298.237719967652,0.0,14123.778519462874,14285.071527824713,14344.1375978749,1.0000000000012221,13667,37.5467032967033,9621568,26432.879120879123,247,6433.336503402579,0.9819272700665838,,0,0,0,40,1,0,0,3.5319659000087995,grid,60,1007,0.0,3.53125,12092.9423828125
central_crn_operational_0ms,37,3,312,12,0.925,0.7551020408163265,0.009523809523809525,0.24489795918367346,0.9904761904761905,0.8314606741573034,0.8136620031556031,8000.0,14298.237719967652,0.0,14123.795618743188,14285.29829092702,14344.196771766123,1.0000000000012221,13667,37.5467032967033,9621568,26432.879120879123,247,6433.336503402579,0.9819272700665838,,0,0,0,40,1,0,0,3.4772974999796133,grid,60,1007,0.0,3.46875,12087.5361328125
distributed_crn_honest,38,3,309,11,0.926829268292683,0.7755102040816326,0.009615384615384616,0.22448979591836735,0.9903846153846154,0.8444444444444446,0.8267563732417833,8000.0,15073.785207090048,1098.3790158969668,14559.714736628834,15274.551893004013,15432.265578653049,15.764578345113023,10224,28.321329639889196,12331136,34158.27146814404,208,4922.80615448414,0.9796557120500783,1.0,0,0,0,41,1,0,0,6.12044070000411,grid,60,1008,0.0,6.09375,11753.37890625
central_crn_available_0ms,38,3,309,11,0.926829268292683,0.7755102040816326,0.009615384615384616,0.22448979591836735,0.9903846153846154,0.8444444444444446,0.8267563732417833,8000.0,14306.35632668723,0.0,14126.871396870183,14284.147897017263,14330.015578101968,1.0000000000012221,13667,37.85872576177285,9621568,26652.54293628809,289,6437.56465295989,0.978854174288432,,0,0,0,41,1,0,0,3.5592700999986846,grid,60,1008,0.0,3.546875,12182.10546875
central_crn_operational_0ms,38,3,309,11,0.926829268292683,0.7755102040816326,0.009615384615384616,0.22448979591836735,0.9903846153846154,0.8444444444444446,0.8267563732417833,8000.0,14306.35632668723,0.0,14126.871396870183,14284.147897017263,14330.015578101968,1.0000000000012221,13667,37.85872576177285,9621568,26652.54293628809,289,6437.56465295989,0.978854174288432,,0,0,0,41,1,0,0,3.5185498999780975,grid,60,1008,0.0,3.53125,12140.42578125
distributed_crn_honest,37,3,312,12,0.925,0.7551020408163265,0.009523809523809525,0.24489795918367346,0.9904761904761905,0.8314606741573034,0.8136620031556031,8000.0,15023.570451166675,1073.6669260555634,14530.264910417038,15227.075014685195,15371.791374276248,15.674661901810792,10231,28.107142857142858,11940032,32802.28571428572,198,4987.687122847207,0.9806470530739908,1.0,0,0,0,40,1,0,0,5.786338199977763,grid,60,1009,0.0,5.671875,11490.0927734375
central_crn_available_0ms,37,3,312,12,0.925,0.7551020408163265,0.009523809523809525,0.24489795918367346,0.9904761904761905,0.8314606741573034,0.8136620031556031,8000.0,14317.400250817924,0.0,14132.440785936684,14287.231128309093,14351.277920973387,1.0000000000012221,13697,37.629120879120876,9642688,26490.9010989011,264,6421.113282032788,0.9807257063590568,,0,0,0,40,1,0,0,3.636029300017981,grid,60,1009,0.0,3.59375,12264.857421875
central_crn_operational_0ms,37,3,312,12,0.925,0.7551020408163265,0.009523809523809525,0.24489795918367346,0.9904761904761905,0.8314606741573034,0.8136620031556031,8000.0,14317.400250817924,0.0,14132.592158554395,14287.232936849625,14351.324425683377,1.0000000000012221,13697,37.629120879120876,9642688,26490.9010989011,264,6421.113282032788,0.9807257063590568,,0,0,0,40,1,0,0,3.61924599998747,grid,60,1009,0.0,3.46875,12210.521484375
distributed_crn_honest,36,4,314,13,0.9,0.7346938775510204,0.012578616352201259,0.2653061224489796,0.9874213836477987,0.8089887640449438,0.7881597483474209,8000.0,14931.588796079855,910.1669059109831,14514.207837715909,15099.741263252508,15272.88086259063,15.187684500646093,10364,28.239782016348773,11962048,32594.136239782016,204,5004.010962090904,0.9803164801235045,1.0,0,0,0,40,1,0,0,5.730350999976508,grid,60,1010,0.0,5.53125,11605.859375
central_crn_available_0ms,36,4,314,13,0.9,0.7346938775510204,0.012578616352201259,0.2653061224489796,0.9874213836477987,0.8089887640449438,0.7881597483474209,8000.0,14331.611675198445,0.0,14133.510775151886,14301.934434737115,14388.65960773882,1.0000000000012221,13840,37.71117166212534,9743360,26548.66485013624,275,6390.592558959776,0.9801300578034682,,0,0,0,40,1,0,0,3.521888299990678,grid,60,1010,0.0,3.484375,12227.0126953125
central_crn_operational_0ms,36,4,314,13,0.9,0.7346938775510204,0.012578616352201259,0.2653061224489796,0.9874213836477987,0.8089887640449438,0.7881597483474209,8000.0,14331.611675198445,0.0,14133.510775151886,14301.934434737115,14388.65960773882,1.0000000000012221,13840,37.71117166212534,9743360,26548.66485013624,275,6390.592558959776,0.9801300578034682,,0,0,0,40,1,0,0,3.7134980000264477,grid,60,1010,0.0,3.6875,12380.6142578125
